"","depth","long","lat"
"1",69.1511415170946,332462.774150519,3682626.50535348
"2",69.1500235326189,332477.774150519,3682626.50535348
"3",69.1488745309916,332492.774150519,3682626.50535348
"4",69.1476944464123,332507.774150519,3682626.50535348
"5",69.1464832502628,332522.774150519,3682626.50535348
"6",69.1452409514068,332537.774150519,3682626.50535348
"7",69.1439675962144,332552.774150519,3682626.50535348
"8",69.1426632683189,332567.774150519,3682626.50535348
"9",69.1413280880567,332582.774150519,3682626.50535348
"10",69.1399622115781,332597.774150519,3682626.50535348
"11",69.1385658295956,332612.774150519,3682626.50535348
"12",69.1371391657592,332627.774150519,3682626.50535348
"13",69.1356824745966,332642.774150519,3682626.50535348
"14",69.1341960390315,332657.774150519,3682626.50535348
"15",69.1326801674305,332672.774150519,3682626.50535348
"16",69.1311351901449,332687.774150519,3682626.50535348
"17",69.129561455544,332702.774150519,3682626.50535348
"18",69.1279593254812,332717.774150519,3682626.50535348
"19",69.1263291702047,332732.774150519,3682626.50535348
"20",69.124671362644,332747.774150519,3682626.50535348
"21",69.1229862720911,332762.774150519,3682626.50535348
"22",69.1212742572257,332777.774150519,3682626.50535348
"23",69.1195356584891,332792.774150519,3682626.50535348
"24",69.1177707897823,332807.774150519,3682626.50535348
"25",69.1159799294907,332822.774150519,3682626.50535348
"26",69.1141633108522,332837.774150519,3682626.50535348
"27",69.1123211116633,332852.774150519,3682626.50535348
"28",69.1104534433845,332867.774150519,3682626.50535348
"29",69.1085603396767,332882.774150519,3682626.50535348
"30",69.1066417444657,332897.774150519,3682626.50535348
"31",69.1046974996103,332912.774150519,3682626.50535348
"32",69.1027273323478,332927.774150519,3682626.50535348
"33",69.100730842671,332942.774150519,3682626.50535348
"34",69.098707490862,332957.774150519,3682626.50535348
"35",69.0966565854592,332972.774150519,3682626.50535348
"36",69.0945772720105,332987.774150519,3682626.50535348
"37",69.092468522962,333002.774150519,3682626.50535348
"38",69.0903291291985,333017.774150519,3682626.50535348
"39",69.0881576937294,333032.774150519,3682626.50535348
"40",69.0859526281456,333047.774150519,3682626.50535348
"41",69.0837121525313,333062.774150519,3682626.50535348
"42",69.0814342995533,333077.774150519,3682626.50535348
"43",69.0791169235936,333092.774150519,3682626.50535348
"44",69.0767577157417,333107.774150519,3682626.50535348
"45",69.0743542256298,333122.774150519,3682626.50535348
"46",69.0719038910887,333137.774150519,3682626.50535348
"47",69.0694040767009,333152.774150519,3682626.50535348
"48",69.0668521223954,333167.774150519,3682626.50535348
"49",69.0642454034086,333182.774150519,3682626.50535348
"50",69.0615814030946,333197.774150519,3682626.50535348
"51",69.0588578004225,333212.774150519,3682626.50535348
"52",69.056072574414,333227.774150519,3682626.50535348
"53",69.0532241284438,333242.774150519,3682626.50535348
"54",69.0503114381127,333257.774150519,3682626.50535348
"55",69.047334227535,333272.774150519,3682626.50535348
"56",69.0442931801997,333287.774150519,3682626.50535348
"57",69.0411901921555,333302.774150519,3682626.50535348
"58",69.0380286771555,333317.774150519,3682626.50535348
"59",69.0348139354787,333332.774150519,3682626.50535348
"60",69.0315536005117,333347.774150519,3682626.50535348
"61",69.0282581795746,333362.774150519,3682626.50535348
"62",69.024941707907,333377.774150519,3682626.50535348
"63",69.0216225363649,333392.774150519,3682626.50535348
"64",69.0183242727505,333407.774150519,3682626.50535348
"65",69.0150768896513,333422.774150519,3682626.50535348
"66",69.011917988893,333437.774150519,3682626.50535348
"67",69.0088941531737,333452.774150519,3682626.50535348
"68",69.0060621772978,333467.774150519,3682626.50535348
"69",69.0034896780188,333482.774150519,3682626.50535348
"70",69.0012540183289,333497.774150519,3682626.50535348
"71",68.9994375214808,333512.774150519,3682626.50535348
"72",68.998115498033,333527.774150519,3682626.50535348
"73",68.997331466007,333542.774150519,3682626.50535348
"74",68.9970503848346,333557.774150519,3682626.50535348
"75",68.9970777257801,333572.774150519,3682626.50535348
"76",68.9969557041809,333587.774150519,3682626.50535348
"77",68.9959633391222,333602.774150519,3682626.50535348
"78",68.9934600820756,333617.774150519,3682626.50535348
"79",68.9894212883911,333632.774150519,3682626.50535348
"80",68.9844467711688,333647.774150519,3682626.50535348
"81",68.9792405765346,333662.774150519,3682626.50535348
"82",68.9742750432468,333677.774150519,3682626.50535348
"83",68.9697595702501,333692.774150519,3682626.50535348
"84",68.9657163120316,333707.774150519,3682626.50535348
"85",68.9620727174061,333722.774150519,3682626.50535348
"86",68.9587317437715,333737.774150519,3682626.50535348
"87",68.9556088576646,333752.774150519,3682626.50535348
"88",68.9526437940438,333767.774150519,3682626.50535348
"89",68.9497991708879,333782.774150519,3682626.50535348
"90",68.9470547473954,333797.774150519,3682626.50535348
"91",68.9444013104898,333812.774150519,3682626.50535348
"92",68.9418352552118,333827.774150519,3682626.50535348
