Longitude,Latitude,ElevationBottom,
-88.78591581,33.27063486,-2,67.54656
-88.78591435,33.27322504,-2.2,67.34656
-88.78591328,33.27083305,-2.3,67.24656
-88.78590924,33.27326071,-2.2,67.34656
-88.78590844,33.27904988,-1.7,67.84656
-88.78590682,33.27825197,-1.7,67.84656
-88.78590595,33.27827804,-1.7,67.84656
-88.7859052,33.27822657,-1.8,67.74656
-88.78590509,33.27830439,-1.7,67.84656
-88.78590439,33.27329948,-2.2,67.34656
-88.78590423,33.27833011,-1.7,67.84656
-88.78590387,33.27450456,-2.1,67.44656
-88.78590336,33.27835626,-1,68.54656
-88.7859025,33.27838224,-1.8,67.74656
-88.78590247,33.27086856,-2.2,67.34656
-88.78590229,33.27681184,-1.9,67.64656
-88.78590164,33.27840832,-1.8,67.74656
-88.78590078,33.27843435,-1.8,67.74656
-88.7859003,33.27820254,-1.8,67.74656
-88.78589992,33.27846048,-1.8,67.74656
-88.78589971,33.27333408,-2.2,67.34656
-88.78589905,33.27848658,-1.8,67.74656
-88.78589807,33.27851257,-1.8,67.74656
-88.78589761,33.2706446,-2,67.54656
-88.7858971,33.27852451,-1.8,67.74656
-88.78589706,33.27866624,-1.8,67.74656
-88.78589651,33.27853909,-1.8,67.74656
-88.78589598,33.27337365,-2.2,67.34656
-88.78589495,33.27856536,-1.8,67.74656
-88.78589491,33.27817651,-1.8,67.74656
-88.78589469,33.27877942,-1.8,67.74656
-88.78589341,33.27858874,-1.8,67.74656
-88.78589268,33.27340824,-2.2,67.34656
-88.78589187,33.27861455,-1.8,67.74656
-88.78589088,33.27090745,-2.3,67.24656
-88.78589068,33.27957113,-1.7,67.84656
-88.78589052,33.27770317,-1.7,67.84656
-88.78589034,33.27864018,-1.8,67.74656
-88.78588934,33.27344817,-2.2,67.34656
-88.78588902,33.27815042,-1.7,67.84656
-88.7858878,33.27869457,-1.9,67.64656
-88.78588553,33.27872046,-1.9,67.64656
-88.78588542,33.27065621,-2,67.54656
-88.78588488,33.27447333,-2,67.54656
-88.78588365,33.2734838,-2.2,67.34656
-88.78588334,33.27874317,-1.8,67.74656
-88.78588271,33.27812364,-1.8,67.74656
-88.7858811,33.27876907,-1.9,67.64656
-88.78588036,33.27094295,-2.3,67.24656
-88.78587806,33.27879515,-1.9,67.64656
-88.78587786,33.27809756,-1.7,67.84656
-88.78587783,33.2768184,-1.9,67.64656
-88.78587749,33.27352256,-2.2,67.34656
-88.78587652,33.27818635,-1.7,67.84656
-88.78587515,33.27932849,-1.7,67.84656
-88.78587505,33.27067169,-2.1,67.44656
-88.78587466,33.2788212,-1.8,67.74656
-88.78587404,33.27978261,-1.7,67.84656
-88.78587388,33.27807218,-1.8,67.74656
-88.78587115,33.27884464,-1.8,67.74656
-88.7858709,33.27355703,-2.2,67.34656
-88.78586996,33.27098286,-1.8,67.74656
-88.78586949,33.27804562,-1.8,67.74656
-88.78586708,33.27443964,-2.1,67.44656
-88.78586687,33.27887337,-1.8,67.74656
-88.78586499,33.27359686,-2.2,67.34656
-88.78586487,33.27068722,-2.1,67.44656
-88.78586451,33.27801932,-1.7,67.84656
-88.78586409,33.27905633,-1.7,67.84656
-88.78586262,33.27889949,-1.8,67.74656
-88.78585984,33.27892546,-1.8,67.74656
-88.78585972,33.27363245,-2.1,67.44656
-88.78585958,33.27101841,-2.3,67.24656
-88.78585828,33.27799582,-1.8,67.74656
-88.78585734,33.27070148,-2,67.54656
-88.7858571,33.27895155,-1.8,67.74656
-88.78585504,33.27367166,-2.2,67.34656
-88.7858547,33.27682647,-1.9,67.64656
-88.78585458,33.27851032,-1.8,67.74656
-88.78585436,33.27897768,-1.7,67.84656
-88.78585146,33.27371114,-2.1,67.44656
-88.78585091,33.27900341,-1.7,67.84656
-88.78585073,33.27879101,-1.8,67.74656
-88.78585049,33.27440538,-2.1,67.44656
-88.78584991,33.27796939,-1.7,67.84656
-88.78584922,33.27105723,-2.4,67.14656
-88.78584843,33.27375,-2.2,67.34656
-88.78584705,33.27902958,-1.7,67.84656
-88.78584694,33.27071095,-2.1,67.44656
-88.78584544,33.27378636,-2.1,67.44656
-88.78584443,33.27770911,-1.7,67.84656
-88.78584263,33.27382443,-2.1,67.44656
-88.78584174,33.27905584,-1.8,67.74656
-88.78583989,33.27386318,-2.1,67.44656
-88.78583956,33.27794598,-1.7,67.84656
-88.78583922,33.27956525,-1.7,67.84656
-88.78583886,33.27109319,-2.3,67.24656
-88.78583715,33.27390193,-2.1,67.44656
-88.78583544,33.27436119,-2.2,67.34656
-88.78583408,33.27819314,-1.7,67.84656
-88.78583379,33.27394184,-2.2,67.34656
-88.78583351,33.27907939,-1.7,67.84656
-88.78583162,33.27071909,-2.1,67.44656
-88.78583099,33.27977199,-1.7,67.84656
-88.7858294,33.27397988,-2.2,67.34656
-88.78582916,33.2793363,-1.7,67.84656
-88.7858286,33.27792049,-1.7,67.84656
-88.78582822,33.27113267,-2.3,67.24656
-88.78582786,33.27432061,-2.3,67.24656
-88.78582726,33.27683588,-1.8,67.74656
-88.78582534,33.27910518,-1.7,67.84656
-88.78582526,33.27428798,-2.4,67.14656
-88.78582516,33.27401952,-2.2,67.34656
-88.78582374,33.27425027,-2.3,67.24656
-88.7858222,33.27420695,-2.2,67.34656
-88.78582111,33.27405507,-2.1,67.44656
-88.78582068,33.27416969,-2.3,67.24656
-88.78582014,33.27912906,-1.7,67.84656
-88.78581917,33.27413363,-2.2,67.34656
-88.78581873,33.27906232,-1.7,67.84656
-88.78581764,33.27409446,-2.2,67.34656
-88.78581748,33.27849393,-1.8,67.74656
-88.78581694,33.27116859,-2.3,67.24656
-88.78581662,33.27789605,-1.7,67.84656
-88.78581561,33.27915419,-1.7,67.84656
-88.78581202,33.2707248,-2.1,67.44656
-88.78581174,33.27917859,-1.8,67.74656
-88.78580957,33.27880273,-1.8,67.74656
-88.78580807,33.27920461,-1.8,67.74656
-88.78580669,33.27120706,-2.3,67.24656
-88.78580551,33.27923027,-1.7,67.84656
-88.78580501,33.27787142,-1.8,67.74656
-88.78580292,33.27925617,-1.7,67.84656
-88.78580142,33.27684764,-1.8,67.74656
-88.78580035,33.27928454,-1.4,68.14656
-88.7857988,33.27931099,-1.8,67.74656
-88.78579774,33.27933704,-1.8,67.74656
-88.78579743,33.2712461,-2.3,67.24656
-88.78579669,33.2793631,-1.8,67.74656
-88.78579564,33.27938919,-1.8,67.74656
-88.78579459,33.27941456,-1.8,67.74656
-88.78579417,33.27784645,-1.7,67.84656
-88.78579353,33.27944071,-1.8,67.74656
-88.78579301,33.27820139,-1.7,67.84656
-88.78579246,33.27946738,-1.8,67.74656
-88.78579141,33.27949312,-1.8,67.74656
-88.78578974,33.2795216,-1.8,67.74656
-88.78578931,33.27771923,-1.7,67.84656
-88.78578892,33.27128252,-2.4,67.14656
-88.78578802,33.27976825,-1.7,67.84656
-88.78578792,33.2795597,-1.8,67.74656
-88.78578754,33.27072708,-2,67.54656
-88.78578738,33.27663711,-1.8,67.74656
-88.78578653,33.27668277,-1.8,67.74656
-88.78578487,33.27954916,-1.8,67.74656
-88.78578434,33.27781976,-1.8,67.74656
-88.78578275,33.27934469,-1.7,67.84656
-88.78578198,33.27659375,-1.8,67.74656
-88.78578056,33.27132141,-2.3,67.24656
-88.7857795,33.27957641,-1.8,67.74656
-88.78577897,33.27686247,-1.9,67.64656
-88.78577893,33.27847725,-1.5,68.04656
-88.78577636,33.279068,-1.7,67.84656
-88.78577576,33.2767274,-1.8,67.74656
-88.78577488,33.27655201,-1.8,67.74656
-88.78577349,33.27779646,-1.8,67.74656
-88.78577334,33.27136115,-2.3,67.24656
-88.78577324,33.2796025,-1.8,67.74656
-88.78576737,33.27881446,-1.7,67.84656
-88.78576662,33.27140001,-2.4,67.14656
-88.78576659,33.27962857,-1.8,67.74656
-88.78576615,33.2765074,-1.8,67.74656
-88.78576421,33.27072936,-2,67.54656
-88.78576315,33.27676545,-1.8,67.74656
-88.78576263,33.27776931,-1.7,67.84656
-88.78576074,33.27143994,-2.3,67.24656
-88.78575856,33.27688089,-1.9,67.64656
-88.78575557,33.27147871,-2.3,67.24656
-88.7857552,33.27646416,-1.9,67.64656
-88.78575503,33.27965377,-1.8,67.74656
-88.78575403,33.2777477,-1.8,67.74656
-88.78575169,33.27151749,-2.3,67.24656
-88.78575068,33.27820759,-1.7,67.84656
-88.78574811,33.27155315,-2.2,67.34656
-88.78574728,33.27680492,-1.9,67.64656
-88.78574428,33.27159283,-2.4,67.14656
-88.78574367,33.27772198,-1.8,67.74656
-88.78574319,33.27976501,-1.6,67.94656
-88.78574252,33.27642113,-1.8,67.74656
-88.78574179,33.2777301,-1.7,67.84656
-88.78574087,33.27690055,-1.8,67.74656
-88.78573978,33.27163098,-2.4,67.14656
-88.78573866,33.2796752,-1.8,67.74656
-88.78573742,33.2784638,-1.9,67.64656
-88.78573663,33.27073166,-2,67.54656
-88.78573663,33.27955481,-1.7,67.84656
-88.7857353,33.27166736,-2.5,67.04656
-88.78573391,33.27907334,-1.7,67.84656
-88.78573294,33.27683384,-1.8,67.74656
-88.78573199,33.27769792,-1.8,67.74656
-88.7857317,33.27637479,-1.8,67.74656
-88.78573146,33.27935626,-1.7,67.84656
-88.78573088,33.27170374,-2.4,67.14656
-88.78572618,33.27173976,-2.4,67.14656
-88.78572521,33.27882656,-1.7,67.84656
-88.78572322,33.27692014,-1.8,67.74656
-88.78572092,33.27633163,-1.8,67.74656
-88.78572075,33.2717703,-2.3,67.24656
-88.78572017,33.27969428,-1.8,67.74656
-88.78571938,33.2776727,-1.7,67.84656
-88.78571554,33.27628958,-1.9,67.64656
-88.78571384,33.27180187,-2.4,67.14656
-88.78571351,33.27685725,-1.8,67.74656
-88.78571148,33.27624573,-1.8,67.74656
-88.78571103,33.27072453,-2,67.54656
-88.78570889,33.27977558,-1.7,67.84656
-88.78570866,33.27620764,-1.8,67.74656
-88.78570675,33.27616032,-1.9,67.64656
-88.78570613,33.27183233,-2.4,67.14656
-88.7857059,33.27764928,-1.8,67.74656
-88.78570577,33.27821438,-1.7,67.84656
-88.78570543,33.27694123,-1.9,67.64656
-88.78570484,33.27611723,-1.9,67.64656
-88.78570436,33.27971576,-1.7,67.84656
-88.78570294,33.27607498,-1.9,67.64656
-88.78570107,33.27603203,-1.9,67.64656
-88.78569994,33.27599002,-1.9,67.64656
-88.7856996,33.27186459,-2.4,67.14656
-88.78569898,33.27594685,-1.9,67.64656
-88.78569803,33.27589938,-1.9,67.64656
-88.78569708,33.27585733,-1.9,67.64656
-88.78569613,33.27581427,-1.9,67.64656
-88.78569588,33.27190351,-2.4,67.14656
-88.78569556,33.27773922,-1.7,67.84656
-88.78569519,33.27576774,-1.9,67.64656
-88.78569446,33.27845175,-1.8,67.74656
-88.78569423,33.27572474,-1.9,67.64656
-88.78569328,33.27568167,-1.9,67.64656
-88.78569274,33.27762773,-1.5,68.04656
-88.78569232,33.27563847,-2,67.54656
-88.78569213,33.27194656,-2.3,67.24656
-88.78569172,33.2790765,-1.6,67.94656
-88.78569139,33.27696246,-1.8,67.74656
-88.78568946,33.27559486,-1.9,67.64656
-88.78568944,33.27937236,-1.7,67.84656
-88.78568773,33.2797373,-1.7,67.84656
-88.78568758,33.27198864,-2.4,67.14656
-88.78568535,33.27954908,-1.7,67.84656
-88.7856836,33.27686841,-1.7,67.84656
-88.78568351,33.27072784,-2,67.54656
-88.78568338,33.27980066,-1.7,67.84656
-88.78568286,33.27203479,-2.3,67.24656
-88.78568274,33.2755534,-2,67.54656
-88.78568274,33.27883991,-1.7,67.84656
-88.7856786,33.27698637,-1.8,67.74656
-88.78567794,33.27207921,-2.2,67.34656
-88.78567719,33.27760628,-1.7,67.84656
-88.78567444,33.27976106,-1.7,67.84656
-88.78567325,33.27212114,-2.1,67.44656
-88.78567156,33.27550058,-2,67.54656
-88.78566951,33.27216863,-2.2,67.34656
-88.78566696,33.27701016,-1.8,67.74656
-88.78566642,33.27822293,-1.7,67.84656
-88.78566641,33.27983483,-1.7,67.84656
-88.78566578,33.27221066,-2.4,67.14656
-88.785664,33.27978313,-1.7,67.84656
-88.78566171,33.27225707,-2.3,67.24656
-88.78566084,33.27545834,-1.9,67.64656
-88.78565926,33.27758264,-1.8,67.74656
-88.78565749,33.27230029,-2.2,67.34656
-88.78565706,33.27703367,-1.9,67.64656
-88.78565654,33.27987027,-1.7,67.84656
-88.78565526,33.27073223,-2,67.54656
-88.78565474,33.27980788,-1.8,67.74656
-88.78565249,33.27774621,-1.7,67.84656
-88.78565205,33.27234325,-2.2,67.34656
-88.78565155,33.27541252,-2,67.54656
-88.7856507,33.27990923,-1.7,67.84656
-88.78565048,33.27705715,-1.8,67.74656
-88.78564946,33.27687299,-1.8,67.74656
-88.78564932,33.27844281,-1.9,67.64656
-88.785647,33.27983312,-1.8,67.74656
-88.7856468,33.27907433,-1.7,67.84656
-88.78564593,33.27239073,-2.1,67.44656
-88.78564469,33.2770811,-1.8,67.74656
-88.78564451,33.27994902,-1.7,67.84656
-88.78564418,33.27938968,-1.8,67.74656
-88.78564174,33.27536847,-2,67.54656
-88.78564054,33.27885714,-1.8,67.74656
-88.78564047,33.27243274,-2.2,67.34656
-88.78563952,33.27710125,-1.8,67.74656
-88.7856393,33.27985896,-1.7,67.84656
-88.78563909,33.27954083,-1.7,67.84656
-88.78563886,33.27756153,-1.8,67.74656
-88.78563598,33.27998601,-1.3,68.24656
-88.78563412,33.27247592,-2.2,67.34656
-88.78563402,33.27074776,-2,67.54656
-88.78563254,33.27988511,-1.8,67.74656
-88.78563205,33.27712285,-1.9,67.64656
-88.78563069,33.27532581,-2,67.54656
-88.78562778,33.2799111,-1.7,67.84656
-88.78562726,33.27251907,-1.5,68.04656
-88.78562635,33.27823471,-1.7,67.84656
-88.78562532,33.27993724,-1.8,67.74656
-88.78562286,33.27996255,-1.7,67.84656
-88.78562153,33.28001731,-1.7,67.84656
-88.78562145,33.27256531,-2.2,67.34656
-88.78562039,33.27998201,-1.8,67.74656
-88.78561881,33.27714819,-1.9,67.64656
-88.78561656,33.27754011,-1.8,67.74656
-88.78561577,33.27528287,-1.9,67.64656
-88.78561556,33.27260873,-2.3,67.24656
-88.78561536,33.27685735,-1.8,67.74656
-88.78561436,33.27076234,-2,67.54656
-88.78561048,33.28000581,-1.8,67.74656
-88.78560985,33.27265152,-2.2,67.34656
-88.78560752,33.27941128,-1.7,67.84656
-88.78560439,33.2726956,-2.3,67.24656
-88.78560334,33.27717016,-1.8,67.74656
-88.78560315,33.27907214,-1.8,67.74656
-88.78560189,33.27843385,-1.8,67.74656
-88.78560065,33.27774438,-1.7,67.84656
-88.78560012,33.27887442,-1.7,67.84656
-88.78559856,33.27952425,-1.7,67.84656
-88.78559839,33.27523974,-2.1,67.44656
-88.78559829,33.27274102,-2.2,67.34656
-88.78559817,33.277519,-1.8,67.74656
-88.78559677,33.27077902,-2.1,67.44656
-88.78559524,33.28003977,-1.7,67.84656
-88.78559173,33.27278414,-2.3,67.24656
-88.78559127,33.28002669,-1.4,68.14656
-88.78558963,33.27825089,-1.5,68.04656
-88.78558791,33.27682858,-1.8,67.74656
-88.78558759,33.27719182,-1.8,67.74656
-88.78558559,33.27282734,-2.3,67.24656
-88.78558266,33.27098487,-2.3,67.24656
-88.78558239,33.27079332,-2.1,67.44656
-88.78558223,33.27101514,-2.3,67.24656
-88.78558167,33.27943552,-1.7,67.84656
-88.78558027,33.27104726,-2.3,67.24656
-88.78557965,33.27749665,-1.8,67.74656
-88.78557959,33.27287033,-2.3,67.24656
-88.78557835,33.27108085,-2.3,67.24656
-88.7855764,33.27111337,-2.3,67.24656
-88.7855762,33.27520087,-2,67.54656
-88.78557363,33.27291666,-2.3,67.24656
-88.78557316,33.2711488,-2.2,67.34656
-88.78557288,33.27889445,-1.8,67.74656
-88.78557276,33.27095476,-2.3,67.24656
-88.78557247,33.27949745,-1.7,67.84656
-88.78557208,33.2772134,-1.8,67.74656
-88.78557034,33.27946615,-1.7,67.84656
-88.78556899,33.27679417,-1.8,67.74656
-88.78556848,33.28004499,-1.7,67.84656
-88.78556748,33.27295875,-2.4,67.14656
-88.78556596,33.27118442,-2.3,67.24656
-88.78556467,33.27842271,-1.1,68.44656
-88.78556342,33.27747301,-1.8,67.74656
-88.78556341,33.27080733,-2,67.54656
-88.78556266,33.27906995,-1.8,67.74656
-88.78556095,33.27300195,-2.4,67.14656
-88.7855589,33.27121932,-2.3,67.24656
-88.7855587,33.27827049,-1.7,67.84656
-88.78555845,33.27092236,-2.3,67.24656
-88.7855582,33.28005187,-1.6,67.94656
-88.78555802,33.27723445,-1.8,67.74656
-88.78555487,33.27304824,-2.3,67.24656
-88.78555416,33.27675923,-1.8,67.74656
-88.7855532,33.27125441,-2.3,67.24656
-88.78555126,33.27516103,-2,67.54656
-88.78555078,33.27744889,-1.8,67.74656
-88.78554939,33.27773609,-1.7,67.84656
-88.78554935,33.27309246,-2.3,67.24656
-88.78554799,33.27129439,-2.3,67.24656
-88.78554673,33.27725613,-1.8,67.74656
-88.78554472,33.27892009,-1.8,67.74656
-88.78554383,33.27313449,-2.3,67.24656
-88.78554346,33.2800601,-1.8,67.74656
-88.78554308,33.27133313,-2.3,67.24656
-88.78554221,33.27672295,-1.8,67.74656
-88.78554126,33.277426,-1.8,67.74656
-88.78553963,33.27089659,-2.2,67.34656
-88.78553901,33.27727649,-1.8,67.74656
-88.78553818,33.271372,-2.3,67.24656
-88.78553814,33.273182,-2.3,67.24656
-88.78553775,33.27081499,-2,67.54656
-88.7855377,33.27829547,-1.6,67.94656
-88.78553757,33.2773999,-1.8,67.74656
-88.78553565,33.27737594,-1.8,67.74656
-88.78553375,33.27735269,-1.8,67.74656
-88.78553292,33.27141194,-2.3,67.24656
-88.78553187,33.27322508,-2.2,67.34656
-88.78553184,33.27732658,-1.8,67.74656
-88.78553167,33.27668748,-1.8,67.74656
-88.7855308,33.27840607,-1.7,67.84656
-88.78553049,33.27729902,-1.8,67.74656
-88.78552914,33.27905592,-1.7,67.84656
-88.78552746,33.27512237,-2,67.54656
-88.78552715,33.27144957,-2.3,67.24656
-88.78552621,33.27326893,-2.2,67.34656
-88.78552299,33.27894615,-1.2,68.34656
-88.78552131,33.2766484,-1.8,67.74656
-88.78552075,33.27331452,-2.2,67.34656
-88.78552041,33.27148911,-2.2,67.34656
-88.78552028,33.27832032,-1.7,67.84656
-88.78551778,33.28005596,-1.7,67.84656
-88.78551692,33.28006451,-1.8,67.74656
-88.78551616,33.27835068,-1.7,67.84656
-88.78551524,33.27335762,-2.2,67.34656
-88.78551397,33.27082105,-2,67.54656
-88.78551268,33.27152594,-2.3,67.24656
-88.78551206,33.27088069,-2.2,67.34656
-88.78551206,33.27661302,-1.8,67.74656
-88.78551206,33.2783802,-1.3,68.24656
-88.7855107,33.27897575,-1.8,67.74656
-88.78550983,33.27340498,-2.1,67.44656
-88.78550651,33.27900565,-1.8,67.74656
-88.78550624,33.27903041,-1.8,67.74656
-88.78550462,33.27344817,-2.1,67.44656
-88.7855036,33.27508336,-2,67.54656
-88.78550359,33.2715671,-2.3,67.24656
-88.78550357,33.2765743,-1.8,67.74656
-88.78550308,33.27772648,-1.8,67.74656
-88.78550267,33.27920258,-1.7,67.84656
-88.78550182,33.27923877,-1.8,67.74656
-88.78550049,33.27927751,-1.8,67.74656
-88.78549975,33.27349123,-2.2,67.34656
-88.78549913,33.27931645,-1.8,67.74656
-88.78549767,33.27935626,-1.7,67.84656
-88.78549749,33.27916334,-1.8,67.74656
-88.78549631,33.27939773,-1.7,67.84656
-88.7854951,33.27353766,-2.2,67.34656
-88.78549495,33.2794372,-1.7,67.84656
-88.78549435,33.27653622,-1.8,67.74656
-88.78549434,33.27160592,-2.4,67.14656
-88.7854939,33.27920948,-1.7,67.84656
-88.78549243,33.27082467,-2.1,67.44656
-88.78549203,33.27947224,-1.8,67.74656
-88.78549118,33.27912449,-1.8,67.74656
-88.78549079,33.27358081,-2.1,67.44656
-88.78548996,33.27924309,-1.8,67.74656
-88.78548915,33.2800604,-1.8,67.74656
-88.7854866,33.2736271,-2.1,67.44656
-88.78548623,33.27951142,-1.7,67.84656
-88.78548581,33.27164472,-2.4,67.14656
-88.78548577,33.27927395,-1.8,67.74656
-88.78548511,33.2750403,-2.1,67.44656
-88.78548442,33.27917833,-0.8,68.74656
-88.78548405,33.27650042,-1.9,67.64656
-88.78548288,33.27367026,-2.2,67.34656
-88.78548151,33.27908898,-1.8,67.74656
-88.78548032,33.27914766,-1.8,67.74656
-88.78547974,33.27954596,-1.7,67.84656
-88.78547938,33.2737141,-2.1,67.44656
-88.78547869,33.28004961,-1.6,67.94656
-88.78547867,33.27930274,-1.8,67.74656
-88.78547776,33.27087306,-2.1,67.44656
-88.78547624,33.27911793,-1.8,67.74656
-88.785476,33.27375962,-2.1,67.44656
-88.7854756,33.27168472,-2.4,67.14656
-88.78547354,33.27646093,-1.8,67.74656
-88.78547347,33.27380282,-2.1,67.44656
-88.78547118,33.27499716,-2.1,67.44656
-88.78547091,33.27385014,-2.1,67.44656
-88.78547081,33.27958196,-1.7,67.84656
-88.78547038,33.27933123,-1.8,67.74656
-88.78546915,33.27082766,-2,67.54656
-88.78546846,33.2790897,-1.8,67.74656
-88.78546838,33.27389659,-2.1,67.44656
-88.7854682,33.27905067,-1.8,67.74656
-88.7854669,33.27172119,-2.4,67.14656
-88.78546625,33.27988172,-1.7,67.84656
-88.78546602,33.27393967,-2.1,67.44656
-88.78546462,33.28005514,-1.8,67.74656
-88.7854638,33.2739861,-2.1,67.44656
-88.78546266,33.27935737,-1.7,67.84656
-88.78546247,33.27987131,-1.8,67.74656
-88.78546162,33.27495511,-2.1,67.44656
-88.7854616,33.27402919,-2.1,67.44656
-88.78546117,33.27989382,-1.8,67.74656
-88.78546102,33.27642178,-1.8,67.74656
-88.78545937,33.27407552,-2,67.54656
-88.78545872,33.27985876,-1.7,67.84656
-88.78545857,33.27905785,-1.8,67.74656
-88.78545817,33.27961555,-1.7,67.84656
-88.78545763,33.27176009,-2.4,67.14656
-88.78545653,33.27412194,-2.1,67.44656
-88.78545546,33.27938381,-1.7,67.84656
-88.78545466,33.27491096,-2.1,67.44656
-88.78545453,33.27984558,-1.8,67.74656
-88.78545348,33.27901453,-1.7,67.84656
-88.78545297,33.27416925,-2.1,67.44656
-88.7854524,33.27771776,-1.7,67.84656
-88.78545091,33.27990323,-1.8,67.74656
-88.78545028,33.27983122,-1.7,67.84656
-88.78544948,33.27421456,-2.1,67.44656
-88.78544908,33.2748678,-2.1,67.44656
-88.78544839,33.27083216,-2,67.54656
-88.78544832,33.27940604,-1.7,67.84656
-88.78544818,33.27180411,-2.3,67.24656
-88.78544813,33.27452175,-2.2,67.34656
-88.78544723,33.27482579,-2.1,67.44656
-88.78544723,33.27425774,-2.1,67.44656
-88.78544699,33.27902939,-1.8,67.74656
-88.78544693,33.27447622,-2.1,67.44656
-88.78544613,33.2763834,-1.8,67.74656
-88.78544567,33.27456401,-2.2,67.34656
-88.78544539,33.27478375,-2.1,67.44656
-88.78544511,33.27430404,-2.1,67.44656
-88.7854446,33.27981562,-1.7,67.84656
-88.78544354,33.27474058,-2.1,67.44656
-88.78544349,33.27086849,-2.1,67.44656
-88.7854432,33.2746069,-2.2,67.34656
-88.785443,33.27434715,-2.2,67.34656
-88.78544293,33.27443238,-2.1,67.44656
-88.78544168,33.27469532,-2.1,67.44656
-88.78544159,33.27942755,-1.7,67.84656
-88.78544145,33.28004679,-1.8,67.74656
-88.78544089,33.27439022,-2.3,67.24656
-88.78544073,33.27465308,-2.3,67.24656
-88.7854402,33.28002778,-1.7,67.84656
-88.78543959,33.27964898,-1.7,67.84656
-88.78543903,33.2718463,-2.2,67.34656
-88.78543882,33.278979,-1.8,67.74656
-88.78543847,33.27979822,-1.8,67.74656
-88.78543583,33.27990928,-1.7,67.84656
-88.78543553,33.27944919,-1.8,67.74656
-88.78543528,33.27900058,-1.4,68.14656
-88.78543259,33.27978248,-1.6,67.94656
-88.78543192,33.27634779,-1.8,67.74656
-88.78543047,33.27188619,-2.3,67.24656
-88.7854301,33.27946893,-1.7,67.84656
-88.78542779,33.27976167,-1.7,67.84656
-88.78542668,33.27084181,-2,67.54656
-88.78542611,33.27894664,-1.6,67.94656
-88.78542583,33.27949001,-1.8,67.74656
-88.78542396,33.28003565,-1.8,67.74656
-88.78542359,33.27897451,-1.8,67.74656
-88.78542333,33.2797433,-1.7,67.84656
-88.7854215,33.2795113,-1.7,67.84656
-88.78542149,33.27972438,-1.8,67.74656
-88.7854212,33.27192936,-2.4,67.14656
-88.78542049,33.27970467,-1.7,67.84656
-88.78542046,33.27991325,-1.8,67.74656
-88.78541949,33.27968299,-1.7,67.84656
-88.78541926,33.27631175,-1.8,67.74656
-88.7854185,33.27966246,-1.7,67.84656
-88.78541749,33.27964565,-1.7,67.84656
-88.78541681,33.27953372,-1.7,67.84656
-88.78541649,33.27962008,-1.7,67.84656
-88.7854155,33.27959873,-1.7,67.84656
-88.7854145,33.27957745,-1.7,67.84656
-88.7854145,33.27891387,-1.7,67.84656
-88.7854135,33.27955528,-1.8,67.74656
-88.78541346,33.2719713,-2.3,67.24656
-88.78541325,33.27968295,-1.7,67.84656
-88.78541133,33.27894932,-1.4,68.14656
-88.78541101,33.28002238,-1.8,67.74656
-88.78540792,33.27085622,-2,67.54656
-88.78540715,33.27992183,-1.8,67.74656
-88.78540636,33.27201015,-2.3,67.24656
-88.7854059,33.28000067,-1.8,67.74656
-88.78540427,33.27088258,-2.1,67.44656
-88.78540427,33.27088258,-2.1,67.44656
-88.78540427,33.27088258,-2.1,67.44656
-88.78540376,33.27627656,-1.9,67.64656
-88.78540258,33.27888238,-1.8,67.74656
-88.78540249,33.27770854,-1.7,67.84656
-88.78540026,33.28000725,-1.8,67.74656
-88.78539953,33.2789255,-1.8,67.74656
-88.78539919,33.27205319,-2.3,67.24656
-88.78539501,33.27991767,-1.8,67.74656
-88.7853918,33.27209639,-2.3,67.24656
-88.78539167,33.27884756,-1.9,67.64656
-88.78539051,33.2799933,-1.8,67.74656
-88.78538857,33.27890229,-1.8,67.74656
-88.78538828,33.27086896,-2,67.54656
-88.7853867,33.27624106,-1.9,67.64656
-88.78538529,33.279912,-1.8,67.74656
-88.78538424,33.27213879,-2.3,67.24656
-88.78538261,33.27998185,-1.8,67.74656
-88.78538122,33.27089834,-2.2,67.34656
-88.78537999,33.27971089,-1.7,67.84656
-88.78537899,33.27990378,-1.8,67.74656
-88.78537859,33.27881623,-1.8,67.74656
-88.78537732,33.27989197,-1.8,67.74656
-88.78537711,33.27218152,-2.2,67.34656
-88.78537579,33.27888066,-1.8,67.74656
-88.78537541,33.27997039,-1.8,67.74656
-88.78537464,33.27989338,-1.8,67.74656
-88.78537455,33.27989901,-1.8,67.74656
-88.78537252,33.27997577,-1.8,67.74656
-88.78537196,33.27989479,-1.8,67.74656
-88.78537083,33.2762055,-1.9,67.64656
-88.78537079,33.2798976,-1.8,67.74656
-88.78536927,33.2798962,-1.7,67.84656
-88.78536919,33.27222143,-2.3,67.24656
-88.7853682,33.27995959,-1.8,67.74656
-88.78536473,33.27087748,-2,67.54656
-88.78536301,33.27994983,-1.9,67.64656
-88.78536247,33.27886088,-1.5,68.04656
-88.78536239,33.27226453,-2.3,67.24656
-88.78535985,33.27092439,-2.2,67.34656
-88.78535872,33.27878984,-1.9,67.64656
-88.7853575,33.27994331,-1.8,67.74656
-88.78535645,33.27230332,-2.3,67.24656
-88.78535558,33.27616676,-1.8,67.74656
-88.78535488,33.27769416,-1.7,67.84656
-88.78535134,33.2799384,-1.8,67.74656
-88.78535096,33.27234271,-2.3,67.24656
-88.78534783,33.27993455,-1.8,67.74656
