Longitude,Latitude,ElevationBottom
-88.7789995327447,33.2722861181483,-2.7
-88.7789725843469,33.2722697088817,-2.7
-88.778953420295,33.2722566161652,-2.7
-88.7789333464894,33.2722435894752,-2.7
-88.7789166446147,33.2722282537956,-2.7
-88.7789011228378,33.272214668877,-2.7
-88.7788856010339,33.272198489709,-2.7
-88.7788717055721,33.2721812689273,-2.7
-88.7788591221069,33.2721633932636,-2.7
-88.7788484121016,33.2721437635618,-2.6
-88.7788388127357,33.2721241418908,-2.7
-88.7788308561505,33.2721045107934,-2.7
-88.7788211895162,33.2720858708554,-2.6
-88.778809688065,33.2720685349974,-2.7
-88.7787990501863,33.2720512012662,-2.6
-88.7787905206428,33.2720315689063,-2.6
-88.7787815790725,33.2720119778192,-2.6
-88.7787718959659,33.2719923393048,-2.6
-88.7787628011301,33.2719727069104,-2.7
-88.7787518985159,33.271953101525,-2.6
-88.7787390315654,33.2719348201272,-2.6
-88.7787243924681,33.2719187534225,-2.6
-88.7787093429009,33.2719029528729,-2.7
-88.7786937054439,33.271887176376,-2.7
-88.7786780940007,33.2718727283233,-2.7
-88.7786581863718,33.2718597781637,-2.7
-88.7786361349003,33.2718453768103,-2.7
-88.7786108888797,33.2718323539354,-2.7
-88.7785822603302,33.2718200227068,-2.7
-88.7785527725518,33.2718084399058,-2.7
-88.778525249914,33.2717965296693,-2.7
-88.7784973209356,33.271783653352,-2.7
-88.7784720376374,33.2717694889869,-2.7
-88.7784417895149,33.2717559240347,-2.7
-88.7784098999787,33.2717420529552,-2.7
-88.7783763965652,33.271732062237,-2.8
-88.7783454230218,33.2717198919389,-2.7
-88.7783091301632,33.2717095919104,-2.7
-88.7782711010515,33.2717012156912,-2.7
-88.7782368155687,33.2716936443806,-2.7
-88.7782000636082,33.2716907746567,-2.8
-88.7781626329422,33.2716923877322,-2.8
-88.7781257721916,33.2716939746788,-2.8
-88.7780890007667,33.2716955739214,-2.7
-88.7780513673048,33.2716971754694,-2.7
-88.7780146996427,33.271701513424,-2.7
-88.7779771435279,33.2717075607702,-2.7
-88.7779436137928,33.2717161770664,-2.9
-88.7779074234425,33.2717248786787,-3
-88.7778718177864,33.2717332891518,-3.2
-88.7778431350578,33.2717457618076,-3.3
-88.7778150031883,33.2717624346457,-3.4
-88.7777898677749,33.2717824183591,-3.5
-88.7777664975721,33.2718107300662,-3.6
-88.7777446240184,33.2718423217205,-3.6
-88.777723975246,33.271874325126,-3.4
-88.7777006311964,33.2719066472166,-3.4
-88.7776754792886,33.2719383166609,-3.3
-88.7776515448527,33.2719701473265,-3.2
-88.7776286511268,33.2720000554413,-3
-88.7776047120065,33.2720316488593,-3
-88.7775796560899,33.272063188317,-2.9
-88.7775539076415,33.2720920652182,-2.9
-88.7775263536617,33.2721228561822,-2.9
-88.7774985955897,33.2721513625779,-2.8
-88.7774730601883,33.2721825298653,-2.8
-88.7774473027851,33.2722134026639,-2.8
-88.7774247966995,33.2722442073859,-2.9
-88.7774005944717,33.2722785723261,-3
-88.7773816847085,33.2723106464836,-2.9
-88.7773611839556,33.2723464847019,-2.9
-88.7773424222514,33.2723801083424,-3
-88.7773221802369,33.2724133046014,-3
-88.7773046490788,33.2724488667546,-3
-88.7772888819139,33.2724844739077,-3
-88.7772729553671,33.2725172826749,-2.9
-88.7772548403209,33.2725520947053,-2.9
-88.7772377355903,33.2725868266533,-2.9
-88.7772204694334,33.2726208717535,-2.9
-88.7772020120632,33.2726545932429,-2.8
-88.777183219667,33.2726880886338,-2.8
-88.7771616542507,33.2727169219039,-2.8
-88.7771433821188,33.2727409195478,-2.9
-88.7771262135667,33.2727599944617,-3
-88.7771108458104,33.2727745795239,-3.1
-88.777096613581,33.2727859047816,-3.2
-88.7770800340841,33.2727963357141,-3.3
-88.7770632280554,33.2728067782882,-3.4
-88.7770426989847,33.2728222145706,-3.5
-88.7770237952756,33.272835314591,-3.4
-88.7770069796743,33.2728520529349,-3.4
-88.7769913197772,33.2728696410346,-3.3
-88.776978715005,33.2728873335248,-3.4
-88.77696878187,33.2729088604723,-3.5
-88.7769626815222,33.2729294800493,-3.3
-88.7769527202654,33.2729516366047,-3.4
-88.7769562960045,33.2729732827329,-3.4
-88.7769613566202,33.2729946961631,-3.4
-88.7769651209099,33.2730159234708,-3.4
-88.776968903332,33.2730379221499,-3.3
-88.7769674257883,33.2730626264966,-3.4
-88.7769651055945,33.2730893809414,-3.4
-88.7769628110691,33.2731148111485,-3.5
-88.7769605053835,33.2731455704097,-3.4
-88.7769550127163,33.2731812862755,-3.4
-88.7769488248903,33.2732135725643,-3.4
-88.776941358839,33.2732482827845,-3.4
-88.7769312779652,33.2732832188962,-3.5
-88.7769212446623,33.2733198895629,-3.6
-88.7769126114118,33.2733543417782,-3.8
-88.7769068493912,33.2733897823048,-4
-88.7769103229472,33.273422102193,-4.1
-88.7769143605324,33.2734563172138,-4.1
-88.7769175963723,33.2734845440283,-3.9
-88.7769205150069,33.273513316205,-3.7
-88.7769234350509,33.2735430612024,-3.8
-88.776928199602,33.2735702553088,-3.6
-88.7769338422113,33.2735990811837,-3.7
-88.7769372514156,33.2736251400437,-3.6
-88.7769406804312,33.2736534274925,-3.5
-88.7769447943559,33.2736820839243,-3.4
-88.7769496645769,33.2737081531783,-3.4
-88.7769547243862,33.2737362427628,-3.3
-88.7769598852492,33.2737650865852,-3.4
-88.7769660589642,33.2737952693512,-3.1
-88.7769716040318,33.2738239429691,-3
-88.776976788048,33.2738509900248,-3
-88.7769816068751,33.273880976721,-2.9
-88.7769862780206,33.2739098208744,-2.8
-88.7769911398854,33.2739360457792,-2.8
-88.7769959717204,33.2739654991683,-2.7
-88.7770024809079,33.2739936244477,-2.9
-88.7770089342795,33.2740243391268,-2.8
-88.7770150071867,33.2740531591697,-2.6
-88.7770201566578,33.2740812348917,-2.6
-88.7770254919072,33.274110138003,-2.5
-88.7770309677413,33.2741405057715,-2.4
-88.7770357696152,33.274169512663,-2.3
-88.7770404312624,33.274197908475,-2.3
-88.7770440792602,33.2742259994559,-2.3
-88.7770476309208,33.2742541089784,-2.2
-88.7770499146177,33.2742829605173,-2.2
-88.7770485575182,33.2743111639116,-2.2
-88.7770472160625,33.2743399223795,-2.2
-88.7770459117608,33.2743700564298,-2.2
-88.7770445768234,33.2743981301071,-2.4
-88.7770432216793,33.2744270676833,-2.6
-88.7770418574098,33.2744558680301,-2.7
-88.7770401978898,33.2744857664739,-2.8
-88.7770383435558,33.2745126006751,-2.8
-88.777036491016,33.2745416000062,-3
-88.77703461246,33.2745704656715,-2.9
-88.7770327599202,33.2745983490796,-3
-88.7770334089485,33.2746289945535,-3
-88.7770348629053,33.2746588749509,-3
-88.7770363119477,33.2746869937274,-3
-88.7770377645004,33.2747158386557,-3
-88.7770392107346,33.274744361783,-2.9
-88.7770406738181,33.2747730093619,-3
-88.7770444813438,33.2748016391019,-3
-88.7770499810169,33.2748308787739,-3
-88.7770569895075,33.2748612197865,-3
-88.7770637377636,33.2748875568513,-3
-88.7770710865064,33.2749164025969,-3.1
-88.777078842223,33.2749477400885,-3
-88.7770866375978,33.2749764725055,-3.1
-88.7770951792959,33.2750051057508,-3.1
-88.7771030964034,33.275033966373,-3.2
-88.7771115661736,33.2750656227925,-3.1
-88.7771188815197,33.275093806606,-3.1
-88.7771264252877,33.2751251783301,-3.2
-88.7771343482932,33.2751534829217,-3.2
-88.7771424846948,33.2751817550827,-3.1
-88.7771501028795,33.2752127810342,-3.1
-88.7771566909034,33.27524128008,-3.2
-88.7771638183479,33.2752700996537,-3.2
-88.7771713328845,33.2752988743187,-3.2
-88.777179339235,33.2753298479045,-3.1
-88.7771874244375,33.2753553267292,-3.2
-88.7771950503105,33.2753839678148,-3.2
-88.7772017445809,33.2754127504093,-3.2
-88.7772093071038,33.2754415561644,-3.2
-88.7772162443107,33.2754695444364,-3.2
-88.7772231776872,33.2754984887965,-3.2
-88.7772310276226,33.2755265911124,-3.2
-88.7772396177131,33.2755554331927,-3.3
-88.7772488538451,33.2755842448526,-3.3
-88.7772577563972,33.275612373887,-3.3
-88.7772644613693,33.27564124886,-3.2
-88.7772711796785,33.2756713324245,-3.2
-88.7772775959953,33.2756989153677,-3.2
-88.7772838180809,33.2757269444702,-3.3
-88.7772929851963,33.2757577919634,-3.2
-88.7773002256872,33.2757903727915,-3.3
-88.7773084663564,33.2758215754721,-3.2
-88.7773181710194,33.2758538416977,-3.3
-88.7773269197945,33.2758874283716,-3.3
-88.7773377148767,33.2759231278113,-3.4
-88.7773462511985,33.2759586737352,-3.4
-88.7773556804752,33.2759943557647,-3.4
-88.7773634493827,33.2760294519215,-3.4
-88.7773711989325,33.2760617654045,-3.3
-88.7773776199288,33.2760966742421,-3.3
-88.7773831547338,33.2761306009915,-3.4
-88.7773872321163,33.2761645836202,-3.3
-88.7773912761419,33.2761989596602,-3.3
-88.7773955336818,33.2762338602463,-3.3
-88.7773997928031,33.276265941372,-3.2
-88.7774056742968,33.2763023055786,-3.3
-88.7774127077643,33.2763371928876,-3.3
-88.7774209990091,33.2763692568062,-3.3
-88.7774285917207,33.2764041741719,-3.2
-88.7774353030815,33.2764389551956,-3.3
-88.7774418815952,33.2764719016647,-3.3
-88.7774481094913,33.2765062970222,-3.2
-88.7774538648871,33.2765407958932,-3.2
-88.7774608180457,33.2765767721403,-3.1
-88.7774694065328,33.2766118576136,-3.1
-88.777480463274,33.2766474932158,-3.1
-88.7774943210906,33.2766814610264,-3.1
-88.7775083880631,33.2767154021615,-3.1
-88.7775221556128,33.2767498628268,-3.1
-88.7775345868533,33.2767846248746,-3.2
-88.7775477470524,33.2768182755935,-3.1
-88.7775585875326,33.2768546243878,-3.1
-88.7775684369632,33.2768879472343,-3.2
-88.7775805530595,33.2769233777393,-3.1
-88.7775924255956,33.2769581616957,-3.1
-88.777605779509,33.2769903096556,-3
-88.7776175776635,33.2770255815614,-3.1
-88.7776270594962,33.277057077235,-3.1
-88.7776347366301,33.2770926731108,-3
-88.7776419755668,33.2771282998493,-3
-88.777648693716,33.2771626406433,-3.1
-88.7776553787316,33.2771983086817,-3.1
-88.7776622385442,33.2772325737808,-3.1
-88.7776693278936,33.2772685106668,-3.1
-88.7776756848004,33.2773022471696,-3.1
-88.7776815887292,33.2773373648334,-3.2
-88.7776870193949,33.2773718525538,-3.1
-88.7776913254725,33.2774074834988,-3.1
-88.77769539201,33.2774429471887,-3.2
-88.7776988207976,33.2774785357515,-3.1
-88.7777018619552,33.2775141421824,-3.1
-88.7777048842596,33.2775481409649,-3.1
-88.7777089114704,33.2775844436282,-3.2
-88.77771360354,33.2776165463129,-3.2
-88.7777177129196,33.2776520764216,-3.2
-88.7777216252364,33.2776876826439,-3.1
-88.7777260439802,33.2777219760227,-3.2
-88.777731500528,33.2777577300715,-3.1
-88.777736405118,33.2777932043079,-3.2
-88.7777410518627,33.2778272705899,-3.2
-88.7777469148402,33.2778607332274,-3.2
-88.7777532591717,33.2778957454369,-3.1
-88.7777599064432,33.2779302087361,-3.2
-88.7777666842551,33.2779657685122,-3.2
-88.7777728275966,33.2780013882057,-3.3
-88.7777787156803,33.2780368912451,-3.1
-88.7777849844253,33.2780725139166,-3.1
-88.7777904819808,33.2781081266438,-3.2
-88.7777956875517,33.2781452503583,-3.1
-88.7778011688738,33.2781819626163,-3.1
-88.7778064685234,33.2782175868937,-3.3
-88.7778115760986,33.2782535380424,-2.3
-88.7778166931813,33.2782880884835,-3.2
-88.7778219405091,33.278323806847,-3.1
-88.7778291754461,33.2783586860646,-3.1
-88.7778379096728,33.2783936261523,-3.3
-88.7778457803667,33.2784292686104,-3.1
-88.7778534544199,33.2784648664814,-3.1
-88.7778622857446,33.2784993755818,-3.2
-88.7778717027098,33.2785349026964,-3.1
-88.7778805594489,33.2785703970851,-3.1
-88.7778891296685,33.278606424876,-3.2
-88.7778973780951,33.2786436221615,-3.1
-88.7779053602317,33.2786794836532,-3.1
-88.7779146631338,33.2787133578988,-3.2
-88.7779239171953,33.2787515840923,-3.2
-88.777933284272,33.2787850268991,-3.1
-88.7779423095757,33.2788212633283,-3.1
