"","DO","long","lat"
"3157",9.9208646279829,333640.6178,3682892.015
"3158",9.87496290903131,333655.6178,3682892.015
"3159",9.82564256450986,333670.6178,3682892.015
"3160",9.77938333972289,333685.6178,3682892.015
"3161",9.74124988688359,333700.6178,3682892.015
"3162",9.7146202520738,333715.6178,3682892.015
"3163",9.70137963118555,333730.6178,3682892.015
"3164",9.70228149535713,333745.6178,3682892.015
"3165",9.71725979946495,333760.6178,3682892.015
"3166",9.74558477497542,333775.6178,3682892.015
"3167",9.78583107126109,333790.6178,3682892.015
"3168",9.83567637096495,333805.6178,3682892.015
"3169",9.89160294579629,333820.6178,3682892.015
"3170",9.94866126924309,333835.6178,3682892.015
"3171",10.0005626469716,333850.6178,3682892.015
"3172",10.0404050356322,333865.6178,3682892.015
"3173",10.062138746633,333880.6178,3682892.015
"3174",10.0623814469886,333895.6178,3682892.015
"3175",10.0416964570891,333910.6178,3682892.015
"3176",10.0045269698717,333925.6178,3682892.015
"3177",9.95777579481182,333940.6178,3682892.015
"3178",9.90885323037772,333955.6178,3682892.015
"3179",9.86413707482725,333970.6178,3682892.015
"3180",9.82826859265471,333985.6178,3682892.015
"3181",9.8041539974325,334000.6178,3682892.015
"3182",9.79331938236434,334015.6178,3682892.015
"3183",9.79632042576469,334030.6178,3682892.015
"3184",9.81304340200824,334045.6178,3682892.015
"3185",9.8428364680205,334060.6178,3682892.015
"3186",9.88446043620647,334075.6178,3682892.015
"3187",9.93587068466161,334090.6178,3682892.015
"3188",9.99387111414805,334105.6178,3682892.015
"3189",10.0537503177145,334120.6178,3682892.015
"3190",10.109135307803,334135.6178,3682892.015
"3191",10.1524324480067,334150.6178,3682892.015
"3192",10.1761992361509,334165.6178,3682892.015
"3193",10.1753648173912,334180.6178,3682892.015
"3194",10.149418814631,334195.6178,3682892.015
"3195",10.1031817179935,334210.6178,3682892.015
"3196",10.0453900471003,334225.6178,3682892.015
"3197",9.98580562853943,334240.6178,3682892.015
"3198",9.93246130661507,334255.6178,3682892.015
"3199",9.89020500435181,334270.6178,3682892.015
"3200",9.86064968568325,334285.6178,3682892.015
"3201",9.84299952844632,334300.6178,3682892.015
"3202",9.83519778396512,334315.6178,3682892.015
"3203",9.83507031633288,334330.6178,3682892.015
"3204",9.84130477541049,334345.6178,3682892.015
"3205",9.85409473179698,334360.6178,3682892.015
"3206",9.8750893577474,334375.6178,3682892.015
"3207",9.90608054118421,334390.6178,3682892.015
"3208",9.94625324022016,334405.6178,3682892.015
"3209",9.98963023905228,334420.6178,3682892.015
"3210",10.0260802030167,334435.6178,3682892.015
"3211",10.0465355557603,334450.6178,3682892.015
"3212",10.0475786663505,334465.6178,3682892.015
"3213",10.0313802708346,334480.6178,3682892.015
"3214",10.0027067674005,334495.6178,3682892.015
"3347",9.57339058086395,333475.6178,3682907.015
"3348",9.63185454228241,333490.6178,3682907.015
"3349",9.69388250134739,333505.6178,3682907.015
"3350",9.75829741187531,333520.6178,3682907.015
"3351",9.8229509830904,333535.6178,3682907.015
"3352",9.88447238445228,333550.6178,3682907.015
"3353",9.93823196883506,333565.6178,3682907.015
"3354",9.97876980454422,333580.6178,3682907.015
"3355",10.0008776333773,333595.6178,3682907.015
"3356",10.0011997034674,333610.6178,3682907.015
"3357",9.97971726765812,333625.6178,3682907.015
"3358",9.94024491145581,333640.6178,3682907.015
"3359",9.88952220412035,333655.6178,3682907.015
"3360",9.83537499652463,333670.6178,3682907.015
"3361",9.78492563573457,333685.6178,3682907.015
