"","Temp","long","lat"
"1799",30.4167906210339,334375.6178,3682787.015
"1800",30.3518828764607,334390.6178,3682787.015
"1801",30.2658032095512,334405.6178,3682787.015
"1802",30.1716269061846,334420.6178,3682787.015
"1943",29.6220642685416,333520.6178,3682802.015
"1944",29.6534655310445,333535.6178,3682802.015
"1945",29.680862431072,333550.6178,3682802.015
"1946",29.703048258196,333565.6178,3682802.015
"1947",29.7189566812358,333580.6178,3682802.015
"1948",29.7278462984202,333595.6178,3682802.015
"1949",29.7294771736599,333610.6178,3682802.015
"1950",29.7242295416646,333625.6178,3682802.015
"1951",29.7131213535969,333640.6178,3682802.015
"1952",29.6977084099924,333655.6178,3682802.015
"1953",29.6798880889294,333670.6178,3682802.015
"1954",29.6616568056259,333685.6178,3682802.015
"1955",29.6448784415455,333700.6178,3682802.015
"1956",29.6311057642458,333715.6178,3682802.015
"1957",29.6214708576353,333730.6178,3682802.015
"1958",29.6166376434585,333745.6178,3682802.015
"1959",29.6167977464025,333760.6178,3682802.015
"1960",29.6216908317633,333775.6178,3682802.015
"1961",29.630638275948,333790.6178,3682802.015
"1962",29.6425897734103,333805.6178,3682802.015
"1963",29.6561919733766,333820.6178,3682802.015
"1964",29.6698927506819,333835.6178,3682802.015
"1965",29.6820909594918,333850.6178,3682802.015
"1966",29.6913278629889,333865.6178,3682802.015
"1967",29.6964954781694,333880.6178,3682802.015
"1968",29.6970174693997,333895.6178,3682802.015
"1969",29.692952232601,333910.6178,3682802.015
"1970",29.6849835954878,333925.6178,3682802.015
"1971",29.6742981769566,333940.6178,3682802.015
"1972",29.6623839087772,333955.6178,3682802.015
"1973",29.6508038295386,333970.6178,3682802.015
"1974",29.640995770589,333985.6178,3682802.015
"1975",29.6341284108265,334000.6178,3682802.015
"1976",29.6310205131004,334015.6178,3682802.015
"1977",29.6321134819126,334030.6178,3682802.015
"1978",29.6374813054191,334045.6178,3682802.015
"1979",29.6468645383628,334060.6178,3682802.015
"1980",29.6597222076677,334075.6178,3682802.015
"1981",29.6753035911719,334090.6178,3682802.015
"1982",29.6927477717628,334105.6178,3682802.015
"1983",29.7112201731068,334120.6178,3682802.015
"1984",29.7300896148136,334135.6178,3682802.015
"1985",29.7491354387147,334150.6178,3682802.015
"1986",29.768753429743,334165.6178,3682802.015
"1987",29.7901076527075,334180.6178,3682802.015
"1988",29.815163037346,334195.6178,3682802.015
"1989",29.8465400560557,334210.6178,3682802.015
"1990",29.8871601215521,334225.6178,3682802.015
"1998",30.4842928040663,334345.6178,3682802.015
"1999",30.4902675266534,334360.6178,3682802.015
"2000",30.4525562669693,334375.6178,3682802.015
"2001",30.3768812227372,334390.6178,3682802.015
"2002",30.2772092954587,334405.6178,3682802.015
"2003",30.1704017044074,334420.6178,3682802.015
"2004",30.0701393862149,334435.6178,3682802.015
"2144",29.6601386135609,333520.6178,3682817.015
"2145",29.6961642151488,333535.6178,3682817.015
"2146",29.7278773500379,333550.6178,3682817.015
"2147",29.7536738143737,333565.6178,3682817.015
"2148",29.7720638679342,333580.6178,3682817.015
"2149",29.781934654617,333595.6178,3682817.015
"2150",29.7828175269158,333610.6178,3682817.015
"2151",29.7750808248478,333625.6178,3682817.015
"2152",29.7599738008398,333640.6178,3682817.015
"2153",29.7394907437626,333655.6178,3682817.015
"2154",29.7160883346502,333670.6178,3682817.015
"2155",29.6923389974246,333685.6178,3682817.015
"2156",29.6706122097478,333700.6178,3682817.015
"2157",29.6528457423611,333715.6178,3682817.015
"2158",29.6404231373397,333730.6178,3682817.015
"2159",29.6341374529135,333745.6178,3682817.015
"2160",29.6342060283462,333760.6178,3682817.015
"2161",29.6403046935222,333775.6178,3682817.015
"2162",29.6516044445954,333790.6178,3682817.015
"2163",29.6668116228463,333805.6178,3682817.015
"2164",29.6842287399923,333820.6178,3682817.015
"2165",29.7018625859356,333835.6178,3682817.015
"2166",29.7176035757678,333850.6178,3682817.015
"2167",29.7294805651871,333865.6178,3682817.015
"2168",29.7359598996427,333880.6178,3682817.015
"2169",29.7362196845524,333895.6178,3682817.015
"2170",29.7303137812361,333910.6178,3682817.015
"2171",29.7191636088647,333925.6178,3682817.015
"2172",29.7043744504108,333940.6178,3682817.015
"2173",29.6879355577098,333955.6178,3682817.015
"2174",29.6718949846936,333970.6178,3682817.015
"2175",29.6580885429945,333985.6178,3682817.015
"2176",29.6479632330976,334000.6178,3682817.015
"2177",29.6424951132482,334015.6178,3682817.015
"2178",29.6421772578214,334030.6178,3682817.015
"2179",29.6470481466114,334045.6178,3682817.015
"2180",29.6567385144237,334060.6178,3682817.015
"2181",29.6705279019042,334075.6178,3682817.015
"2182",29.6874156005334,334090.6178,3682817.015
"2183",29.7062211291335,334105.6178,3682817.015
"2184",29.7257338655976,334120.6178,3682817.015
"2185",29.7449261324559,334135.6178,3682817.015
"2186",29.7632250257954,334150.6178,3682817.015
"2187",29.7808053842609,334165.6178,3682817.015
"2188",29.7988280500759,334180.6178,3682817.015
"2189",29.8195227486618,334195.6178,3682817.015
"2190",29.8460245569479,334210.6178,3682817.015
"2191",29.8819239779817,334225.6178,3682817.015
"2198",30.4367648265557,334330.6178,3682817.015
"2199",30.4857031738857,334345.6178,3682817.015
"2200",30.4921350948745,334360.6178,3682817.015
"2201",30.4507086238431,334375.6178,3682817.015
"2202",30.3671110882357,334390.6178,3682817.015
"2203",30.2575943560961,334405.6178,3682817.015
"2204",30.1425602692202,334420.6178,3682817.015
"2205",30.0382612392879,334435.6178,3682817.015
"2206",29.9524205074049,334450.6178,3682817.015
"2344",29.6540772764996,333505.6178,3682832.015
"2345",29.6981169088858,333520.6178,3682832.015
"2346",29.73952872665,333535.6178,3682832.015
"2347",29.7764243707401,333550.6178,3682832.015
"2348",29.8067083794086,333565.6178,3682832.015
"2349",29.8283373331526,333580.6178,3682832.015
"2350",29.8396860042493,333595.6178,3682832.015
"2351",29.8399461956487,333610.6178,3682832.015
"2352",29.8294335433723,333625.6178,3682832.015
"2353",29.8096762190607,333640.6178,3682832.015
"2354",29.7832282382615,333655.6178,3682832.015
"2355",29.7532597801535,333670.6178,3682832.015
"2356",29.7230614011777,333685.6178,3682832.015
"2357",29.6956090546431,333700.6178,3682832.015
"2358",29.6732790596254,333715.6178,3682832.015
"2359",29.6577239259206,333730.6178,3682832.015
"2360",29.6498650545111,333745.6178,3682832.015
"2361",29.6499413277066,333760.6178,3682832.015
"2362",29.6575642706036,333775.6178,3682832.015
"2363",29.6717554080017,333790.6178,3682832.015
"2364",29.6909690316843,333805.6178,3682832.015
"2365",29.7131286122628,333820.6178,3682832.015
"2366",29.735722854063,333835.6178,3682832.015
"2367",29.7560092268935,333850.6178,3682832.015
"2368",29.7713471457757,333865.6178,3682832.015
"2369",29.7796256846731,333880.6178,3682832.015
"2370",29.7796804631019,333895.6178,3682832.015
"2371",29.7715552524777,333910.6178,3682832.015
"2372",29.7564977336376,333925.6178,3682832.015
"2373",29.7366814935848,333940.6178,3682832.015
"2374",29.7147573201337,333955.6178,3682832.015
"2375",29.693387009797,333970.6178,3682832.015
"2376",29.6748827844565,333985.6178,3682832.015
"2377",29.6610017278886,334000.6178,3682832.015
"2378",29.6528781969804,334015.6178,3682832.015
"2379",29.6510446647689,334030.6178,3682832.015
"2380",29.6554909458731,334045.6178,3682832.015
"2381",29.6657286734834,334060.6178,3682832.015
"2382",29.6808495416457,334075.6178,3682832.015
"2383",29.6995858792615,334090.6178,3682832.015
"2384",29.7203983122705,334105.6178,3682832.015
"2385",29.7416251158122,334120.6178,3682832.015
"2386",29.7617255427103,334135.6178,3682832.015
"2387",29.7796261209649,334150.6178,3682832.015
"2388",29.7951290879542,334165.6178,3682832.015
"2389",29.8092753835401,334180.6178,3682832.015
"2390",29.8245042714991,334195.6178,3682832.015
"2391",29.8444630588585,334210.6178,3682832.015
"2392",29.8734138842918,334225.6178,3682832.015
"2398",30.3176900503118,334315.6178,3682832.015
"2399",30.3935263677463,334330.6178,3682832.015
"2400",30.4399416037647,334345.6178,3682832.015
"2401",30.4443393442897,334360.6178,3682832.015
"2402",30.4005266002441,334375.6178,3682832.015
"2403",30.3136488977489,334390.6178,3682832.015
"2404",30.2009395413934,334405.6178,3682832.015
"2405",30.0851086211435,334420.6178,3682832.015
"2406",29.984104157917,334435.6178,3682832.015
"2407",29.9053253258364,334450.6178,3682832.015
"2408",29.8471591427932,334465.6178,3682832.015
"2545",29.6849001085202,333505.6178,3682847.015
"2546",29.7346276284688,333520.6178,3682847.015
"2547",29.7820916586348,333535.6178,3682847.015
"2548",29.8249954195669,333550.6178,3682847.015
"2549",29.860661969538,333565.6178,3682847.015
"2550",29.8863514332792,333580.6178,3682847.015
"2551",29.8997590224984,333595.6178,3682847.015
"2552",29.899597682455,333610.6178,3682847.015
"2553",29.8860742758711,333625.6178,3682847.015
"2554",29.861049694021,333640.6178,3682847.015
"2555",29.827780480467,333655.6178,3682847.015
"2556",29.7903255108808,333670.6178,3682847.015
"2557",29.752842238173,333685.6178,3682847.015
"2558",29.7190030190763,333700.6178,3682847.015
"2559",29.6916542302112,333715.6178,3682847.015
"2560",29.672711654803,333730.6178,3682847.015
"2561",29.66320780553,333745.6178,3682847.015
"2562",29.6633934478198,333760.6178,3682847.015
"2563",29.6728218829281,333775.6178,3682847.015
"2564",29.6903835416501,333790.6178,3682847.015
"2565",29.714296892601,333805.6178,3682847.015
"2566",29.7420971574169,333820.6178,3682847.015
"2567",29.7706945749209,333835.6178,3682847.015
"2568",29.7965868718072,333850.6178,3682847.015
"2569",29.8162826773237,333865.6178,3682847.015
"2570",29.8269055590648,333880.6178,3682847.015
"2571",29.8268231532972,333895.6178,3682847.015
"2572",29.816061230345,333910.6178,3682847.015
"2573",29.796307918918,333925.6178,3682847.015
"2574",29.7704918074145,333940.6178,3682847.015
"2575",29.7421127993133,333955.6178,3682847.015
"2576",29.714581276096,333970.6178,3682847.015
"2577",29.6907513534685,333985.6178,3682847.015
"2578",29.6727000376551,334000.6178,3682847.015
"2579",29.6617003934791,334015.6178,3682847.015
"2580",29.6582993076798,334030.6178,3682847.015
"2581",29.6624226380439,334045.6178,3682847.015
"2582",29.6734623613356,334060.6178,3682847.015
"2583",29.6903324234533,334075.6178,3682847.015
"2584",29.7115067045373,334090.6178,3682847.015
"2585",29.7350749051529,334105.6178,3682847.015
"2586",29.758870018772,334120.6178,3682847.015
"2587",29.7807267299986,334135.6178,3682847.015
"2588",29.7989065689814,334150.6178,3682847.015
"2589",29.8126550361636,334165.6178,3682847.015
"2590",29.8227433482505,334180.6178,3682847.015
"2591",29.831748072704,334195.6178,3682847.015
"2592",29.8438291380343,334210.6178,3682847.015
"2593",29.8639327157117,334225.6178,3682847.015
"2594",29.8965956481258,334240.6178,3682847.015
"2599",30.2476754904702,334315.6178,3682847.015
"2600",30.3128781647633,334330.6178,3682847.015
"2601",30.3506184421086,334345.6178,3682847.015
"2602",30.3495906622166,334360.6178,3682847.015
"2603",30.3040868174822,334375.6178,3682847.015
"2604",30.2188447835327,334390.6178,3682847.015
"2605",30.1107289754151,334405.6178,3682847.015
"2606",30.0027941358507,334420.6178,3682847.015
"2607",29.9131180763627,334435.6178,3682847.015
"2608",29.8478753474141,334450.6178,3682847.015
"2609",29.8033200002152,334465.6178,3682847.015
"2746",29.7122058042876,333505.6178,3682862.015
"2747",29.7678147235355,333520.6178,3682862.015
"2748",29.8217386148781,333535.6178,3682862.015
"2749",29.8712637857103,333550.6178,3682862.015
"2750",29.9130635731229,333565.6178,3682862.015
"2751",29.9435674204739,333580.6178,3682862.015
"2752",29.9596163957818,333595.6178,3682862.015
"2753",29.959289804578,333610.6178,3682862.015
"2754",29.9426199731377,333625.6178,3682862.015
"2755",29.9118577164692,333640.6178,3682862.015
"2756",29.8711139593861,333655.6178,3682862.015
"2757",29.8255104680462,333670.6178,3682862.015
"2758",29.7801998589979,333685.6178,3682862.015
"2759",29.7396046817321,333700.6178,3682862.015
"2760",29.707033084215,333715.6178,3682862.015
"2761",29.6846260654893,333730.6178,3682862.015
"2762",29.6734906846121,333745.6178,3682862.015
"2763",29.6738745690444,333760.6178,3682862.015
"2764",29.6852866711429,333775.6178,3682862.015
"2765",29.7065249123588,333790.6178,3682862.015
"2766",29.7356196584412,333805.6178,3682862.015
"2767",29.7697475597172,333820.6178,3682862.015
"2768",29.8052172933386,333835.6178,3682862.015
"2769",29.8376628644639,333850.6178,3682862.015
"2770",29.8625598070047,333865.6178,3682862.015
"2771",29.8760574467953,333880.6178,3682862.015
"2772",29.8759091323381,333895.6178,3682862.015
"2773",29.862113344035,333910.6178,3682862.015
"2774",29.8369323707223,333925.6178,3682862.015
"2775",29.8042584628282,333940.6178,3682862.015
"2776",29.7686320805694,333955.6178,3682862.015
"2777",29.7343270543786,333970.6178,3682862.015
"2778",29.7047705483652,333985.6178,3682862.015
"2779",29.6823347028952,334000.6178,3682862.015
"2780",29.6683864672961,334015.6178,3682862.015
"2781",29.6634497120745,334030.6178,3682862.015
"2782",29.6673709984117,334045.6178,3682862.015
"2783",29.6794332733891,334060.6178,3682862.015
"2784",29.6984047049938,334075.6178,3682862.015
"2785",29.7225412906477,334090.6178,3682862.015
"2786",29.7495893856784,334105.6178,3682862.015
"2787",29.7768625896421,334120.6178,3682862.015
"2788",29.8014883943909,334135.6178,3682862.015
"2789",29.8209054852214,334150.6178,3682862.015
"2790",29.8336015420195,334165.6178,3682862.015
"2791",29.8399014650397,334180.6178,3682862.015
"2792",29.8424300637911,334195.6178,3682862.015
"2793",29.8458622567083,334210.6178,3682862.015
"2794",29.8558568963264,334225.6178,3682862.015
"2795",29.8775017219346,334240.6178,3682862.015
"2799",30.0952263409651,334300.6178,3682862.015
"2800",30.159362992715,334315.6178,3682862.015
"2801",30.2094872946964,334330.6178,3682862.015
"2802",30.2348443343652,334345.6178,3682862.015
"2803",30.2263568966284,334360.6178,3682862.015
"2804",30.1798854091084,334375.6178,3682862.015
"2805",30.1002807720097,334390.6178,3682862.015
"2806",30.0032065828637,334405.6178,3682862.015
"2807",29.9101633712416,334420.6178,3682862.015
"2808",29.8376533081003,334435.6178,3682862.015
"2809",29.7898679569436,334450.6178,3682862.015
"2810",29.7609762740138,334465.6178,3682862.015
"2811",29.7420970524781,334480.6178,3682862.015
"2946",29.6741176871214,333490.6178,3682877.015
"2947",29.7341317283599,333505.6178,3682877.015
"2948",29.7953709893967,333520.6178,3682877.015
"2949",29.855693259173,333535.6178,3682877.015
"2950",29.9119972706455,333550.6178,3682877.015
"2951",29.9602844821964,333565.6178,3682877.015
"2952",29.9960638149666,333580.6178,3682877.015
"2953",30.0151806303948,333595.6178,3682877.015
"2954",30.0149443340883,333610.6178,3682877.015
"2955",29.9951539028215,333625.6178,3682877.015
"2956",29.9585030139661,333640.6178,3682877.015
"2957",29.9100862176368,333655.6178,3682877.015
"2958",29.8562150098127,333670.6178,3682877.015
"2959",29.803098932988,333685.6178,3682877.015
"2960",29.7558954819565,333700.6178,3682877.015
"2961",29.7183109417238,333715.6178,3682877.015
"2962",29.6926388804512,333730.6178,3682877.015
"2963",29.680008583765,333745.6178,3682877.015
"2964",29.680647101577,333760.6178,3682877.015
"2965",29.6940399354957,333775.6178,3682877.015
"2966",29.7189476306241,333790.6178,3682877.015
"2967",29.7532895851919,333805.6178,3682877.015
"2968",29.7939589469002,333820.6178,3682877.015
"2969",29.8366988323741,333835.6178,3682877.015
"2970",29.876237387786,333850.6178,3682877.015
"2971",29.9068834705857,333865.6178,3682877.015
"2972",29.92362967606,333880.6178,3682877.015
"2973",29.9234774365317,333895.6178,3682877.015
"2974",29.9063904072186,333910.6178,3682877.015
"2975",29.8753334816301,333925.6178,3682877.015
"2976",29.8353474308559,333940.6178,3682877.015
"2977",29.7921564463822,333955.6178,3682877.015
"2978",29.7509501334906,333970.6178,3682877.015
"2979",29.7157014502327,333985.6178,3682877.015
"2980",29.6890117328813,334000.6178,3682877.015
"2981",29.6722757933626,334015.6178,3682877.015
"2982",29.6659515086912,334030.6178,3682877.015
"2983",29.6697953282061,334045.6178,3682877.015
"2984",29.6830033194253,334060.6178,3682877.015
"2985",29.7042489313214,334075.6178,3682877.015
"2986",29.7316407184527,334090.6178,3682877.015
"2987",29.762653019807,334105.6178,3682877.015
"2988",29.7941223648056,334120.6178,3682877.015
"2989",29.8224466145998,334135.6178,3682877.015
"2990",29.8441324325385,334150.6178,3682877.015
"2991",29.8567329587733,334165.6178,3682877.015
"2992",29.8599496607624,334180.6178,3682877.015
"2993",29.8563510050711,334195.6178,3682877.015
"2994",29.8511084262598,334210.6178,3682877.015
"2995",29.8506068209084,334225.6178,3682877.015
"2996",29.8604806168723,334240.6178,3682877.015
"2997",29.8839351923769,334255.6178,3682877.015
"2998",29.9209019161808,334270.6178,3682877.015
"2999",29.9680373215559,334285.6178,3682877.015
"3000",30.0192736677315,334300.6178,3682877.015
"3001",30.0666397483257,334315.6178,3682877.015
"3002",30.1012323185703,334330.6178,3682877.015
"3003",30.1144076359205,334345.6178,3682877.015
"3004",30.0994556375765,334360.6178,3682877.015
"3005",30.0540878983083,334375.6178,3682877.015
"3006",29.9834621707496,334390.6178,3682877.015
"3007",29.9015252812636,334405.6178,3682877.015
"3008",29.826864808365,334420.6178,3682877.015
"3009",29.7732010106931,334435.6178,3682877.015
"3010",29.7425832366359,334450.6178,3682877.015
"3011",29.7277338894402,334465.6178,3682877.015
"3012",29.7191988931554,334480.6178,3682877.015
"3147",29.6848531411676,333490.6178,3682892.015
"3148",29.748692331312,333505.6178,3682892.015
"3149",29.814710069989,333520.6178,3682892.015
"3150",29.8806816322442,333535.6178,3682892.015
"3151",29.943189336137,333550.6178,3682892.015
"3152",29.9976106642025,333565.6178,3682892.015
"3153",30.0385358458792,333580.6178,3682892.015
"3154",30.0607691285147,333595.6178,3682892.015
"3155",30.0607911733461,333610.6178,3682892.015
"3156",30.0381449412909,333625.6178,3682892.015
"3157",29.9959989584167,333640.6178,3682892.015
"3158",29.9404807489533,333655.6178,3682892.015
"3159",29.8790983266794,333670.6178,3682892.015
"3160",29.8190542044321,333685.6178,3682892.015
"3161",29.7661262519684,333700.6178,3682892.015
"3162",29.7242962513018,333715.6178,3682892.015
"3163",29.6959138188702,333730.6178,3682892.015
"3164",29.6820748710057,333745.6178,3682892.015
"3165",29.6829721196125,333760.6178,3682892.015
"3166",29.6980920558003,333775.6178,3682892.015
"3167",29.7262174922523,333790.6178,3682892.015
"3168",29.7652481282271,333805.6178,3682892.015
"3169",29.8119057544687,333820.6178,3682892.015
"3170",29.8614755871294,333835.6178,3682892.015
"3171",29.9078446471111,333850.6178,3682892.015
"3172",29.9441465740192,333865.6178,3682892.015
"3173",29.9641472095278,333880.6178,3682892.015
"3174",29.9640277322872,333895.6178,3682892.015
"3175",29.9437166210817,333910.6178,3682892.015
"3176",29.9069511914046,333925.6178,3682892.015
"3177",29.8599953201699,333940.6178,3682892.015
"3178",29.8097700200721,333955.6178,3682892.015
"3179",29.7623196399836,333970.6178,3682892.015
"3180",29.72206168805,333985.6178,3682892.015
"3181",29.6917277319977,334000.6178,3682892.015
"3182",29.6726699648825,334015.6178,3682892.015
"3183",29.6652461012874,334030.6178,3682892.015
"3184",29.6691226820934,334045.6178,3682892.015
"3185",29.6834397718938,334060.6178,3682892.015
"3186",29.7068354513045,334075.6178,3682892.015
"3187",29.7373563370957,334090.6178,3682892.015
"3188",29.7723085682231,334105.6178,3682892.015
"3189",29.8081538408165,334120.6178,3682892.015
"3190",29.8406278209447,334135.6178,3682892.015
"3191",29.8653041082444,334150.6178,3682892.015
"3192",29.8787245153544,334165.6178,3682892.015
"3193",29.8798495566888,334180.6178,3682892.015
"3194",29.8710828982722,334195.6178,3682892.015
"3195",29.8580084771561,334210.6178,3682892.015
"3196",29.8476621428822,334225.6178,3682892.015
"3197",29.8461721565802,334240.6178,3682892.015
"3198",29.8569378904682,334255.6178,3682892.015
"3199",29.879938261689,334270.6178,3682892.015
"3200",29.9120088169351,334285.6178,3682892.015
"3201",29.9476259264984,334300.6178,3682892.015
"3202",29.9798523952028,334315.6178,3682892.015
"3203",30.0013267463408,334330.6178,3682892.015
"3204",30.0053561089006,334345.6178,3682892.015
"3205",29.9872921172805,334360.6178,3682892.015
"3206",29.9463707784645,334375.6178,3682892.015
"3207",29.8877450952486,334390.6178,3682892.015
"3208",29.8231228632372,334405.6178,3682892.015
"3209",29.7673067054135,334420.6178,3682892.015
"3210",29.7306313762426,334435.6178,3682892.015
"3211",29.7134218543537,334450.6178,3682892.015
"3212",29.708087417468,334465.6178,3682892.015
"3213",29.7056072223803,334480.6178,3682892.015
"3214",29.6998961683723,334495.6178,3682892.015
"3347",29.6257364958677,333475.6178,3682907.015
"3348",29.6878094013168,333490.6178,3682907.015
"3349",29.7540550260549,333505.6178,3682907.015
"3350",29.8233150077702,333520.6178,3682907.015
"3351",29.8933536103807,333535.6178,3682907.015
"3352",29.9605434478913,333550.6178,3682907.015
"3353",30.0197707075066,333565.6178,3682907.015
"3354",30.0648453578232,333580.6178,3682907.015
"3355",30.0896518456089,333595.6178,3682907.015
"3356",30.0899308960276,333610.6178,3682907.015
"3357",30.065014947814,333625.6178,3682907.015
"3358",30.0185297297572,333640.6178,3682907.015
"3359",29.9575302699548,333655.6178,3682907.015
"3360",29.8905281060806,333670.6178,3682907.015
"3361",29.8254802347809,333685.6178,3682907.015
"3362",29.7685616660151,333700.6178,3682907.015
