"","Date","Discharge_cfs","Discharge_cms","month","year","day","DeltaCMS","meanCMS","DeltaVol","Date2","fishD","yr_month","volume"
"21",1945-01-21,900,25.4851623,1,1945,21,7.07921175,25.4851623,1627.8013120326,1945-01-21,0,"1945-1",94750511.4219464
"22",1945-01-22,1100,31.1485317,1,1945,22,5.6633694,31.1485317,1615.46751384475,1945-01-22,0,"1945-1",94752126.8894603
"23",1945-01-23,900,25.4851623,1,1945,23,-5.6633694,25.4851623,1627.8013120326,1945-01-23,0,"1945-1",94753754.6907723
"24",1945-01-24,700,19.8217929,1,1945,24,-5.6633694,19.8217929,1619.99864859632,1945-01-24,0,"1945-1",94755374.6894209
"25",1945-01-25,600,16.9901082,1,1945,25,-2.8316847,16.9901082,1601.64677348072,1945-01-25,0,"1945-1",94756976.3361944
"26",1945-01-26,500,14.1584235,1,1945,26,-2.8316847,14.1584235,1570.2658326869,1945-01-26,0,"1945-1",94758546.6020271
"27",1945-01-27,450,12.74258115,1,1945,27,-1.41584235,12.74258115,1549.25558780523,1945-01-27,0,"1945-1",94760095.8576149
"28",1945-01-28,360,10.19406492,1,1945,28,-2.54851623,10.19406492,1502.50656774955,1945-01-28,0,"1945-1",94761598.3641826
"29",1945-01-29,310,8.77822257,1,1945,29,-1.41584235,8.77822257,1471.92902835726,1945-01-29,0,"1945-1",94763070.293211
"30",1945-01-30,260,7.36238022,1,1945,30,-1.41584235,7.36238022,1438.54504994325,1945-01-30,0,"1945-1",94764508.8382609
"31",1945-01-31,220,6.22970634,1,1945,31,-1.13267388,6.22970634,1410.16327569971,1945-01-31,0,"1945-1",94765919.0015367
"32",1945-02-01,200,5.6633694,2,1945,1,-0.56633694,5.6633694,1395.51725238345,1945-02-01,0,"1945-2",95370440
"33",1945-02-02,180,5.09703246,2,1945,2,-0.566336939999999,5.09703246,1380.62297000405,1945-02-02,325600,"1945-2",95046220.62297
"34",1945-02-03,170,4.81386399,2,1945,3,-0.283168470000001,4.81386399,1373.09639549727,1945-02-03,0,"1945-2",95047593.7193655
"35",1945-02-04,165,4.672279755,2,1945,4,-0.141584235,4.672279755,1369.31569487226,1945-02-04,0,"1945-2",95048963.0350604
"36",1945-02-05,500,14.1584235,2,1945,5,9.486143745,14.1584235,1570.2658326869,1945-02-05,0,"1945-2",95050533.3008931
"37",1945-02-06,2700,76.4554869,2,1945,6,62.2970634,76.4554869,1345.37940835285,1945-02-06,0,"1945-2",95051878.6803014
"38",1945-02-07,2500,70.7921175,2,1945,7,-5.66336939999999,70.7921175,1386.13938278733,1945-02-07,0,"1945-2",95053264.8196842
"39",1945-02-08,2200,62.2970634,2,1945,8,-8.4950541,62.2970634,1469.30970868352,1945-02-08,0,"1945-2",95054734.1293929
"40",1945-02-09,2000,56.633694,2,1945,9,-5.6633694,56.633694,1517.20169150714,1945-02-09,0,"1945-2",95056251.3310844
"41",1945-02-10,1250,35.39605875,2,1945,10,-21.23763525,35.39605875,1602.7826136818,1945-02-10,0,"1945-2",95057854.1136981
"42",1945-02-11,825,23.36139878,2,1945,11,-12.03465997,23.36139878,1628.34850349034,1945-02-11,0,"1945-2",95059482.4622016
"43",1945-02-12,1200,33.9802164,2,1945,12,10.61881762,33.9802164,1607.00383018357,1945-02-12,0,"1945-2",95061089.4660317
"44",1945-02-13,4550,128.8416539,2,1945,13,94.8614375,128.8416539,1890.34067950178,1945-02-13,0,"1945-2",95062979.8067112
"45",1945-02-14,4990,141.3010665,2,1945,14,12.4594126,141.3010665,1766.45429556133,1945-02-14,0,"1945-2",95064746.2610068
"46",1945-02-15,5300,150.0792891,2,1945,15,8.77822260000002,150.0792891,1930.29532382254,1945-02-15,325600,"1945-2",94741076.5563306
"47",1945-02-16,4640,131.3901701,2,1945,16,-18.689119,131.3901701,1853.11479849112,1945-02-16,0,"1945-2",94742929.6711291
"48",1945-02-17,4370,123.7446214,2,1945,17,-7.64554870000001,123.7446214,1948.95955239026,1945-02-17,0,"1945-2",94744878.6306815
"49",1945-02-18,5370,152.0614684,2,1945,18,28.316847,152.0614684,2013.31547957912,1945-02-18,0,"1945-2",94746891.9461611
"50",1945-02-19,6910,195.6694128,2,1945,19,43.6079444,195.6694128,4105.95564412874,1945-02-19,0,"1945-2",94750997.9018052
"51",1945-02-20,8350,236.4456725,2,1945,20,40.7762597,236.4456725,943.13348121583,1945-02-20,0,"1945-2",94751941.0352864
"52",1945-02-21,15400,436.0794438,2,1945,21,199.6337713,436.0794438,-15206.477414533,1945-02-21,0,"1945-2",94736734.5578719
"53",1945-02-22,15500,438.9111285,2,1945,22,2.83168470000004,438.9111285,-15435.5499095555,1945-02-22,0,"1945-2",94721299.0079623
"54",1945-02-23,14800,419.0893356,2,1945,23,-19.8217929,419.0893356,-13832.0424443334,1945-02-23,0,"1945-2",94707466.965518
"55",1945-02-24,13600,385.1091192,2,1945,24,-33.9802164,385.1091192,-11083.1725039448,1945-02-24,0,"1945-2",94696383.793014
"56",1945-02-25,10400,294.4952088,2,1945,25,-90.6139104,294.4952088,-3752.85266290491,1945-02-25,0,"1945-2",94692630.9403511
"57",1945-02-26,7410,209.8278363,2,1945,26,-84.6673725,209.8278363,3096.26509378509,1945-02-26,0,"1945-2",94695727.2054449
"58",1945-02-27,5900,167.0693973,2,1945,27,-42.758439,167.0693973,3142.73615163146,1945-02-27,0,"1945-2",94698869.9415966
"59",1945-02-28,4990,141.3010665,2,1945,28,-25.7683308,141.3010665,1766.45429556133,1945-02-28,0,"1945-2",94700636.3958921
"60",1945-03-01,4280,121.1961052,3,1945,1,-20.1049613,121.1961052,1962.08199337974,1945-03-01,0,"1945-3",95370440
"61",1945-03-02,3040,86.08321488,3,1945,2,-35.11289032,86.08321488,1356.05943701018,1945-03-02,325600,"1945-3",95046196.059437
"62",1945-03-03,1780,50.40398766,3,1945,3,-35.67922722,50.40398766,1554.37237353324,1945-03-03,0,"1945-3",95047750.4318105
"63",1945-03-04,3400,96.2772798,3,1945,4,45.87329214,96.2772798,1520.76007893601,1945-03-04,0,"1945-3",95049271.1918895
"64",1945-03-05,3820,108.1703555,3,1945,5,11.8930757,108.1703555,1815.36370823936,1945-03-05,0,"1945-3",95051086.5555977
"65",1945-03-06,3880,109.8693664,3,1945,6,1.6990109,109.8693664,1851.60319905573,1945-03-06,0,"1945-3",95052938.1587968
"66",1945-03-07,3570,101.0911438,3,1945,7,-8.77822260000001,101.0911438,1639.78263593282,1945-03-07,0,"1945-3",95054577.9414327
"67",1945-03-08,3310,93.72876357,3,1945,8,-7.36238023,93.72876357,1465.50496146698,1945-03-08,0,"1945-3",95056043.4463942
"68",1945-03-09,3340,94.57826898,3,1945,9,0.849505410000006,94.57826898,1483.08380995034,1945-03-09,0,"1945-3",95057526.5302041
"69",1945-03-10,3230,91.46341581,3,1945,10,-3.11485317,91.46341581,1423.46304878579,1945-03-10,0,"1945-3",95058949.9932529
"70",1945-03-11,2480,70.22578056,3,1945,11,-21.23763525,70.22578056,1391.32457808793,1945-03-11,0,"1945-3",95060341.317831
"71",1945-03-12,1040,29.44952088,3,1945,12,-40.77625968,29.44952088,1620.18511260128,1945-03-12,0,"1945-3",95061961.5029436
"72",1945-03-13,970,27.46734159,3,1945,13,-1.98217929,27.46734159,1624.79436112865,1945-03-13,0,"1945-3",95063586.2973047
"73",1945-03-14,NA,NA,3,1945,14,NA,NA,1610.9236889975,1945-03-14,0,"1945-3",95065197.2209937
"74",1945-03-15,685,19.3970402,3,1945,15,-8.07030139,19.3970402,1617.99272837081,1945-03-15,325600,"1945-3",94741215.2137221
"75",1945-03-16,594,16.82020712,3,1945,16,-2.57683308,16.82020712,1600.14981528598,1945-03-16,0,"1945-3",94742815.3635374
"76",1945-03-17,555,15.71585009,3,1945,17,-1.10435703,15.71585009,1589.24087284099,1945-03-17,0,"1945-3",94744404.6044102
"77",1945-03-18,1920,54.36834624,3,1945,18,38.65249615,54.36834624,1532.62666628638,1945-03-18,0,"1945-3",94745937.2310765
"78",1945-03-19,2790,79.00400313,3,1945,19,24.63565689,79.00400313,1336.45727098065,1945-03-19,0,"1945-3",94747273.6883475
"79",1945-03-20,3120,88.34856264,3,1945,20,9.34455951,88.34856264,1378.61105536729,1945-03-20,0,"1945-3",94748652.2994029
"80",1945-03-21,3230,91.46341581,3,1945,21,3.11485317,91.46341581,1423.46304878579,1945-03-21,0,"1945-3",94750075.7624516
"81",1945-03-22,3260,92.31292122,3,1945,22,0.849505410000006,92.31292122,1438.35609390359,1945-03-22,0,"1945-3",94751514.1185455
"82",1945-03-23,3290,93.16242663,3,1945,23,0.849505409999992,93.16242663,1454.30963187623,1945-03-23,0,"1945-3",94752968.4281774
"83",1945-03-24,3200,90.6139104,3,1945,24,-2.54851623,90.6139104,1409.67842317726,1945-03-24,0,"1945-3",94754378.1066006
"84",1945-03-25,3100,87.7822257,3,1945,25,-2.8316847,87.7822257,1372.17318196263,1945-03-25,0,"1945-3",94755750.2797826
"85",1945-03-26,3400,96.2772798,3,1945,26,8.4950541,96.2772798,1520.76007893601,1945-03-26,0,"1945-3",94757271.0398615
"86",1945-03-27,3310,93.72876357,3,1945,27,-2.54851623,93.72876357,1465.50496146698,1945-03-27,0,"1945-3",94758736.544823
"87",1945-03-28,2840,80.41984548,3,1945,28,-13.30891809,80.41984548,1334.7914027703,1945-03-28,0,"1945-3",94760071.3362257
"88",1945-03-29,2330,65.97825351,3,1945,29,-14.44159197,65.97825351,1433.02691489202,1945-03-29,0,"1945-3",94761504.3631406
"89",1945-03-30,2460,69.65944362,3,1945,30,3.68119011,69.65944362,1396.63819783485,1945-03-30,0,"1945-3",94762901.0013385
"90",1945-03-31,2730,77.30499231,3,1945,31,7.64554869,77.30499231,1341.61900522402,1945-03-31,0,"1945-3",94764242.6203437
"91",1945-04-01,2760,78.15449772,4,1945,1,0.849505409999992,78.15449772,1338.62772978437,1945-04-01,0,"1945-4",95370440
"92",1945-04-02,3430,97.12678521,4,1945,2,18.97228749,97.12678521,1540.67409466749,1945-04-02,325600,"1945-4",95046380.6740947
"93",1945-04-03,3180,90.04757346,4,1945,3,-7.07921175,90.04757346,1401.12394678797,1945-04-03,0,"1945-4",95047781.7980414
"94",1945-04-04,2610,73.90697067,4,1945,4,-16.14060279,73.90697067,1360.75019295114,1945-04-04,0,"1945-4",95049142.5482344
"95",1945-04-05,2200,62.2970634,4,1945,5,-11.60990727,62.2970634,1469.30970868352,1945-04-05,0,"1945-4",95050611.8579431
"96",1945-04-06,2250,63.71290575,4,1945,6,1.41584235,63.71290575,1455.63014577328,1945-04-06,0,"1945-4",95052067.4880889
"97",1945-04-07,2350,66.54459045,4,1945,7,2.8316847,66.54459045,1427.32671966248,1945-04-07,0,"1945-4",95053494.8148085
"98",1945-04-08,2170,61.44755799,4,1945,8,-5.09703246,61.44755799,1477.25416064883,1945-04-08,0,"1945-4",95054972.0689692
"99",1945-04-09,1140,32.28120558,4,1945,9,-29.16635241,32.28120558,1612.11896793058,1945-04-09,0,"1945-4",95056584.1879371
"100",1945-04-10,530,15.00792891,4,1945,10,-17.27327667,15.00792891,1581.14623434803,1945-04-10,0,"1945-4",95058165.3341714
"101",1945-04-11,417,11.8081252,4,1945,11,-3.19980371,11.8081252,1533.42233084156,1945-04-11,0,"1945-4",95059698.7565023
"102",1945-04-12,358,10.13743123,4,1945,12,-1.67069397,10.13743123,1501.34299019391,1945-04-12,0,"1945-4",95061200.0994925
"103",1945-04-13,316,8.948123652,4,1945,13,-1.189307578,8.948123652,1475.75587302101,1945-04-13,0,"1945-4",95062675.8553655
"104",1945-04-14,279,7.900400313,4,1945,14,-1.047723339,7.900400313,1451.5304202421,1945-04-14,0,"1945-4",95064127.3857857
"105",1945-04-15,254,7.192479138,4,1945,15,-0.707921174999999,7.192479138,1434.37412049904,1945-04-15,325600,"1945-4",94739961.7599062
"106",1945-04-16,265,7.503964455,4,1945,16,0.311485317,7.503964455,1441.99562519078,1945-04-16,0,"1945-4",94741403.7555314
"107",1945-04-17,815,23.07823031,4,1945,17,15.574265855,23.07823031,1628.15461587017,1945-04-17,0,"1945-4",94743031.9101473
"108",1945-04-18,393,11.12852087,4,1945,18,-11.94970944,11.12852087,1520.94413840526,1945-04-18,0,"1945-4",94744552.8542857
"109",1945-04-19,262,7.419013914,4,1945,19,-3.709506956,7.419013914,1439.92806536129,1945-04-19,0,"1945-4",94745992.7823511
"110",1945-04-20,230,6.51287481,4,1945,20,-0.906139104,6.51287481,1417.3799624313,1945-04-20,0,"1945-4",94747410.1623135
"111",1945-04-21,238,6.739409586,4,1945,21,0.226534776,6.739409586,1423.09765895743,1945-04-21,0,"1945-4",94748833.2599725
"112",1945-04-22,222,6.286340034,4,1945,22,-0.453069552,6.286340034,1411.61258481405,1945-04-22,0,"1945-4",94750244.8725573
"113",1945-04-23,207,5.861587329,4,1945,23,-0.424752705,5.861587329,1400.67379897104,1945-04-23,0,"1945-4",94751645.5463563
"114",1945-04-24,200,5.6633694,4,1945,24,-0.198217929,5.6633694,1395.51725238345,1945-04-24,0,"1945-4",94753041.0636086
"115",1945-04-25,186,5.266933542,4,1945,25,-0.396435857999999,5.266933542,1385.1147392671,1945-04-25,0,"1945-4",94754426.1783479
"116",1945-04-26,NA,NA,4,1945,26,NA,NA,1344.14412871532,1945-04-26,0,"1945-4",94755770.3224766
"117",1945-04-27,178,5.040398766,4,1945,27,-0.226534776,5.040398766,1379.12156489872,1945-04-27,0,"1945-4",94757149.4440415
"118",1945-04-28,407,11.52495673,4,1945,28,6.484557964,11.52495673,1528.32033267988,1945-04-28,0,"1945-4",94758677.7643742
"119",1945-04-29,480,13.59208656,4,1945,29,2.06712983,13.59208656,1562.29448069107,1945-04-29,0,"1945-4",94760240.0588549
"120",1945-04-30,919,26.02318239,4,1945,30,12.43109583,26.02318239,1627.18578289976,1945-04-30,0,"1945-4",94761867.2446378
"121",1945-05-01,737,20.86951624,5,1945,1,-5.15366615,20.86951624,1623.94153689616,1945-05-01,0,"1945-5",95370440
"122",1945-05-02,789,22.34199228,5,1945,2,1.47247604,22.34199228,1627.30681819178,1945-05-02,325600,"1945-5",95046467.3068182
"123",1945-05-03,594,16.82020712,5,1945,3,-5.52178516,16.82020712,1600.14981528598,1945-05-03,0,"1945-5",95048067.4566335
"124",1945-05-04,358,10.13743123,5,1945,4,-6.68277589,10.13743123,1501.34299019391,1945-05-04,0,"1945-5",95049568.7996237
"125",1945-05-05,270,7.64554869,5,1945,5,-2.49188254,7.64554869,1445.4226924204,1945-05-05,0,"1945-5",95051014.2223161
"126",1945-05-06,222,6.286340034,5,1945,6,-1.359208656,6.286340034,1411.61258481405,1945-05-06,0,"1945-5",95052425.8349009
"127",1945-05-07,193,5.465151471,5,1945,7,-0.821188563,5.465151471,1390.3302787956,1945-05-07,0,"1945-5",95053816.1651797
"128",1945-05-08,200,5.6633694,5,1945,8,0.198217928999999,5.6633694,1395.51725238345,1945-05-08,0,"1945-5",95055211.6824321
"129",1945-05-09,288,8.155251936,5,1945,9,2.491882536,8.155251936,1457.55708557428,1945-05-09,0,"1945-5",95056669.2395177
"130",1945-05-10,270,7.64554869,5,1945,10,-0.509703246000001,7.64554869,1445.4226924204,1945-05-10,0,"1945-5",95058114.6622101
"131",1945-05-11,246,6.965944362,5,1945,11,-0.679604328,6.965944362,1428.76318955149,1945-05-11,0,"1945-5",95059543.4253996
"132",1945-05-12,288,8.155251936,5,1945,12,1.189307574,8.155251936,1457.55708557428,1945-05-12,0,"1945-5",95061000.9824852
"133",1945-05-13,347,9.825945909,5,1945,13,1.670693973,9.825945909,1494.8519060614,1945-05-13,0,"1945-5",95062495.8343913
"134",1945-05-14,270,7.64554869,5,1945,14,-2.180397219,7.64554869,1445.4226924204,1945-05-14,0,"1945-5",95063941.2570837
"135",1945-05-15,288,8.155251936,5,1945,15,0.509703246000001,8.155251936,1457.55708557428,1945-05-15,325600,"1945-5",94739798.8141693
"136",1945-05-16,358,10.13743123,5,1945,16,1.982179294,10.13743123,1501.34299019391,1945-05-16,0,"1945-5",94741300.1571594
"137",1945-05-17,369,10.44891654,5,1945,17,0.31148531,10.44891654,1507.67840125654,1945-05-17,0,"1945-5",94742807.8355607
"138",1945-05-18,480,13.59208656,5,1945,18,3.14317002,13.59208656,1562.29448069107,1945-05-18,0,"1945-5",94744370.1300414
"139",1945-05-19,542,15.34773107,5,1945,19,1.75564451,15.34773107,1585.14082893762,1945-05-19,0,"1945-5",94745955.2708703
"140",1945-05-20,467,13.22396755,5,1945,20,-2.12376352,13.22396755,1556.8035465667,1945-05-20,0,"1945-5",94747512.0744169
"141",1945-05-21,326,9.231292122,5,1945,21,-3.992675428,9.231292122,1482.04168444405,1945-05-21,0,"1945-5",94748994.1161014
"142",1945-05-22,262,7.419013914,5,1945,22,-1.812278208,7.419013914,1439.92806536129,1945-05-22,0,"1945-5",94750434.0441667
"143",1945-05-23,215,6.088122105,5,1945,23,-1.330891809,6.088122105,1406.52738278636,1945-05-23,0,"1945-5",94751840.5715495
"144",1945-05-24,186,5.266933542,5,1945,24,-0.821188563,5.266933542,1385.1147392671,1945-05-24,0,"1945-5",94753225.6862888
"145",1945-05-25,166,4.700596602,5,1945,25,-0.56633694,4.700596602,1370.07271113135,1945-05-25,0,"1945-5",94754595.7589999
"146",1945-05-26,149,4.219210203,5,1945,26,-0.481386399,4.219210203,1357.14922858808,1945-05-26,0,"1945-5",94755952.9082285
"147",1945-05-27,133,3.766140651,5,1945,27,-0.453069552,3.766140651,1344.89652521558,1945-05-27,0,"1945-5",94757297.8047537
"148",1945-05-28,121,3.426338487,5,1945,28,-0.339802164,3.426338487,1335.66397372694,1945-05-28,0,"1945-5",94758633.4687274
"149",1945-05-29,114,3.228120558,5,1945,29,-0.198217929,3.228120558,1330.26540982962,1945-05-29,0,"1945-5",94759963.7341373
"150",1945-05-30,105,2.973268935,5,1945,30,-0.254851623,2.973268935,1323.31381150657,1945-05-30,0,"1945-5",94761287.0479488
"151",1945-05-31,98,2.775051006,5,1945,31,-0.198217929,2.775051006,1317.90082435082,1945-05-31,0,"1945-5",94762604.9487731
"152",1945-06-01,92,2.605149924,6,1945,1,-0.169901082,2.605149924,1313.25809367198,1945-06-01,0,"1945-6",95370440
"153",1945-06-02,86,2.435248842,6,1945,2,-0.169901082,2.435248842,1308.6135028447,1945-06-02,325600,"1945-6",95046148.6135028
"154",1945-06-03,83,2.350298301,6,1945,3,-0.084950541,2.350298301,1306.29075104145,1945-06-03,0,"1945-6",95047454.9042539
"155",1945-06-04,86,2.435248842,6,1945,4,0.084950541,2.435248842,1308.6135028447,1945-06-04,0,"1945-6",95048763.5177567
"156",1945-06-05,85,2.406931995,6,1945,5,-0.0283168470000001,2.406931995,1307.83927884739,1945-06-05,0,"1945-6",95050071.3570356
"157",1945-06-06,80,2.26534776,6,1945,6,-0.141584235,2.26534776,1303.96779630755,1945-06-06,0,"1945-6",95051375.3248319
"158",1945-06-07,75,2.123763525,6,1945,7,-0.141584235,2.123763525,1300.09591095234,1945-06-07,0,"1945-6",95052675.4207428
"159",1945-06-08,73,2.067129831,6,1945,8,-0.0566336940000003,2.067129831,1298.54709764268,1945-06-08,0,"1945-6",95053973.9678405
"160",1945-06-09,72,2.038812984,6,1945,9,-0.0283168469999997,2.038812984,1297.7726845698,1945-06-09,0,"1945-6",95055271.7405251
"161",1945-06-10,69,1.953862443,6,1945,10,-0.0849505410000002,1.953862443,1295.44943304439,1945-06-10,0,"1945-6",95056567.1899581
"162",1945-06-11,70,1.98217929,6,1945,11,0.0283168469999999,1.98217929,1296.22385137751,1945-06-11,0,"1945-6",95057863.4138095
"163",1945-06-12,81,2.293664607,6,1945,12,0.311485317,2.293664607,1304.74213331959,1945-06-12,0,"1945-6",95059168.1559428
"164",1945-06-13,93,2.633466771,6,1945,13,0.339802164,2.633466771,1314.0320340474,1945-06-13,0,"1945-6",95060482.1879769
"165",1945-06-14,87,2.463565689,6,1945,14,-0.169901082,2.463565689,1309.38769644097,1945-06-14,0,"1945-6",95061791.5756733
"166",1945-06-15,116,3.284754252,6,1945,15,0.821188563,3.284754252,1331.80868200124,1945-06-15,325600,"1945-6",94737523.3843553
"167",1945-06-16,109,3.086536323,6,1945,16,-0.198217929,3.086536323,1326.40468695995,1945-06-16,0,"1945-6",94738849.7890422
"168",1945-06-17,93,2.633466771,6,1945,17,-0.453069552,2.633466771,1314.0320340474,1945-06-17,0,"1945-6",94740163.8210763
"169",1945-06-18,355,10.05248069,6,1945,18,7.419013919,10.05248069,1499.5879801575,1945-06-18,0,"1945-6",94741663.4090565
"170",1945-06-19,753,21.32258579,6,1945,19,11.2701051,21.32258579,1625.23233610756,1945-06-19,0,"1945-6",94743288.6413926
"171",1945-06-20,200,5.6633694,6,1945,20,-15.65921639,5.6633694,1395.51725238345,1945-06-20,0,"1945-6",94744684.1586449
"172",1945-06-21,133,3.766140651,6,1945,21,-1.897228749,3.766140651,1344.89652521558,1945-06-21,0,"1945-6",94746029.0551702
"173",1945-06-22,106,3.001585782,6,1945,22,-0.764554869,3.001585782,1324.08670285206,1945-06-22,0,"1945-6",94747353.141873
"174",1945-06-23,125,3.539605875,6,1945,23,0.538020093,3.539605875,1338.74490130064,1945-06-23,0,"1945-6",94748691.8867743
"175",1945-06-24,113,3.199803711,6,1945,24,-0.339802164,3.199803711,1329.49354604905,1945-06-24,0,"1945-6",94750021.3803204
"176",1945-06-25,100,2.8316847,6,1945,25,-0.368119011,2.8316847,1319.44783770411,1945-06-25,0,"1945-6",94751340.8281581
"177",1945-06-26,87,2.463565689,6,1945,26,-0.368119011,2.463565689,1309.38769644097,1945-06-26,0,"1945-6",94752650.2158545
"178",1945-06-27,79,2.237030913,6,1945,27,-0.226534776,2.237030913,1303.19344330848,1945-06-27,0,"1945-6",94753953.4092978
"179",1945-06-28,73,2.067129831,6,1945,28,-0.169901082,2.067129831,1298.54709764268,1945-06-28,0,"1945-6",94755251.9563955
"180",1945-06-29,68,1.925545596,6,1945,29,-0.141584235,1.925545596,1294.67501428627,1945-06-29,0,"1945-6",94756546.6314098
"181",1945-06-30,64,1.812278208,6,1945,30,-0.113267388,1.812278208,1291.57733856565,1945-06-30,0,"1945-6",94757838.2087483
"182",1945-07-01,62,1.755644514,7,1945,1,-0.0566336939999998,1.755644514,1290.02850069041,1945-07-01,0,"1945-7",95370440
"183",1945-07-02,57,1.614060279,7,1945,2,-0.141584235,1.614060279,1286.15640600234,1945-07-02,325600,"1945-7",95046126.156406
"184",1945-07-03,55,1.557426585,7,1945,3,-0.0566336940000001,1.557426585,1284.60756812721,1945-07-03,0,"1945-7",95047410.7639741
"185",1945-07-04,54,1.529109738,7,1945,4,-0.0283168469999999,1.529109738,1283.8331491895,1945-07-04,0,"1945-7",95048694.5971233
"186",1945-07-05,55,1.557426585,7,1945,5,0.0283168469999999,1.557426585,1284.60756812721,1945-07-05,0,"1945-7",95049979.2046915
"187",1945-07-06,53,1.500792891,7,1945,6,-0.0566336940000001,1.500792891,1283.058730252,1945-07-06,0,"1945-7",95051262.2634217
"188",1945-07-07,52,1.472476044,7,1945,7,-0.0283168469999999,1.472476044,1282.28431131445,1945-07-07,0,"1945-7",95052544.547733
"189",1945-07-08,NA,NA,7,1945,8,NA,NA,1275.04946286288,1945-07-08,0,"1945-7",95053819.5971959
"190",1945-07-09,53,1.500792891,7,1945,9,0.0283168469999999,1.500792891,1283.058730252,1945-07-09,0,"1945-7",95055102.6559261
"191",1945-07-10,89,2.520199383,7,1945,10,1.019406492,2.520199383,1310.93597970883,1945-07-10,0,"1945-7",95056413.5919058
"192",1945-07-11,73,2.067129831,7,1945,11,-0.453069552,2.067129831,1298.54709764268,1945-07-11,0,"1945-7",95057712.1390035
"193",1945-07-12,61,1.727327667,7,1945,12,-0.339802164,1.727327667,1289.25408175289,1945-07-12,0,"1945-7",95059001.3930852
"194",1945-07-13,67,1.897228749,7,1945,13,0.169901082,1.897228749,1293.90059537754,1945-07-13,0,"1945-7",95060295.2936806
"195",1945-07-14,136,3.851091192,7,1945,14,1.953862443,3.851091192,1347.1994287035,1945-07-14,0,"1945-7",95061642.4931093
"196",1945-07-15,149,4.219210203,7,1945,15,0.368119011,4.219210203,1357.14922858808,1945-07-15,325600,"1945-7",94737399.6423379
"197",1945-07-16,119,3.369704793,7,1945,16,-0.84950541,3.369704793,1334.12237735532,1945-07-16,0,"1945-7",94738733.7647153
"198",1945-07-17,91,2.576833077,7,1945,17,-0.792871716,2.576833077,1312.48410193967,1945-07-17,0,"1945-7",94740046.2488172
"199",1945-07-18,NA,NA,7,1945,18,NA,NA,1306.39350919059,1945-07-18,0,"1945-7",94741352.6423264
"200",1945-07-19,81,2.293664607,7,1945,19,-0.28316847,2.293664607,1304.74213331959,1945-07-19,0,"1945-7",94742657.3844597
"201",1945-07-20,72,2.038812984,7,1945,20,-0.254851623,2.038812984,1297.7726845698,1945-07-20,0,"1945-7",94743955.1571443
