Longitude,Latitude,ElevationBottom
-88.7800505202613,33.2735764440589,-2.5
-88.7800472884937,33.2735264175248,-2.4
-88.7800440721817,33.2734831181407,-2.4
-88.7800419465632,33.2734397204572,-2.4
-88.7800438342995,33.27339755252,-2.4
-88.7800457568919,33.2733500724843,-2.4
-88.7800476519662,33.2733079897659,-2.4
-88.7800495681377,33.2732648329311,-2.5
-88.7800524705355,33.2732217949957,-2.5
-88.7800563524744,33.2731784363884,-2.6
-88.7800603764511,33.2731356136303,-2.6
-88.7800650488644,33.2730924804961,-2.6
-88.7800702741465,33.2730493262897,-2.6
-88.7800769372644,33.2730086702515,-2.6
-88.780084593973,33.2729670376585,-2.5
-88.7800928842485,33.2729243017312,-2.4
-88.780101403579,33.2728855280464,-2.3
-88.7801097899463,33.2728424132099,-2.3
-88.7801174889122,33.2727992325114,-2.3
-88.7801249421069,33.2727560570393,-2.2
-88.7801326750201,33.2727171440875,-2.2
-88.7801397787297,33.2726741525476,-2.2
-88.7801473386422,33.2726321290155,-2.2
-88.7801546557147,33.2725897358843,-2.2
-88.7801615853063,33.272548343753,-2.2
-88.7801678312988,33.2725071314992,-2.2
-88.780171645235,33.2724596718765,-2.3
-88.7801754500163,33.2724194881736,-2.2
-88.7801754096617,33.2723744441336,-2.2
-88.7801742813588,33.2723304666835,-2.2
-88.7801731239731,33.2722861181483,-2.2
-88.780172005903,33.2722464855794,-2.2
-88.7801708824472,33.2722041516197,-2.3
-88.7801697654542,33.2721653849146,-2.3
-88.7801686576169,33.2721265722399,-2.3
-88.7801675395468,33.2720834864073,-2.4
-88.7801647747845,33.2720436976361,-2.4
-88.7801615505072,33.2720047029231,-2.5
-88.7801583138527,33.271966459047,-2.5
-88.7801565430379,33.2719295099579,-2.5
-88.7801547967824,33.2718905005843,-2.5
-88.7801530191925,33.2718513081485,-2.5
-88.7801512644682,33.2718118895061,-2.4
-88.780149523294,33.2717773045395,-2.4
-88.7801595149611,33.2717384526923,-2.4
-88.7801615599856,33.2717029789407,-2.3
-88.7801636089352,33.2716705760752,-2.3
-88.7801656382589,33.2716413020697,-2.2
-88.7801687653508,33.2716124583058,-2.2
-88.7801767601958,33.2715875851052,-2.1
-88.7801954208472,33.2715743303469,-2
-88.7802122106484,33.271562535376,-2
-88.780228994022,33.2715553093349,-2
-88.780256338468,33.2715598697904,-2
-88.7802866251021,33.2715710389869,-2.1
-88.7803073084528,33.2715932926531,-2.2
-88.7803209666827,33.2716253172262,-2.2
-88.7803346252764,33.2716598126684,-2.2
-88.7803504145226,33.2716906502255,-2.3
-88.7803645133778,33.2717233334462,-2.4
-88.7803784907871,33.2717556135855,-2.4
-88.7803847536322,33.2717796454918,-2.4
-88.7803878460468,33.2718039705451,-2.5
-88.7803909399561,33.2718371321431,-2.5
-88.780392716817,33.271879696165,-2.6
-88.7803939286056,33.2719190693998,-2.5
-88.7803951509263,33.271955061425,-2.5
-88.7803963592041,33.2719892177054,-2.4
-88.780397568067,33.2720286529551,-2.4
-88.7803987921431,33.2720679795073,-2.4
-88.780399991644,33.272098846598,-2.4
-88.7804026722466,33.2721309119577,-2.3
-88.780408841768,33.2721633190883,-2.3
-88.7804141912048,33.2721984339583,-2.2
-88.7804196560066,33.2722343835209,-2.2
-88.7804273810652,33.2722731573186,-2.2
-88.780423105891,33.2723125451413,-2.2
-88.7804177935766,33.2723519144956,-2.2
-88.7804100350217,33.2723874642806,-2.1
-88.7804008494335,33.2724219428347,-2.2
-88.7803882356,33.2724615708211,-2.1
-88.7803724098552,33.2724963587703,-2.2
-88.780355935437,33.2725351299105,-2.2
-88.780344905583,33.2725735687862,-2.3
-88.7803367380011,33.2726095099082,-2.2
-88.7803321035206,33.2726483168382,-2.2
-88.7803284725205,33.2726871045013,-2.2
-88.7803268593305,33.272723129973,-2.2
-88.7803252507827,33.2727582589321,-2.2
-88.7803236484246,33.2727895199363,-2.2
-88.7803220483877,33.2728250155208,-2.2
-88.7803204359713,33.272864325557,-2.3
-88.7803161776774,33.2729037213004,-2.3
-88.7803110214406,33.2729393329592,-2.4
-88.7803125334688,33.2729781421249,-2.4
-88.7803140389578,33.2730174025587,-2.5
-88.7803155429936,33.2730568281889,-2.6
-88.7803170303179,33.2730913340283,-2.6
-88.7803185467057,33.2731269560971,-2.5
-88.780320167294,33.2731593744576,-2.5
-88.7803263040579,33.2731936406588,-2.5
-88.7803325110604,33.2732293407356,-2.4
-88.780337608729,33.2732638328021,-2.3
-88.7803342801019,33.2732993245093,-2.3
-88.780330948265,33.2733339736604,-2.2
-88.7803275296223,33.2733737258012,-2.2
-88.7803239655128,33.273412688434,-2.2
-88.7803203962229,33.2734473875939,-2.2
-88.7803173987784,33.2734906414487,-2.2
-88.7803144799308,33.2735255552083,-2.2
-88.7803115709203,33.2735650829111,-2.3
-88.780308943423,33.2736044355869,-2.3
-88.780306366085,33.2736389271289,-2.3
-88.7803037676314,33.2736789414505,-2.3
-88.7803004603904,33.2737177153005,-2.3
-88.7802955649774,33.2737564194917,-2.3
-88.7802904677514,33.2737961794673,-2.4
-88.7802840730427,33.2738329977939,-2.4
-88.7802858793807,33.2738782719034,-2.4
-88.7802876761152,33.2739132301617,-2.3
-88.7802895025333,33.2739494278563,-2.3
-88.7802912975217,33.2739839114002,-2.2
-88.7802930359035,33.2740202548777,-2.3
-88.7802923346768,33.2740582116079,-2.2
-88.7802916263532,33.2740938517966,-2.2
-88.78029092783,33.2741337328647,-2.2
-88.7802902242377,33.2741725530379,-2.1
-88.7802895274041,33.2742076643261,-2.1
-88.7802888255015,33.2742445808339,-2.1
-88.7802881273162,33.2742820342252,-2.1
-88.7802874352138,33.2743202489165,-2.1
-88.78028674007,33.2743592524964,-2.1
-88.7802860483056,33.2743978220545,-2.2
-88.7802853578929,33.2744366506394,-2.2
-88.7802846526109,33.2744762225311,-2.2
-88.7802833248009,33.2745152493438,-2.2
-88.7802792386989,33.2745552890404,-2.3
-88.7802752052077,33.2745931213507,-2.3
-88.7802761712556,33.2746295251149,-2.4
-88.7802773015524,33.2746683649845,-2.4
-88.7802784258916,33.2747082930455,-2.4
-88.7802795513141,33.2747428142067,-2.3
-88.7802806707791,33.2747749793597,-2.2
-88.7802818005342,33.2748063859269,-2.2
-88.780282930831,33.2748420284615,-2.2
-88.7802840437969,33.2748735712964,-2.1
-88.7802878516546,33.2749087065042,-2.2
-88.7802916934601,33.27494426808,-2.2
-88.7802904285936,33.2749789914,-2.1
-88.7802863887829,33.2750185930336,-2.1
-88.7802783708057,33.2750531461074,-2.1
-88.7802681031235,33.2750922176162,-2.1
-88.7802632557619,33.2751259216,-2.1
-88.7802596772483,33.2751664749201,-2.1
-88.7802564617704,33.2752063019075,-2.1
-88.7802542479395,33.2752451654191,-2.1
-88.7802520436694,33.2752849858992,-2.1
-88.780249824527,33.2753237700029,-2.1
-88.7802474851969,33.2753637349028,-2.1
-88.7802448186098,33.2754024864295,-2.1
-88.7802421558929,33.2754412812182,-2.1
-88.7802394570539,33.2754768998009,-2.1
-88.7802421361935,33.2755168348658,-2.2
-88.7802454616107,33.2755520861058,-2.1
-88.7802489220797,33.2755868324886,-2.2
-88.7802531486849,33.2756192887019,-2.1
-88.7802573601814,33.2756507667763,-2.2
-88.780261822409,33.2756848614618,-2.2
-88.7802664517947,33.275724893443,-2.2
-88.7802725937021,33.2757603386238,-2.2
-88.780280814844,33.2757960015237,-2.2
-88.7802926998358,33.2758315305929,-2.2
-88.7803028690776,33.2758670645021,-2.1
-88.780310624759,33.2758950577617,-2.1
-88.780315214554,33.2759306733155,-2.1
-88.7803196450134,33.2759651670407,-2.1
-88.7803178613471,33.276005064213,-2.1
-88.7803155066436,33.2760466072619,-2
-88.7803131564468,33.2760853560071,-2
-88.7803111735871,33.2761258350007,-2.1
-88.7803129826353,33.2761645836202,-2
-88.7803147925629,33.276204176012,-2
-88.780316614803,33.2762389717841,-2
-88.7803184185744,33.2762740474238,-2
-88.7803207334318,33.2763133709949,-2.1
-88.7803261891614,33.2763484594667,-2.1
-88.7803281376822,33.2763834023648,-2.1
-88.7803263897056,33.2764189003377,-2.1
-88.7803246468251,33.276457017878,-2.2
-88.780322907342,33.2764956282716,-2.3
-88.7803211415289,33.276535475344,-2.3
-88.7803189268427,33.2765738911427,-2.3
-88.7803158203474,33.2766097660008,-2.2
-88.7803126779388,33.2766528773029,-2.2
-88.7803094980139,33.2766874708082,-2.3
-88.7803061898196,33.2767271523044,-2.3
-88.7803029166833,33.2767661519027,-2.1
