"x1","x2"
333438.134312984,3683001.87506042
333438.134312984,3683256.87506042
333438.134312984,3683511.87506042
332673.134312984,3683766.87506042
333693.134312984,3684021.87506042
333948.134312984,3684021.87506042
334203.134312984,3684021.87506042
333948.134312984,3684276.87506042
334203.134312984,3684276.87506042
333693.134312984,3684531.87506042
333948.134312984,3684531.87506042
333438.134312984,3684786.87506042
