"","month","day","mUtility","mWFUt","mWBUt","mFishUt","mAngUt","mRampUt"
"1",1,1,1.6918398951287,0.538866357040155,0.67034909402797,0.0540759616081848,0.18083790679914,0.676259058105632
"2",1,8,1.85074942436149,0.763601611165028,0.817868364295573,0.062172656123955,0.124479708012683,0.289733877541182
"3",1,15,1.95443644791809,0.918355533893632,0.933075018853005,0.0353212350337643,0.0550754925770968,0.0802938276982741
"4",1,22,1.97262263755823,0.945878632182977,0.954082162650464,0.0242242736192778,0.034894620119329,0.0619805180917027
"5",1,29,1.99529353313352,0.980109791810217,0.98432575207768,0.00920784834371865,0.0149197230686192,0.0283805587351834
"6",2,1,1.68506566917039,0.530106427195586,0.649331554482233,0.0800200293974588,0.199453900915501,0.65176141527472
"7",2,8,1.81518417710425,0.727122873498118,0.782452366815801,0.0733357457593954,0.139038420549926,0.32550796151194
"8",2,15,1.91883533903131,0.882881485156187,0.904918220575181,0.0368982384397974,0.0663190898265024,0.121955699893793
"9",2,22,1.95383973696845,0.918618517608979,0.932668822544177,0.0324017575747344,0.0507521411078506,0.0895491373732659
"10",2,29,1.9835141634825,0.977404405834375,0.98161758565682,0.0027307559756062,0.00948830031835111,0.0340345317130518
"11",3,1,1.78543154790289,0.672546045163491,0.753180139114285,0.0633575737347483,0.14579484836147,0.446900731419267
"12",3,8,1.8217888536759,0.72263984778653,0.776626489424455,0.0818587006310896,0.146444131210105,0.334883500457549
"13",3,15,1.89461421561807,0.851270173347193,0.87870348085059,0.0411374567866232,0.0792726777823526,0.167733531484965
"14",3,22,1.95789100073383,0.939930995727871,0.952035222080247,0.0139008828852585,0.0312030322648108,0.0728447678160879
"15",3,29,1.98805362518202,0.969014616981387,0.974644622352093,0.0133576059112041,0.0213623019453502,0.0407112579293144
"16",4,1,1.70862415100264,0.580311539480397,0.701244379881839,0.0470055392854726,0.16660137671976,0.593524007990108
"17",4,8,1.8428451924631,0.776702117368116,0.829764435835306,0.0450720761445656,0.107544310852423,0.275068815377799
"18",4,15,1.94010280439533,0.903748299303412,0.921154254170368,0.0333656566054103,0.0572948875886053,0.106374301043669
"19",4,22,1.98416783365371,0.969282636430586,0.975844833747889,0.00938716092254747,0.0193491911447339,0.039957213960649
"20",4,29,1.99458053809307,0.984872608586764,0.988742006221975,0.00209501598656432,0.00927647107631258,0.0284653435192096
"21",5,1,1.70198533632286,0.541125371321886,0.675851864685726,0.049165201554975,0.175832729732727,0.695853067787822
"22",5,8,1.86709540907421,0.807954885194871,0.861039841679013,0.0330795353619419,0.0934968523416303,0.236545441335142
