"","month","day","mUtility","mWFUt","mWBUt","mFishUt","mAngUt","mRampUt"
"1",1,1,1.93648214766753,0.00365297181108083,0.0112263631335292,0.948627566631218,0.946174042458774,0.999776449724636
"2",1,8,1.69219791840709,0.0894807096285865,0.129235660615985,0.656760836338326,0.686761466978835,0.946679956669545
"3",1,15,1.58552413452252,0.332543010755157,0.405292158776934,0.272660150946708,0.372159895036219,0.777897733051216
"4",1,22,1.77474864308123,0.628644424887565,0.688700061954012,0.130938180912129,0.206233931913996,0.44669801874105
"5",1,29,1.87156770108236,0.793879423153966,0.832504572860077,0.0680991147940761,0.115220427633085,0.238948752915397
"6",2,1,1.9268232861505,0.00796650998964772,0.0169323767409874,0.936407677987436,0.934689465321367,0.99634397754349
"7",2,8,1.69266780709621,0.0872388801369523,0.125522917505391,0.657173638950632,0.697576000040287,0.947888740966188
"8",2,15,1.62161007302302,0.302080973208862,0.368166739021151,0.345174205891198,0.431492284528378,0.780884025275234
"9",2,22,1.74325084929216,0.531569733476297,0.585426127573521,0.218799720843497,0.285869766617891,0.529040768179792
"10",2,29,1.9314915319761,0.86768987563096,0.897642113933294,0.0523055410280951,0.0850113780298576,0.142696624737652
"11",3,1,1.87628148913874,0.216060842553599,0.238301857482884,0.672143936134887,0.692872261830265,0.806677444104482
"12",3,8,1.7295801755153,0.12478146988938,0.160531351742032,0.647868301487708,0.683104542026855,0.909693562765496
"13",3,15,1.68595985091291,0.329887183106215,0.389761804897948,0.370855461708109,0.442110518129285,0.748800284271984
"14",3,22,1.78449039447645,0.607776345329866,0.658633212866815,0.177823617006276,0.237785799227376,0.44272863931961
"15",3,29,1.83354195309749,0.734515586388928,0.774908437067097,0.0945300966048754,0.147114227375521,0.312061438697653
"16",4,1,1.90013437932642,0.00954532261829833,0.0220430963732064,0.911671603663035,0.914096863899632,0.999651849444125
"17",4,8,1.68392363084736,0.134191049469867,0.177344388447848,0.594689520184335,0.642153337654034,0.913244007836586
"18",4,15,1.66329753872451,0.404912136025427,0.470335935240466,0.270366961528584,0.353791650230575,0.681573361629491
"19",4,22,1.79058699788912,0.669734063814793,0.719089107753246,0.115622664382915,0.180807129404483,0.391475194471846
"20",4,29,1.89403648771122,0.827538575463025,0.857091877723503,0.0608282784538909,0.100069184828803,0.197086327312796
"21",5,1,1.93043278812416,0.0230999893987521,0.0324157495611467,0.920906350259367,0.924328937857633,0.983692459952161
"22",5,8,1.66260595291115,0.107077117605227,0.149497658754891,0.614920995769322,0.651511812425259,0.93070854913816
"23",5,15,1.54504867471058,0.312243296074727,0.393056425768351,0.254679125224413,0.36428365563214,0.80585599965403
"24",5,22,1.77672056898337,0.68510531348845,0.750345323066602,0.0791891050478069,0.15948978793839,0.364671866822634
"25",5,29,1.92983986224134,0.885970525972368,0.916387868739315,0.0357065761758801,0.0730199219181001,0.11052986078946
"26",6,1,1.97603763144499,0.00122248314303268,0.00408607343733921,0.981012327907551,0.979531564000967,0.999901929913169
"27",6,8,1.67524443338505,0.0283115683859155,0.0673549702772862,0.714918971671084,0.729694155477235,0.9996236906243
"28",6,15,1.41163893062241,0.148627212721793,0.235106722082397,0.315521093502704,0.448284084074878,0.976483720556158
"29",6,22,1.65319521897349,0.544313223914242,0.640639646437498,0.0913076257246707,0.209520708576151,0.544348737218016
"30",6,29,1.86276073449014,0.815036347554404,0.87372620376012,0.0253453245553665,0.0918995472263918,0.205406170014107
"31",7,1,1.98692230532263,0.000633199009613196,0.00219759159308839,0.989724581603955,0.988792415828172,0.999941450403773
