"","month","day","mUtility","mWFUt","mWBUt","mFishUt","mAngUt","mRampUt"
"40",8,29,2.00508816288098,1,1,0,0.000971200465732586,0.00920512529622217
"41",9,1,1.98142391981156,0.982542399667094,0.988798835541677,0.00235012214791015,0.00920679920098574,0.00625832570877014
"42",9,8,1.99296287581701,0.98081158920663,0.983272367044403,0.0137844764867006,0.0162741163195438,0.0139147698390157
"43",9,15,2.00033755439768,0.986098875662645,0.986311093259834,0.0133641639089778,0.0136253658332152,0.0155014772992299
"44",9,22,2.00295472998744,0.986547046878684,0.986598086769359,0.0133428129855103,0.0139877900149663,0.0189457766928024
"45",9,29,2.00507027432528,0.986641861405875,0.986651217221398,0.0133347723887414,0.014311951560422,0.0225728950580984
"46",10,1,1.98477750522724,0.98762421556439,0.992695865536465,0.000979799609616532,0.00642558139128287,0.000529667642258161
"47",10,8,1.99342532790004,0.994908356136082,0.99695661596073,0.000370423135209529,0.00212761683485103,0.000252248501183735
"48",10,15,2.00019278977401,0.999325672939091,0.999589831469225,3.93883230353125e-05,0.000352271172493719,0.0021235229128145
"49",10,22,2.00340380300064,0.999998030911078,0.999998740680997,8.93368725452882e-08,0.00065028499189325,0.00616359915148907
"50",10,29,2.00545977518254,1,1,0,0.00104213475092718,0.00987741561415866
"51",11,1,1.98462197684272,0.987324263546786,0.99252265190694,0.00101460532888594,0.0067710430011648,0.000749869119043586
"52",11,8,1.99288784721611,0.994263392703113,0.996620454667605,0.000431031456899557,0.00265740676314025,0.000488530013844164
"53",11,15,1.99972661190251,0.999011204435635,0.999408941790226,6.58582657325235e-05,0.000518852918703078,0.00196236190312401
"54",11,22,2.00253179476299,0.999818431956585,0.999890076307871,1.27584554193316e-05,0.000595285484880917,0.00502577060135463
"55",11,29,2.00420643789413,0.999785591525111,0.999885435722101,1.70498798704172e-05,0.000972123673294872,0.00806459786079859
"56",12,1,1.98496887575835,0.987248611593244,0.992624544330341,0.00103345826042831,0.00712242586665986,0.00100209728200417
"57",12,8,1.99151450773835,0.99194225148734,0.995050657900037,0.000726074226985613,0.0042652051476202,0.00332584310035006
"58",12,15,1.9975469775498,0.995180350684701,0.996607824378481,0.000487127009341121,0.00240249089591787,0.00814086005863961
"59",12,22,2.00470705873124,0.999685190625592,0.999837962004745,2.79821721830298e-05,0.00119056877453689,0.00912127908289949
"60",12,29,2.00721297932572,0.999800908208313,0.999903746326264,1.89927276671611e-05,0.00158277219753177,0.0133958919294156
