"","DO","long","lat"
"141",0,333625.6178,3682667.015
"142",0.941721589853324,333640.6178,3682667.015
"341",0.947922307842401,333610.6178,3682682.015
"342",0.949081870630429,333625.6178,3682682.015
"343",1.02676328542582,333640.6178,3682682.015
"344",0.941822919220124,333655.6178,3682682.015
"540",0.915011279967573,333580.6178,3682697.015
"541",0,333595.6178,3682697.015
"542",1.52393331336176,333610.6178,3682697.015
"543",3.46958183890824,333625.6178,3682697.015
"544",2.80941758655714,333640.6178,3682697.015
"545",0,333655.6178,3682697.015
"546",1.19922845207736,333670.6178,3682697.015
"740",0.888778336026122,333565.6178,3682712.015
"741",1.07763790638538,333580.6178,3682712.015
"742",1.83393348806807,333595.6178,3682712.015
"743",3.64847912069893,333610.6178,3682712.015
"744",4.03228188609458,333625.6178,3682712.015
"745",4.03268287445726,333640.6178,3682712.015
"746",3.83534778967082,333655.6178,3682712.015
"747",1.7356676657499,333670.6178,3682712.015
"748",2.61258982890402,333685.6178,3682712.015
"749",3.21440519271705,333700.6178,3682712.015
"940",1.17739497263461,333550.6178,3682727.015
"941",0,333565.6178,3682727.015
"942",1.41582832662361,333580.6178,3682727.015
"943",4.65165552713304,333595.6178,3682727.015
"944",4.33341770449986,333610.6178,3682727.015
"945",5.03641908236485,333625.6178,3682727.015
"946",4.56637145552287,333640.6178,3682727.015
"947",5.42976331041727,333655.6178,3682727.015
"948",3.90756603005866,333670.6178,3682727.015
"949",1.15328405539094,333685.6178,3682727.015
"950",3.0288875730802,333700.6178,3682727.015
"951",3.012778101894,333715.6178,3682727.015
"952",3.0512722563064,333730.6178,3682727.015
"1141",1.02836088556997,333550.6178,3682742.015
"1142",1.1982835174023,333565.6178,3682742.015
"1143",3.37390366849767,333580.6178,3682742.015
"1144",4.28247930447252,333595.6178,3682742.015
"1145",4.32316876228823,333610.6178,3682742.015
"1146",4.27577618206708,333625.6178,3682742.015
"1147",4.68726099500676,333640.6178,3682742.015
"1148",4.78062498248224,333655.6178,3682742.015
"1149",4.30564564755731,333670.6178,3682742.015
"1150",3.58932111000736,333685.6178,3682742.015
"1151",4.20258122625991,333700.6178,3682742.015
"1152",4.00178970380504,333715.6178,3682742.015
"1153",1.88602443737961,333730.6178,3682742.015
"1154",1.53751954075953,333745.6178,3682742.015
"1155",1.59618889664299,333760.6178,3682742.015
"1342",1.06991909684607,333550.6178,3682757.015
"1343",2.21474394966249,333565.6178,3682757.015
"1344",3.9544177174752,333580.6178,3682757.015
"1345",5.43614168991612,333595.6178,3682757.015
"1346",4.65413772957447,333610.6178,3682757.015
"1347",4.92855714077113,333625.6178,3682757.015
"1348",4.87127165738357,333640.6178,3682757.015
"1349",5.88120601260248,333655.6178,3682757.015
"1350",4.55297742077347,333670.6178,3682757.015
"1351",4.51057817786905,333685.6178,3682757.015
"1352",4.71108616670354,333700.6178,3682757.015
"1353",5.67283488139794,333715.6178,3682757.015
"1354",4.23354077268066,333730.6178,3682757.015
"1355",1.97544308756475,333745.6178,3682757.015
"1356",2.93441102559507,333760.6178,3682757.015
"1357",0,333775.6178,3682757.015
"1358",1.5157237305742,333790.6178,3682757.015
"1359",0,333805.6178,3682757.015
"1360",2.4394193100466,333820.6178,3682757.015
"1542",0.999720074321605,333535.6178,3682772.015
"1543",1.34825960094341,333550.6178,3682772.015
"1544",3.08412621128377,333565.6178,3682772.015
"1545",4.26758874928842,333580.6178,3682772.015
"1546",4.6852660706663,333595.6178,3682772.015
"1547",4.70606694261043,333610.6178,3682772.015
"1548",4.72160507535152,333625.6178,3682772.015
"1549",4.87055600883139,333640.6178,3682772.015
"1550",5.14113967335123,333655.6178,3682772.015
"1551",4.90341937322469,333670.6178,3682772.015
"1552",4.7716097377654,333685.6178,3682772.015
"1553",4.66432530965049,333700.6178,3682772.015
"1554",4.76362321399959,333715.6178,3682772.015
"1555",4.71231828632134,333730.6178,3682772.015
"1556",4.76018803707368,333745.6178,3682772.015
"1557",4.81726810177891,333760.6178,3682772.015
"1558",4.52268541665175,333775.6178,3682772.015
"1559",3.9353282025374,333790.6178,3682772.015
"1560",1.85330251400383,333805.6178,3682772.015
"1561",1.76936827457355,333820.6178,3682772.015
"1562",1.73539317984523,333835.6178,3682772.015
"1563",2.29434724675224,333850.6178,3682772.015
"1600",5.69727474714846,334405.6178,3682772.015
"1601",5.69740558367846,334420.6178,3682772.015
"1743",0,333535.6178,3682787.015
"1744",1.54775708301524,333550.6178,3682787.015
"1745",4.63623389252344,333565.6178,3682787.015
"1746",4.3470283619131,333580.6178,3682787.015
"1747",4.687780966058,333595.6178,3682787.015
"1748",4.57722898066543,333610.6178,3682787.015
"1749",5.04057502350475,333625.6178,3682787.015
"1750",4.88819648836308,333640.6178,3682787.015
"1751",5.95306036890816,333655.6178,3682787.015
"1752",5.04863992476846,333670.6178,3682787.015
"1753",5.61073067473496,333685.6178,3682787.015
"1754",4.85989953869086,333700.6178,3682787.015
"1755",5.04222264627389,333715.6178,3682787.015
"1756",4.81515768192857,333730.6178,3682787.015
"1757",5.88919812550728,333745.6178,3682787.015
"1758",5.15911881581425,333760.6178,3682787.015
"1759",6.03591921569242,333775.6178,3682787.015
"1760",4.98807058225775,333790.6178,3682787.015
"1761",5.23058271803717,333805.6178,3682787.015
"1762",4.67044495821314,333820.6178,3682787.015
"1763",4.37833424483294,333835.6178,3682787.015
"1764",1.78082404791488,333850.6178,3682787.015
"1765",0,333865.6178,3682787.015
