"","DO","long","lat"
"1",2.36323106524307,331525.6178,3682667.015
"2",2.36497129861986,331540.6178,3682667.015
"3",2.36679811175301,331555.6178,3682667.015
"4",2.36871351401309,331570.6178,3682667.015
"5",2.37071954851305,331585.6178,3682667.015
"6",2.37281829261193,331600.6178,3682667.015
"7",2.37501185842664,331615.6178,3682667.015
"8",2.37730239334836,331630.6178,3682667.015
"9",2.37969208056165,331645.6178,3682667.015
"10",2.38218313956368,331660.6178,3682667.015
"11",2.38477782667658,331675.6178,3682667.015
"12",2.38747843555331,331690.6178,3682667.015
"13",2.39028729766734,331705.6178,3682667.015
"14",2.39320678278568,331720.6178,3682667.015
"15",2.39623929941328,331735.6178,3682667.015
"16",2.39938729520873,331750.6178,3682667.015
"17",2.40265325735726,331765.6178,3682667.015
"18",2.40603971290004,331780.6178,3682667.015
"19",2.40954922900358,331795.6178,3682667.015
"20",2.41318441316787,331810.6178,3682667.015
"21",2.41694791335694,331825.6178,3682667.015
"22",2.42084241804553,331840.6178,3682667.015
"23",2.42487065616877,331855.6178,3682667.015
"24",2.42903539696543,331870.6178,3682667.015
"25",2.43333944970025,331885.6178,3682667.015
"26",2.43778566325602,331900.6178,3682667.015
"27",2.44237692557944,331915.6178,3682667.015
"28",2.44711616297319,331930.6178,3682667.015
"29",2.45200633921422,331945.6178,3682667.015
"30",2.45705045449288,331960.6178,3682667.015
"31",2.46225154415417,331975.6178,3682667.015
"32",2.46761267723277,331990.6178,3682667.015
"33",2.4731369547674,332005.6178,3682667.015
"34",2.47882750788427,332020.6178,3682667.015
"35",2.48468749563883,332035.6178,3682667.015
"36",2.49072010260587,332050.6178,3682667.015
"37",2.49692853620831,332065.6178,3682667.015
"38",2.50331602378148,332080.6178,3682667.015
"39",2.50988580935927,332095.6178,3682667.015
"40",2.51664115018748,332110.6178,3682667.015
"41",2.52358531295299,332125.6178,3682667.015
"42",2.53072156973541,332140.6178,3682667.015
"43",2.53805319367704,332155.6178,3682667.015
"44",2.54558345438054,332170.6178,3682667.015
"45",2.55331561303499,332185.6178,3682667.015
"46",2.56125291728528,332200.6178,3682667.015
"47",2.56939859584939,332215.6178,3682667.015
"48",2.5777558529052,332230.6178,3682667.015
"49",2.58632786225463,332245.6178,3682667.015
"50",2.59511776129522,332260.6178,3682667.015
"51",2.60412864480872,332275.6178,3682667.015
"52",2.61336355860553,332290.6178,3682667.015
"53",2.62282549303634,332305.6178,3682667.015
"54",2.63251737641851,332320.6178,3682667.015
"55",2.64244206839125,332335.6178,3682667.015
"56",2.6526023532519,332350.6178,3682667.015
"57",2.66300093329447,332365.6178,3682667.015
"58",2.67364042220368,332380.6178,3682667.015
"59",2.68452333853286,332395.6178,3682667.015
"60",2.69565209932479,332410.6178,3682667.015
"61",2.70702901390298,332425.6178,3682667.015
"62",2.7186562779018,332440.6178,3682667.015
"63",2.7305359675684,332455.6178,3682667.015
"64",2.74267003440661,332470.6178,3682667.015
"65",2.75506030020544,332485.6178,3682667.015
"66",2.76770845252894,332500.6178,3682667.015
"67",2.78061604071705,332515.6178,3682667.015
"68",2.79378447248851,332530.6178,3682667.015
"69",2.80721501120387,332545.6178,3682667.015
"70",2.82090877389808,332560.6178,3682667.015
"71",2.83486673015728,332575.6178,3682667.015
"72",2.84908970197282,332590.6178,3682667.015
"73",2.86357836467258,332605.6178,3682667.015
"74",2.87833324909327,332620.6178,3682667.015
"75",2.8933547451327,332635.6178,3682667.015
"76",2.9086431068862,332650.6178,3682667.015
"77",2.92419845955575,332665.6178,3682667.015
"78",2.94002080839271,332680.6178,3682667.015
"79",2.95611004992407,332695.6178,3682667.015
"80",2.97246598578988,332710.6178,3682667.015
"81",2.98908833951889,332725.6178,3682667.015
"82",3.00597677664339,332740.6178,3682667.015
"83",3.02313092855776,332755.6178,3682667.015
"84",3.04055042059677,332770.6178,3682667.015
"85",3.05823490480061,332785.6178,3682667.015
"86",3.07618409788788,332800.6178,3682667.015
"87",3.09439782492201,332815.6178,3682667.015
"88",3.11287606916833,332830.6178,3682667.015
"89",3.13161902854183,332845.6178,3682667.015
"90",3.15062717897872,332860.6178,3682667.015
"91",3.1699013448655,332875.6178,3682667.015
"92",3.18944277645013,332890.6178,3682667.015
"93",3.20925323380199,332905.6178,3682667.015
"94",3.22933507647984,332920.6178,3682667.015
"95",3.24969135747587,332935.6178,3682667.015
"96",3.27032591934613,332950.6178,3682667.015
"97",3.29124348958026,332965.6178,3682667.015
"98",3.31244977135225,332980.6178,3682667.015
"99",3.3339515247143,332995.6178,3682667.015
"100",3.3557566322512,333010.6178,3682667.015
"101",3.37787414214385,333025.6178,3682667.015
"102",3.40031428073293,333040.6178,3682667.015
"103",3.42308842608366,333055.6178,3682667.015
"104",3.44620903398483,333070.6178,3682667.015
"105",3.46968950837088,333085.6178,3682667.015
"106",3.49354400957538,333100.6178,3682667.015
"107",3.51778719611305,333115.6178,3682667.015
"108",3.54243389885953,333130.6178,3682667.015
"109",3.56749873024778,333145.6178,3682667.015
"110",3.59299563494695,333160.6178,3682667.015
"111",3.61893739154796,333175.6178,3682667.015
"112",3.64533507597187,333190.6178,3682667.015
"113",3.67219749521861,333205.6178,3682667.015
"114",3.69953059333807,333220.6178,3682667.015
"115",3.7273368188329,333235.6178,3682667.015
"116",3.75561442329827,333250.6178,3682667.015
"117",3.78435663462005,333265.6178,3682667.015
"118",3.81355061469163,333280.6178,3682667.015
"119",3.84317607143632,333295.6178,3682667.015
"120",3.87320334715088,333310.6178,3682667.015
"121",3.90359074639747,333325.6178,3682667.015
"122",3.93428078881015,333340.6178,3682667.015
"123",3.96519495933949,333355.6178,3682667.015
"124",3.99622635278911,333370.6178,3682667.015
"125",4.02722932474153,333385.6178,3682667.015
"126",4.05800479280044,333400.6178,3682667.015
"127",4.08827906237054,333415.6178,3682667.015
"128",4.1176727954828,333430.6178,3682667.015
"129",4.14565472451218,333445.6178,3682667.015
"130",4.17147158595288,333460.6178,3682667.015
"131",4.19404131857443,333475.6178,3682667.015
"132",4.21179181370046,333490.6178,3682667.015
"133",4.22242766296932,333505.6178,3682667.015
"134",4.22262555366397,333520.6178,3682667.015
"135",4.20767925372469,333535.6178,3682667.015
"136",4.17077345170588,333550.6178,3682667.015
"137",4.09932459770204,333565.6178,3682667.015
"138",3.96030061183863,333580.6178,3682667.015
"139",3.65100838800074,333595.6178,3682667.015
"140",2.03867132378319,333610.6178,3682667.015
"141",0.491658588911486,333625.6178,3682667.015
"142",2.70055124726453,333640.6178,3682667.015
"143",1.63748912332669,333655.6178,3682667.015
"144",4.39901549145865,333670.6178,3682667.015
"145",4.65399344095274,333685.6178,3682667.015
"146",4.77111546575135,333700.6178,3682667.015
"147",4.83368895990119,333715.6178,3682667.015
"148",4.87016219778379,333730.6178,3682667.015
"149",4.89349986489978,333745.6178,3682667.015
"150",4.91001578986604,333760.6178,3682667.015
"151",4.92275203237118,333775.6178,3682667.015
"152",4.93322617763789,333790.6178,3682667.015
"153",4.94230301163333,333805.6178,3682667.015
"154",4.95057854301796,333820.6178,3682667.015
"155",4.95852539781516,333835.6178,3682667.015
"156",4.96652323327118,333850.6178,3682667.015
"157",4.97484746773731,333865.6178,3682667.015
"158",4.98366535802069,333880.6178,3682667.015
"159",4.99305574571414,333895.6178,3682667.015
"160",5.00304052209865,333910.6178,3682667.015
