"","DO","long","lat"
"2350",7.55221834685531,333595.6178,3682832.015
"2351",7.56389346209819,333610.6178,3682832.015
"2352",7.61701499681971,333625.6178,3682832.015
"2353",7.59560102294886,333640.6178,3682832.015
"2354",7.59547478492256,333655.6178,3682832.015
"2355",7.64054691400201,333670.6178,3682832.015
"2356",7.68010431771375,333685.6178,3682832.015
"2357",7.65875574516698,333700.6178,3682832.015
"2358",7.65574701434818,333715.6178,3682832.015
"2359",7.58179132829181,333730.6178,3682832.015
"2360",7.54746225279966,333745.6178,3682832.015
"2361",7.59132546095081,333760.6178,3682832.015
"2362",7.61661142830167,333775.6178,3682832.015
"2363",7.6116049604881,333790.6178,3682832.015
"2364",7.6408014485139,333805.6178,3682832.015
"2365",7.59548198653883,333820.6178,3682832.015
"2366",7.55946475641712,333835.6178,3682832.015
"2367",7.63800057054374,333850.6178,3682832.015
"2368",7.6090713073378,333865.6178,3682832.015
"2369",7.63854117859353,333880.6178,3682832.015
"2370",7.62110882084759,333895.6178,3682832.015
"2371",7.63038863661041,333910.6178,3682832.015
"2372",7.67942384704079,333925.6178,3682832.015
"2373",7.57617239552975,333940.6178,3682832.015
"2374",7.56755883315227,333955.6178,3682832.015
"2375",7.61788679153073,333970.6178,3682832.015
"2376",7.55644406118364,333985.6178,3682832.015
"2377",7.58539543641301,334000.6178,3682832.015
"2378",7.61813065649815,334015.6178,3682832.015
"2379",7.61183979835237,334030.6178,3682832.015
"2380",7.65548528959976,334045.6178,3682832.015
"2381",7.6527901306102,334060.6178,3682832.015
"2382",7.66917835081342,334075.6178,3682832.015
"2383",7.69982687673778,334090.6178,3682832.015
"2384",7.72420893448415,334105.6178,3682832.015
"2385",7.73578789311064,334120.6178,3682832.015
"2386",7.7639822045744,334135.6178,3682832.015
"2387",7.77529677706208,334150.6178,3682832.015
"2388",7.75753505373017,334165.6178,3682832.015
"2389",7.73664804372797,334180.6178,3682832.015
"2390",7.74231883908795,334195.6178,3682832.015
"2391",7.73293890704156,334210.6178,3682832.015
"2392",7.75127583871007,334225.6178,3682832.015
"2398",7.71042790375732,334315.6178,3682832.015
"2399",7.83127049001487,334330.6178,3682832.015
"2400",7.86707313573358,334345.6178,3682832.015
"2401",7.91504908196513,334360.6178,3682832.015
"2402",7.95586831110476,334375.6178,3682832.015
"2403",7.96291139699995,334390.6178,3682832.015
"2404",7.98874011027346,334405.6178,3682832.015
"2405",8.06762019461373,334420.6178,3682832.015
"2406",8.20099437781,334435.6178,3682832.015
"2407",8.14383151596983,334450.6178,3682832.015
"2408",7.8605091440295,334465.6178,3682832.015
"2545",6.68860687039075,333505.6178,3682847.015
"2546",6.9963178369772,333520.6178,3682847.015
"2547",7.50700655631068,333535.6178,3682847.015
"2548",7.55166600724864,333550.6178,3682847.015
"2549",7.71546401477144,333565.6178,3682847.015
"2550",7.56919739887739,333580.6178,3682847.015
"2551",7.62500810408218,333595.6178,3682847.015
"2552",7.57185679779836,333610.6178,3682847.015
"2553",7.69647347123585,333625.6178,3682847.015
"2554",7.63709690153757,333640.6178,3682847.015
"2555",7.71458416821831,333655.6178,3682847.015
"2556",7.6531071732463,333670.6178,3682847.015
"2557",7.82105949501005,333685.6178,3682847.015
"2558",7.64914007697131,333700.6178,3682847.015
"2559",7.60980567944612,333715.6178,3682847.015
"2560",7.59122587128652,333730.6178,3682847.015
"2561",7.5807870216855,333745.6178,3682847.015
"2562",7.57440428182617,333760.6178,3682847.015
"2563",7.7212946162079,333775.6178,3682847.015
"2564",7.65608555621507,333790.6178,3682847.015
"2565",7.68571896968005,333805.6178,3682847.015
"2566",7.61166741077676,333820.6178,3682847.015
"2567",7.61542763060503,333835.6178,3682847.015
"2568",7.6248382134418,333850.6178,3682847.015
"2569",7.65853006474716,333865.6178,3682847.015
"2570",7.61306420486107,333880.6178,3682847.015
"2571",7.73268026730686,333895.6178,3682847.015
"2572",7.69287686216376,333910.6178,3682847.015
"2573",7.97893833399861,333925.6178,3682847.015
"2574",7.6505456203861,333940.6178,3682847.015
"2575",7.70809150197736,333955.6178,3682847.015
"2576",7.67295778566533,333970.6178,3682847.015
"2577",7.60390162499894,333985.6178,3682847.015
"2578",7.58906931320721,334000.6178,3682847.015
"2579",7.69992739432574,334015.6178,3682847.015
"2580",7.6263382025003,334030.6178,3682847.015
"2581",7.74878931369874,334045.6178,3682847.015
"2582",7.71325951410845,334060.6178,3682847.015
"2583",7.8406616990263,334075.6178,3682847.015
"2584",7.73377621207489,334090.6178,3682847.015
"2585",7.89280493334832,334105.6178,3682847.015
"2586",7.80014082876275,334120.6178,3682847.015
"2587",7.97917608842171,334135.6178,3682847.015
"2588",7.78091876408287,334150.6178,3682847.015
"2589",7.90361075653394,334165.6178,3682847.015
"2590",7.77573158013571,334180.6178,3682847.015
"2591",7.90135377426256,334195.6178,3682847.015
"2592",7.78229007320942,334210.6178,3682847.015
"2593",7.88470789977006,334225.6178,3682847.015
"2594",7.71284239193214,334240.6178,3682847.015
"2599",7.97741368657062,334315.6178,3682847.015
"2600",7.87933622015906,334330.6178,3682847.015
"2601",8.03235467654598,334345.6178,3682847.015
"2602",7.87189876529346,334360.6178,3682847.015
"2603",8.00687515176882,334375.6178,3682847.015
"2604",7.92444800759062,334390.6178,3682847.015
"2605",8.0782160153785,334405.6178,3682847.015
"2606",8.01598825953467,334420.6178,3682847.015
"2607",8.26391006048321,334435.6178,3682847.015
"2608",8.1014560139993,334450.6178,3682847.015
"2609",8.23007063636838,334465.6178,3682847.015
"2746",6.91512240513881,333505.6178,3682862.015
