"","DO","long","lat"
"1",4.45169825616022,331525.6178,3682667.015
"2",4.45380344151655,331540.6178,3682667.015
"3",4.45603933366086,331555.6178,3682667.015
"4",4.4584089214134,331570.6178,3682667.015
"5",4.46091523286335,331585.6178,3682667.015
"6",4.46356133542674,331600.6178,3682667.015
"7",4.46635033588805,331615.6178,3682667.015
"8",4.46928538041962,331630.6178,3682667.015
"9",4.4723696545734,331645.6178,3682667.015
"10",4.47560638323966,331660.6178,3682667.015
"11",4.47899883055968,331675.6178,3682667.015
"12",4.48255029979491,331690.6178,3682667.015
"13",4.48626413312916,331705.6178,3682667.015
"14",4.49014371140577,331720.6178,3682667.015
"15",4.4941924537789,331735.6178,3682667.015
"16",4.49841381727475,331750.6178,3682667.015
"17",4.50281129623923,331765.6178,3682667.015
"18",4.50738842167013,331780.6178,3682667.015
"19",4.51214876040192,331795.6178,3682667.015
"20",4.5170959141462,331810.6178,3682667.015
"21",4.52223351835046,331825.6178,3682667.015
"22",4.52756524087113,331840.6178,3682667.015
"23",4.5330947804351,331855.6178,3682667.015
"24",4.53882586487053,331870.6178,3682667.015
"25",4.5447622490871,331885.6178,3682667.015
"26",4.55090771278611,331900.6178,3682667.015
"27",4.557266057875,331915.6178,3682667.015
"28",4.56384110556997,331930.6178,3682667.015
"29",4.5706366931612,331945.6178,3682667.015
"30",4.57765667042451,331960.6178,3682667.015
"31",4.58490489565277,331975.6178,3682667.015
"32",4.59238523129468,331990.6178,3682667.015
"33",4.60010153917636,332005.6178,3682667.015
"34",4.60805767529639,332020.6178,3682667.015
"35",4.61625748416706,332035.6178,3682667.015
"36",4.62470479270573,332050.6178,3682667.015
"37",4.63340340364706,332065.6178,3682667.015
"38",4.64235708848536,332080.6178,3682667.015
"39",4.65156957992602,332095.6178,3682667.015
"40",4.66104456386023,332110.6178,3682667.015
"41",4.6707856708478,332125.6178,3682667.015
"42",4.68079646712991,332140.6178,3682667.015
"43",4.69108044516731,332155.6178,3682667.015
"44",4.70164101372886,332170.6178,3682667.015
"45",4.71248148753766,332185.6178,3682667.015
"46",4.72360507650763,332200.6178,3682667.015
"47",4.73501487458606,332215.6178,3682667.015
"48",4.74671384824594,332230.6178,3682667.015
"49",4.75870482464687,332245.6178,3682667.015
"50",4.77099047952169,332260.6178,3682667.015
"51",4.78357332481517,332275.6178,3682667.015
"52",4.79645569613495,332290.6178,3682667.015
"53",4.80963974005405,332305.6178,3682667.015
"54",4.82312740132704,332320.6178,3682667.015
"55",4.83692041006141,332335.6178,3682667.015
"56",4.85102026892083,332350.6178,3682667.015
"57",4.86542824039395,332365.6178,3682667.015
"58",4.88014533421195,332380.6178,3682667.015
"59",4.89517229495018,332395.6178,3682667.015
"60",4.91050958989475,332410.6178,3682667.015
"61",4.92615739720956,332425.6178,3682667.015
"62",4.94211559448231,332440.6178,3682667.015
"63",4.95838374767589,332455.6178,3682667.015
"64",4.9749611005687,332470.6178,3682667.015
"65",4.99184656469707,332485.6178,3682667.015
"66",5.00903870987871,332500.6178,3682667.015
"67",5.02653575532894,332515.6178,3682667.015
"68",5.04433556143575,332530.6178,3682667.015
"69",5.06243562220437,332545.6178,3682667.015
"70",5.08083305842834,332560.6178,3682667.015
"71",5.09952461159502,332575.6178,3682667.015
"72",5.11850663858275,332590.6178,3682667.015
"73",5.13777510714755,332605.6178,3682667.015
"74",5.15732559227086,332620.6178,3682667.015
"75",5.17715327335955,332635.6178,3682667.015
"76",5.19725293238213,332650.6178,3682667.015
"77",5.21761895295209,332665.6178,3682667.015
"78",5.23824532044737,332680.6178,3682667.015
"79",5.25912562321138,332695.6178,3682667.015
"80",5.28025305495125,332710.6178,3682667.015
"81",5.30162041841414,332725.6178,3682667.015
"82",5.32322013050565,332740.6178,3682667.015
"83",5.34504422898112,332755.6178,3682667.015
"84",5.36708438093658,332770.6178,3682667.015
"85",5.38933189329645,332785.6178,3682667.015
"86",5.41177772560056,332800.6178,3682667.015
"87",5.43441250537163,332815.6178,3682667.015
"88",5.45722654644362,332830.6178,3682667.015
"89",5.48020987062307,332845.6178,3682667.015
"90",5.50335223313798,332860.6178,3682667.015
"91",5.52664315232497,332875.6178,3682667.015
"92",5.55007194405681,332890.6178,3682667.015
"93",5.57362776138923,332905.6178,3682667.015
"94",5.59729963992881,332920.6178,3682667.015
"95",5.62107654933944,332935.6178,3682667.015
"96",5.64494745138268,332950.6178,3682667.015
"97",5.66890136471798,332965.6178,3682667.015
"98",5.69292743660458,332980.6178,3682667.015
"99",5.71701502138485,332995.6178,3682667.015
"100",5.74115376545376,333010.6178,3682667.015
"101",5.765333698104,333025.6178,3682667.015
"102",5.78954532740419,333040.6178,3682667.015
"103",5.81377973994109,333055.6178,3682667.015
"104",5.83802870307855,333070.6178,3682667.015
"105",5.86228476816702,333085.6178,3682667.015
"106",5.88654137312426,333100.6178,3682667.015
"107",5.91079294283891,333115.6178,3682667.015
"108",5.93503498606586,333130.6178,3682667.015
"109",5.95926418773944,333145.6178,3682667.015
"110",5.98347849592243,333160.6178,3682667.015
"111",6.00767720269238,333175.6178,3682667.015
"112",6.03186101803385,333190.6178,3682667.015
"113",6.05603213486647,333205.6178,3682667.015
"114",6.08019428157405,333220.6178,3682667.015
"115",6.10435275542382,333235.6178,3682667.015
"116",6.12851442610462,333250.6178,3682667.015
