"","WCS_strategy","period","Board","CumUt","Utility"
"1764","17","7",69,12.2658302539551,1
"1765","17","7",69.2,12.2648391115863,1
"1766","17","7",69.4,12.2643609495417,1
"1767","17","7",69.6,12.2640326264776,1
"1768","17","7",69.8,12.2637728381607,1
"1769","17","7",70,12.263561758347,1
"1770","17","8",64.4,0,0.5
"1771","17","8",64.6,0,0.5
"1772","17","8",64.8,0,0.5
"1773","17","8",65,0,0.5
"1774","17","8",65.2,0,0.5
"1775","17","8",65.4,0,0.5
"1776","17","8",65.6,0,0.5
"1777","17","8",65.8,0,0.5
"1778","17","8",66,0,0.5
"1779","17","8",66.2,0,0.5
"1780","17","8",66.4,0,0
"1781","17","8",66.6,0,0
"1782","17","8",66.8,0,0
"1783","17","8",67,0,0
"1784","17","8",67.2,0,0
"1785","17","8",67.4,0,0
"1786","17","8",67.6,0.611146973182161,1
"1787","17","8",67.8,0.765544501722243,1
"1788","17","8",68,1.16287844622552,1
"1789","17","8",68.2,1.40512493165711,1
"1790","17","8",68.4,1.40731679551437,1
"1791","17","8",68.6,1.41044029755353,1
"1792","17","8",68.8,1.41246825406821,1
"1793","17","8",69,1.4129277542793,1
"1794","17","8",69.2,1.41301415174941,1
"1795","17","8",69.4,1.41304975932828,1
"1796","17","8",69.6,1.41307171809126,1
"1797","17","8",69.8,1.41308726742903,1
"1798","17","8",70,1.41309909979784,1
"1799","17","9",64.4,0,0.5
"1800","17","9",64.6,0,0.5
"1801","17","9",64.8,0,0.5
"1802","17","9",65,0,0.5
"1803","17","9",65.2,0,0.5
"1804","17","9",65.4,0,0.5
"1805","17","9",65.6,0,0.5
"1806","17","9",65.8,0,0.5
"1807","17","9",66,0,0.5
"1808","17","9",66.2,0.33821884141836,1
"1809","17","9",66.4,0.686154144799264,1
"1810","17","9",66.6,0.738552093534222,1
"1811","17","9",66.8,0.823629707030472,1
"1812","17","9",67,0.893313848202526,1
"1813","17","9",67.2,0.953047425108992,1
"1814","17","9",67.4,1.54194973243968,1
"1815","17","9",67.6,1.70450514715468,1
"1816","17","9",67.8,1.70610006795766,1
"1817","17","9",68,1.707722092996,1
"1818","17","9",68.2,1.70949709911163,1
"1819","17","9",68.4,1.71163480358923,1
"1820","17","9",68.6,1.71414443503535,1
"1821","17","9",68.8,1.71570347324827,1
"1822","17","9",69,1.71613389407916,1
"1823","17","9",69.2,1.71621199592226,1
"1824","17","9",69.4,1.71624322745213,1
"1825","17","9",69.6,1.71626092215912,1
"1826","17","9",69.8,1.71627261152225,1
"1827","17","9",70,1.71628103767337,1
