"","month","day","mUtility","mWFUt","mWBUt","mFishUt","mAngUt","mRampUt"
"1",1,1,1.6918398951287,0.538866357040155,0.67034909402797,0.0540759616081848,0.18083790679914,0.676259058105632
"2",1,8,1.83819790449666,0.740028245676829,0.798712033526191,0.0703187459709729,0.136416122904632,0.3218616357407
"3",1,15,1.94012582650459,0.887284003222605,0.910291786657934,0.0488423473064062,0.0795235130338154,0.107891865601472
"4",1,22,1.95345175358533,0.911241024700496,0.925280686993688,0.0408862919509802,0.0602421494271771,0.0918453504531472
"5",1,29,1.96627766816577,0.942169893824295,0.954303719370528,0.0179791276960054,0.0342246235649499,0.0694252309849292
"6",2,1,1.68506566917039,0.530106427195586,0.649331554482233,0.0800200293974588,0.199453900915501,0.65176141527472
"7",2,8,1.79740491312309,0.693688948960379,0.753233919756947,0.0883589936783458,0.15881572782468,0.365430373630166
"8",2,15,1.88296602521876,0.818480431404718,0.852707874069261,0.0610251105143243,0.104192020182794,0.197313198278117
"9",2,22,1.91679980442296,0.852087008207084,0.878998358934486,0.0579604422155452,0.0899740995503792,0.165533890581303
"10",2,29,1.9612847242101,0.947983544574892,0.955683022201789,0.0151479170399096,0.0251589936327174,0.0597814871542917
"11",3,1,1.77269002536336,0.649346647033064,0.733376973607176,0.0730687590619018,0.160479546821853,0.473315744500577
"12",3,8,1.79427234940665,0.6749996028119,0.737579396401204,0.0975378360709317,0.170231334873512,0.398079693371717
"13",3,15,1.85376716483748,0.783632986589227,0.820887007945901,0.0698891184992654,0.11776444747028,0.240951656135891
"14",3,22,1.91593600037044,0.873836885627952,0.89916296913384,0.0355747459864307,0.0658782302638039,0.14884456898064
"15",3,29,1.95747534348797,0.925334161368223,0.940021298340202,0.0264343801931143,0.0455350372793737,0.0858359698934903
"16",4,1,1.70862415100264,0.580311539480397,0.701244379881839,0.0470055392854726,0.16660137671976,0.593524007990108
"17",4,8,1.81775953825641,0.740063883234361,0.799556266403722,0.0552695899333735,0.125207434311637,0.320532163058268
"18",4,15,1.9179271188918,0.864397366468878,0.888786678462133,0.0499021267791358,0.0826310912119322,0.147050803151381
"19",4,22,1.95656284437581,0.92839013319151,0.944278995747424,0.0200064012210967,0.0412858738129186,0.0864887546186442
"20",4,29,1.96977606497226,0.949932011277224,0.960486702660866,0.0131375318477729,0.0270361269797938,0.0654035113930015
"21",5,1,1.70198533632286,0.541125371321886,0.675851864685726,0.049165201554975,0.175832729732727,0.695853067787822
"22",5,8,1.85639415569816,0.78772420708825,0.846376629769639,0.0387665227157356,0.10353309686822,0.26352049538086
"23",5,15,1.94353678632492,0.915960644810633,0.937782765755901,0.0261445255195881,0.0570150107922454,0.0702826896853568
"24",5,22,1.97455589860778,0.954042545232488,0.964773399480316,0.0187779495296802,0.0332556749641005,0.0406683337664884
"25",5,29,1.98453977515505,0.968254142856946,0.973032423828781,0.0159379773287176,0.0222653116189991,0.032365150662209
"26",6,1,1.65693519716787,0.467051453958681,0.62028023937564,0.0433251116291099,0.187231375758371,0.865325408650503
"27",6,8,1.84171886103996,0.773424464620131,0.842991601897849,0.0234338971005948,0.0979627986150636,0.305774996227712
"28",6,15,1.93336648562337,0.91736588218919,0.946245714165416,0.0113274646526526,0.0524922422604692,0.0643626069717596
"29",6,22,1.96720196719863,0.961958842580811,0.977334955862316,0.00377815404874579,0.0252635777566894,0.0229964516568341
"30",6,29,1.98339269713479,0.983214267695581,0.98980685628163,0.00156996136509964,0.0102193254149547,0.00738389817000881
"31",7,1,1.66648272734482,0.450688847077766,0.608201293781329,0.0488209810276601,0.193245555581916,0.924297655334206
"32",7,8,1.84267330217353,0.763890594769099,0.834458968440568,0.0277204204310381,0.102346177087387,0.330860459978272
"33",7,15,1.92727054292275,0.906007073365267,0.93853915126222,0.0159779610555893,0.0606601102229991,0.0728326042563553
"34",7,22,1.95909693479963,0.950121722669331,0.968851345955384,0.00721547286610626,0.0345286613244131,0.0312881252932071
"35",7,29,1.97557086960699,0.973942544173536,0.983232266059843,0.00267544312580702,0.0155649132658106,0.015876319229791
"36",8,1,1.68318410319959,0.47437737017753,0.631568925411305,0.0390128555947012,0.181671341892855,0.894778562139257
"37",8,8,1.8711419077359,0.801515779639669,0.867487724066087,0.0156689167565354,0.0838115546418943,0.289127419905324
"38",8,15,1.95655192417855,0.947107507600347,0.972778347284241,0.00505119349328616,0.0417497901273541,0.0214799614739929
"39",8,22,1.97547876046032,0.972987587686894,0.986504734422245,0.00257296031774865,0.0229173202568558,0.00390963581000396
"40",8,29,1.98727079305937,0.988182065595397,0.993383180177492,0.000997976525597516,0.00742558773504682,0.00198955378671306
"41",9,1,1.66263010670299,0.437194518728341,0.59357561564766,0.0525544807041979,0.19817371035849,0.960437272887096
"42",9,8,1.84976419631504,0.762468165094911,0.827128773752332,0.0349864600559869,0.105665993373016,0.344695601450596
"43",9,15,1.95714429697521,0.93413653101916,0.960035362846707,0.0183209804903022,0.0549599966711744,0.0343428485669038
"44",9,22,1.96951526932174,0.951461833213017,0.96593858897153,0.0177602193299703,0.0391902806071813,0.0295189750072664
"45",9,29,1.98429766945198,0.970836680307148,0.976780198716638,0.0148599279517608,0.022551168939667,0.0210905560132066
"46",10,1,1.67634031940068,0.459280349700417,0.617271066932006,0.0406020413603001,0.186103505680719,0.932270217135191
"47",10,8,1.86911710808216,0.795101530924371,0.861448237133001,0.016930745822668,0.0858030309019851,0.305470157502244
"48",10,15,1.95451329397057,0.944377240479767,0.97028793599348,0.00597840687622092,0.0431138109697383,0.0246256102724583
"49",10,22,1.97714527517754,0.974982421491458,0.987338530156789,0.002381187867659,0.0211040660921249,0.00378220523113492
"50",10,29,1.98824378882911,0.989056603224363,0.993847739842157,0.000909964291960236,0.00666800751725551,0.00219095542400756
"51",11,1,1.65656165851746,0.443914131654466,0.600079522021761,0.0437558624008993,0.189738181047367,0.947886103833306
"52",11,8,1.85057354396924,0.779525759001466,0.845557720992341,0.0201023606629309,0.0912415078217858,0.319533898803219
"53",11,15,1.94273305947868,0.929310995009625,0.958283667613845,0.00800933781350827,0.0489021463837585,0.0453559716996431
"54",11,22,1.96029118758868,0.953412907486703,0.971443703236836,0.00527916395912957,0.0318252121096659,0.0284856137023476
"55",11,29,1.96409109567021,0.956432803176507,0.969012129388055,0.00631661357890723,0.0226979831718306,0.041961115881656
"56",12,1,1.67916284743998,0.499098977650115,0.646406839805564,0.041869664723946,0.179879264748687,0.803695465772027
"57",12,8,1.84181118852061,0.774691229521454,0.839942082265291,0.0281095484423456,0.0999318874797198,0.298204769103325
"58",12,15,1.94806703226238,0.926073959076371,0.951174922582745,0.0193441610828429,0.0528798281038823,0.050068150936959
"59",12,22,1.97060869150177,0.961366603986026,0.975987030630767,0.00661669317047598,0.0269997448504542,0.0262769825785498
"60",12,29,1.9838573231497,0.976579169005443,0.984377952557497,0.00558030944870008,0.0157050013338254,0.0189347829422992
