"Date","Discharge_cfs","Discharge_cms","month","year","day","DeltaCMS","meanCMS","DeltaVol"
1945-01-07,2500,70.7921175,"Jan",1945,7,50.9703246,70.7921175,1386.13938278733
1945-01-14,640,18.12278208,"Jan",1945,14,2.26534776,18.12278208,1610.43935096735
1945-01-15,750,21.23763525,"Jan",1945,15,3.11485317,21.23763525,1625.00837588
1945-01-19,540,15.29109738,"Jan",1945,19,5.09703246,15.29109738,1584.48911667134
1945-01-20,650,18.40595055,"Jan",1945,20,3.11485317,18.40595055,1612.32486673613
1945-01-21,900,25.4851623,"Jan",1945,21,7.07921175,25.4851623,1627.8013120326
1945-01-22,1100,31.1485317,"Jan",1945,22,5.6633694,31.1485317,1615.46751384475
1945-02-05,500,14.1584235,"Feb",1945,5,9.486143745,14.1584235,1570.2658326869
1945-02-06,2700,76.4554869,"Feb",1945,6,62.2970634,76.4554869,1345.37940835285
1945-02-12,1200,33.9802164,"Feb",1945,12,10.61881762,33.9802164,1607.00383018357
1945-02-13,4550,128.8416539,"Feb",1945,13,94.8614375,128.8416539,1890.34067950178
1945-02-14,4990,141.3010665,"Feb",1945,14,12.4594126,141.3010665,1766.45429556133
1945-02-15,5300,150.0792891,"Feb",1945,15,8.77822260000002,150.0792891,1930.29532382254
1945-02-18,5370,152.0614684,"Feb",1945,18,28.316847,152.0614684,2013.31547957912
1945-02-19,6910,195.6694128,"Feb",1945,19,43.6079444,195.6694128,4105.95564412874
1945-02-20,8350,236.4456725,"Feb",1945,20,40.7762597,236.4456725,943.133481215831
1945-02-21,15400,436.0794438,"Feb",1945,21,199.6337713,436.0794438,-15206.477414533
1945-02-22,15500,438.9111285,"Feb",1945,22,2.83168470000004,438.9111285,-15435.5499095555
1945-03-04,3400,96.2772798,"Mar",1945,4,45.87329214,96.2772798,1520.76007893601
1945-03-05,3820,108.1703555,"Mar",1945,5,11.8930757,108.1703555,1815.36370823936
1945-03-06,3880,109.8693664,"Mar",1945,6,1.6990109,109.8693664,1851.60319905573
1945-03-09,3340,94.57826898,"Mar",1945,9,0.849505410000006,94.57826898,1483.08380995034
1945-03-18,1920,54.36834624,"Mar",1945,18,38.65249615,54.36834624,1532.62666628638
1945-03-19,2790,79.00400313,"Mar",1945,19,24.63565689,79.00400313,1336.45727098065
1945-03-20,3120,88.34856264,"Mar",1945,20,9.34455951,88.34856264,1378.61105536729
1945-03-21,3230,91.46341581,"Mar",1945,21,3.11485317,91.46341581,1423.46304878579
1945-03-22,3260,92.31292122,"Mar",1945,22,0.849505410000006,92.31292122,1438.35609390359
1945-03-23,3290,93.16242663,"Mar",1945,23,0.849505409999992,93.16242663,1454.30963187623
1945-03-26,3400,96.2772798,"Mar",1945,26,8.4950541,96.2772798,1520.76007893601
1945-03-30,2460,69.65944362,"Mar",1945,30,3.68119011,69.65944362,1396.63819783485
1945-03-31,2730,77.30499231,"Mar",1945,31,7.64554869,77.30499231,1341.61900522402
1945-04-01,2760,78.15449772,"Apr",1945,1,0.849505409999992,78.15449772,1338.62772978437
1945-04-02,3430,97.12678521,"Apr",1945,2,18.97228749,97.12678521,1540.67409466749
1945-04-06,2250,63.71290575,"Apr",1945,6,1.41584235,63.71290575,1455.63014577328
1945-04-07,2350,66.54459045,"Apr",1945,7,2.8316847,66.54459045,1427.32671966248
1945-04-16,265,7.503964455,"Apr",1945,16,0.311485317,7.503964455,1441.99562519078
1945-04-17,815,23.07823031,"Apr",1945,17,15.574265855,23.07823031,1628.15461587017
1945-04-21,238,6.739409586,"Apr",1945,21,0.226534776,6.739409586,1423.09765895743
1945-04-28,407,11.52495673,"Apr",1945,28,6.484557964,11.52495673,1528.32033267988
1945-04-29,480,13.59208656,"Apr",1945,29,2.06712983,13.59208656,1562.29448069107
1945-04-30,919,26.02318239,"Apr",1945,30,12.43109583,26.02318239,1627.18578289976
1945-05-02,789,22.34199228,"May",1945,2,1.47247604,22.34199228,1627.30681819178
1945-05-08,200,5.6633694,"May",1945,8,0.198217928999999,5.6633694,1395.51725238345
1945-05-09,288,8.155251936,"May",1945,9,2.491882536,8.155251936,1457.55708557428
1945-05-12,288,8.155251936,"May",1945,12,1.189307574,8.155251936,1457.55708557428
1945-05-13,347,9.825945909,"May",1945,13,1.670693973,9.825945909,1494.8519060614
1945-05-15,288,8.155251936,"May",1945,15,0.509703246000001,8.155251936,1457.55708557428
1945-05-16,358,10.13743123,"May",1945,16,1.982179294,10.13743123,1501.34299019391
1945-05-17,369,10.44891654,"May",1945,17,0.31148531,10.44891654,1507.67840125654
1945-05-18,480,13.59208656,"May",1945,18,3.14317002,13.59208656,1562.29448069107
1945-05-19,542,15.34773107,"May",1945,19,1.75564451,15.34773107,1585.14082893762
1945-06-04,86,2.435248842,"Jun",1945,4,0.084950541,2.435248842,1308.6135028447
1945-06-11,70,1.98217929,"Jun",1945,11,0.0283168469999999,1.98217929,1296.22385137751
1945-06-12,81,2.293664607,"Jun",1945,12,0.311485317,2.293664607,1304.74213331959
1945-06-13,93,2.633466771,"Jun",1945,13,0.339802164,2.633466771,1314.0320340474
1945-06-15,116,3.284754252,"Jun",1945,15,0.821188563,3.284754252,1331.80868200124
1945-06-18,355,10.05248069,"Jun",1945,18,7.419013919,10.05248069,1499.5879801575
1945-06-19,753,21.32258579,"Jun",1945,19,11.2701051,21.32258579,1625.23233610756
1945-06-23,125,3.539605875,"Jun",1945,23,0.538020093,3.539605875,1338.74490130064
1945-07-05,55,1.557426585,"Jul",1945,5,0.0283168469999999,1.557426585,1284.60756812721
1945-07-09,53,1.500792891,"Jul",1945,9,0.0283168469999999,1.500792891,1283.058730252
1945-07-10,89,2.520199383,"Jul",1945,10,1.019406492,2.520199383,1310.93597970883
1945-07-13,67,1.897228749,"Jul",1945,13,0.169901082,1.897228749,1293.90059537754
1945-07-14,136,3.851091192,"Jul",1945,14,1.953862443,3.851091192,1347.1994287035
1945-07-15,149,4.219210203,"Jul",1945,15,0.368119011,4.219210203,1357.14922858808
1945-07-24,94,2.661783618,"Jul",1945,24,0.906139104,2.661783618,1314.80591909228
1945-07-25,430,12.17624421,"Jul",1945,25,9.514460592,12.17624421,1539.84462729107
1945-07-26,841,23.81446833,"Jul",1945,26,11.63822412,23.81446833,1628.51662459522
1945-07-27,1070,30.29902629,"Jul",1945,27,6.48455796,30.29902629,1617.88803730567
1945-07-31,238,6.739409586,"Jul",1945,31,0.226534776,6.739409586,1423.09765895743
1945-08-05,97,2.746734159,"Aug",1945,5,0.0283168469999997,2.746734159,1317.12720153653
1945-08-10,73,2.067129831,"Aug",1945,10,0.0566336939999998,2.067129831,1298.54709764268
1945-08-15,51,1.444159197,"Aug",1945,15,0.0283168470000001,1.444159197,1281.5098923767
1945-08-16,52,1.472476044,"Aug",1945,16,0.0283168469999999,1.472476044,1282.28431131445
1945-08-17,54,1.529109738,"Aug",1945,17,0.0566336940000001,1.529109738,1283.8331491895
1945-08-21,55,1.557426585,"Aug",1945,21,0.141584235,1.557426585,1284.60756812721
1945-08-22,56,1.585743432,"Aug",1945,22,0.0283168469999999,1.585743432,1285.38198706477
1945-08-25,55,1.557426585,"Aug",1945,25,0.084950541,1.557426585,1284.60756812721
1945-08-26,57,1.614060279,"Aug",1945,26,0.0566336940000001,1.614060279,1286.15640600234
1945-08-27,70,1.98217929,"Aug",1945,27,0.368119011,1.98217929,1296.22385137751
1945-09-06,44,1.245941268,"Sep",1945,6,0.084950541,1.245941268,1276.08895981342
1945-09-07,46,1.302574962,"Sep",1945,7,0.0566336940000001,1.302574962,1277.63779768866
1945-09-08,49,1.387525503,"Sep",1945,8,0.084950541,1.387525503,1279.96105450158
1945-09-09,52,1.472476044,"Sep",1945,9,0.084950541,1.472476044,1282.28431131445
1945-09-12,54,1.529109738,"Sep",1945,12,0.141584235,1.529109738,1283.8331491895
1945-09-13,67,1.897228749,"Sep",1945,13,0.368119011,1.897228749,1293.90059537754
1945-09-15,67,1.897228749,"Sep",1945,15,0.113267388,1.897228749,1293.90059537754
1945-09-26,45,1.274258115,"Sep",1945,26,0.0283168470000001,1.274258115,1276.86337875103
1945-09-27,49,1.387525503,"Sep",1945,27,0.113267388,1.387525503,1279.96105450158
1945-09-28,50,1.41584235,"Sep",1945,28,0.0283168469999999,1.41584235,1280.7354734392
1945-09-30,49,1.387525503,"Sep",1945,30,0.0283168469999999,1.387525503,1279.96105450158
1945-10-02,54,1.529109738,"Oct",1945,2,0.141584235,1.529109738,1283.8331491895
1945-10-04,55,1.557426585,"Oct",1945,4,0.0283168469999999,1.557426585,1284.60756812721
1945-10-06,66,1.868911902,"Oct",1945,6,0.339802164,1.868911902,1293.12617644086
1945-10-07,101,2.860001547,"Oct",1945,7,0.991089645,2.860001547,1320.22121959947
1945-10-08,138,3.907724886,"Oct",1945,8,1.047723339,3.907724886,1348.73338241207
1945-10-22,60,1.69901082,"Oct",1945,22,0.311485317,1.69901082,1288.47966281534
1945-10-23,70,1.98217929,"Oct",1945,23,0.28316847,1.98217929,1296.22385137751
1945-10-24,149,4.219210203,"Oct",1945,24,2.237030913,4.219210203,1357.14922858808
1945-10-28,79,2.237030913,"Oct",1945,28,0.0566336939999998,2.237030913,1303.19344330848
1945-11-12,54,1.529109738,"Nov",1945,12,0.0566336940000001,1.529109738,1283.8331491895
1945-11-13,55,1.557426585,"Nov",1945,13,0.0283168469999999,1.557426585,1284.60756812721
1945-11-14,59,1.670693973,"Nov",1945,14,0.113267388,1.670693973,1287.70524387775
1945-11-15,60,1.69901082,"Nov",1945,15,0.0283168469999999,1.69901082,1288.47966281534
1945-11-16,68,1.925545596,"Nov",1945,16,0.226534776,1.925545596,1294.67501428627
1945-11-17,75,2.123763525,"Nov",1945,17,0.198217929,2.123763525,1300.09591095234
1945-11-18,76,2.152080372,"Nov",1945,18,0.0283168469999997,2.152080372,1300.87030835196
1945-11-19,83,2.350298301,"Nov",1945,19,0.198217929,2.350298301,1306.29075104145
1945-11-20,93,2.633466771,"Nov",1945,20,0.28316847,2.633466771,1314.0320340474
1945-11-21,135,3.822774345,"Nov",1945,21,1.189307574,3.822774345,1346.43205183693
1945-11-22,143,4.049309121,"Nov",1945,22,0.226534776,4.049309121,1352.5633445598
1945-11-23,184,5.210299848,"Nov",1945,23,1.160990727,5.210299848,1383.61960174734
1945-11-28,110,3.11485317,"Nov",1945,28,0.0283168470000001,3.11485317,1327.17710266375
1945-12-03,91,2.576833077,"Dec",1945,3,0.0566336939999998,2.576833077,1312.48410193967
1945-12-04,161,4.559012367,"Dec",1945,4,1.98217929,4.559012367,1366.28341848111
1945-12-05,270,7.64554869,"Dec",1945,5,3.086536323,7.64554869,1445.4226924204
1945-12-06,354,10.02416384,"Dec",1945,6,2.37861515,10.02416384,1499.00041600662
1945-12-12,206,5.833270482,"Dec",1945,12,0.877822257,5.833270482,1399.93908222864
1945-12-13,224,6.342973728,"Dec",1945,13,0.509703246,6.342973728,1413.05894821608
1945-12-14,261,7.390697067,"Dec",1945,14,1.047723339,7.390697067,1439.23701886519
1945-12-15,270,7.64554869,"Dec",1945,15,0.254851623,7.64554869,1445.4226924204
1945-12-18,211,5.974854717,"Dec",1945,18,0.481386399000001,5.974854717,1403.6060279224
1945-12-19,332,9.401193204,"Dec",1945,19,3.426338487,9.401193204,1485.75650351201
1945-12-20,354,10.02416384,"Dec",1945,20,0.622970636,10.02416384,1499.00041600662
1945-12-25,292,8.268519324,"Dec",1945,25,3.369704793,8.268519324,1460.20879276111
1945-12-27,300,8.4950541,"Dec",1945,27,0.849505410000001,8.4950541,1465.46134209647
1945-12-28,376,10.64713447,"Dec",1945,28,2.15208037,10.64713447,1511.62734736627
1945-12-30,526,14.89466152,"Dec",1945,30,4.55901236,14.89466152,1579.76956833041
1945-12-31,1490,42.19210203,"Dec",1945,31,27.29744051,42.19210203,1583.51354930591
1946-01-05,1100,31.1485317,"Jan",1946,5,21.435853179,31.1485317,1615.46751384475
1946-01-06,2590,73.34063373,"Jan",1946,6,42.19210203,73.34063373,1364.8967142563
1946-01-07,3310,93.72876357,"Jan",1946,7,20.38812984,93.72876357,1465.50496146698
1946-01-08,3880,109.8693664,"Jan",1946,8,16.14060283,109.8693664,1851.60319905573
1946-01-09,4400,124.5941268,"Jan",1946,9,14.7247604,124.5941268,1941.76678738852
1946-01-10,4910,139.0357188,"Jan",1946,10,14.441592,139.0357188,1769.14495533685
1946-01-11,5240,148.3802783,"Jan",1946,11,9.34455949999997,148.3802783,1873.45761267728
1946-01-12,5300,150.0792891,"Jan",1946,12,1.69901080000002,150.0792891,1930.29532382254
1946-01-13,5370,152.0614684,"Jan",1946,13,1.98217929999998,152.0614684,2013.31547957912
1946-01-16,5440,154.0436477,"Jan",1946,16,12.7425812,154.0436477,2114.50425844909
1946-01-17,5700,161.4060279,"Jan",1946,17,7.36238019999999,161.4060279,2636.76113971966
1946-01-30,1800,50.9703246,"Jan",1946,30,37.97289183,50.9703246,1551.65549725339
1946-01-31,3290,93.16242663,"Jan",1946,31,42.19210203,93.16242663,1454.30963187623
1946-02-01,3370,95.42777439,"Feb",1946,1,2.26534776,95.42777439,1501.531900193
1946-02-05,2530,71.64162291,"Feb",1946,5,1.98217928999999,71.64162291,1378.64351063287
1946-02-06,3760,106.4713447,"Feb",1946,6,34.82972179,106.4713447,1775.92775878789
1946-02-07,4490,127.142643,"Feb",1946,7,20.6712983,127.142643,1913.38186387172
1946-02-08,4520,127.9921484,"Feb",1946,8,0.849505399999998,127.9921484,1902.15884290396
1946-02-09,5270,149.2297837,"Feb",1946,9,21.2376353,149.2297837,1900.24441247697
1946-02-10,14800,419.0893356,"Feb",1946,10,269.8595519,419.0893356,-13832.0424443334
1946-02-11,22600,639.9607422,"Feb",1946,11,220.8714066,639.9607422,-31699.6970568889
1946-02-27,1860,52.66933542,"Feb",1946,27,24.49407265,52.66933542,1542.7431556405
1946-02-28,2460,69.65944362,"Feb",1946,28,16.9901082,69.65944362,1396.63819783485
1946-03-07,2170,61.44755799,"Mar",1946,7,46.01487637,61.44755799,1477.25416064883
1946-03-08,2460,69.65944362,"Mar",1946,8,8.21188563,69.65944362,1396.63819783485
1946-03-15,789,22.34199228,"Mar",1946,15,5.83327048,22.34199228,1627.30681819178
1946-03-16,4170,118.081252,"Mar",1946,16,95.73925972,118.081252,1958.77690536628
1946-03-17,4710,133.3723494,"Mar",1946,17,15.2910974,133.3723494,1824.74529881371
1946-03-18,4870,137.9030449,"Mar",1946,18,4.53069550000001,137.9030449,1775.53726539735
1946-03-26,1320,37.37823804,"Mar",1946,26,20.16159506,37.37823804,1597.02542029428
1946-03-27,2790,79.00400313,"Mar",1946,27,41.62576509,79.00400313,1336.45727098065
1946-03-28,3380,95.71094286,"Mar",1946,28,16.70693973,95.71094286,1507.85919675868
1946-03-29,3910,110.7188718,"Mar",1946,29,15.00792894,110.7188718,1868.27432031467
1946-04-11,608,17.21664298,"Apr",1946,11,8.126935093,17.21664298,1603.56924320028
1946-04-12,919,26.02318239,"Apr",1946,12,8.80653941,26.02318239,1627.18578289976
1946-04-25,706,19.99169398,"Apr",1946,25,15.234463684,19.99169398,1620.73327599642
1946-04-26,1420,40.20992274,"Apr",1946,26,20.21822876,40.20992274,1589.06919924166
1946-05-01,376,10.64713447,"May",1946,1,1.245941266,10.64713447,1511.62734736627
1946-05-02,620,17.55644514,"May",1946,2,6.90931067,17.55644514,1606.29756739546
1946-05-03,685,19.3970402,"May",1946,3,1.84059506,19.3970402,1617.99272837081
1946-05-08,365,10.33564916,"May",1946,8,0.311485319999999,10.33564916,1505.39285358861
1946-05-11,956,27.07090573,"May",1946,11,18.57585163,27.07090573,1625.54705282291
1946-05-12,2170,61.44755799,"May",1946,12,34.37665226,61.44755799,1477.25416064883
1946-05-19,1070,30.29902629,"May",1946,19,6.48455796,30.29902629,1617.88803730567
1946-05-20,2120,60.03171564,"May",1946,20,29.73268935,60.03171564,1489.95266193548
1946-05-21,2430,68.80993821,"May",1946,21,8.77822257,68.80993821,1404.80837012588
1946-05-31,524,14.83802783,"May",1946,31,5.436834626,14.83802783,1579.07273472861
1946-06-01,3480,98.54262756,"Jun",1946,1,83.70459973,98.54262756,1575.12451640435
1946-06-02,4050,114.6832304,"Jun",1946,2,16.14060284,114.6832304,1930.32571772245
1946-06-12,270,7.64554869,"Jun",1946,12,0.254851623,7.64554869,1445.4226924204
1946-06-22,130,3.68119011,"Jun",1946,22,0.622970634,3.68119011,1342.59138390576
1946-06-24,124,3.511289028,"Jun",1946,24,0.113267388,3.511289028,1337.97496547288
1946-06-25,150,4.24752705,"Jun",1946,25,0.736238022,4.24752705,1357.91239670448
1946-06-26,201,5.691686247,"Jun",1946,26,1.444159197,5.691686247,1396.25580788213
1946-06-27,217,6.144755799,"Jun",1946,27,0.453069552000001,6.144755799,1407.98387777229
1946-06-29,251,7.107528597,"Jun",1946,29,1.160990727,7.107528597,1432.27657269773
1946-06-30,300,8.4950541,"Jun",1946,30,1.387525503,8.4950541,1465.46134209647
1946-07-03,468,13.2522844,"Jul",1946,3,6.144755803,13.2522844,1557.23458117548
1946-07-04,1940,54.93468318,"Jul",1946,4,41.68239878,54.93468318,1528.97896712216
1946-07-05,2380,67.39409586,"Jul",1946,5,12.45941268,67.39409586,1418.80276407357
1946-07-07,2270,64.27924269,"Jul",1946,7,1.41584235000001,64.27924269,1450.03838406708
1946-07-08,2380,67.39409586,"Jul",1946,8,3.11485316999999,67.39409586,1418.80276407357
1946-07-09,2510,71.07528597,"Jul",1946,9,3.68119011,71.07528597,1383.60082564826
1946-07-12,2710,76.73865537,"Jul",1946,12,41.62576509,76.73865537,1344.04369167618
1946-07-19,321,9.089707887,"Jul",1946,19,3.143170017,9.089707887,1478.91336781329
1946-07-22,196,5.550102012,"Jul",1946,22,0.0566336940000003,5.550102012,1392.55687441899
1946-07-26,164,4.643962908,"Jul",1946,26,0.481386399,4.643962908,1368.5582518327
1946-07-30,616,17.44317775,"Jul",1946,30,14.101789804,17.44317775,1605.40867001089
1946-07-31,2600,73.6238022,"Jul",1946,31,56.18062445,73.6238022,1362.79363940344
1946-08-01,3100,87.7822257,"Aug",1946,1,14.1584235,87.7822257,1372.17318196263
1946-08-04,3940,111.5683772,"Aug",1946,4,32.56437407,111.5683772,1883.85734183457
1946-08-29,112,3.171486864,"Aug",1946,29,0.113267388,3.171486864,1328.72153702177
1946-08-30,125,3.539605875,"Aug",1946,30,0.368119011,3.539605875,1338.74490130064
1946-08-31,129,3.652873263,"Aug",1946,31,0.113267388,3.652873263,1341.8225312155
1946-09-10,83,2.350298301,"Sep",1946,10,0.084950541,2.350298301,1306.29075104145
1946-09-11,200,5.6633694,"Sep",1946,11,3.313071099,5.6633694,1395.51725238345
1946-09-12,203,5.748319941,"Sep",1946,12,0.0849505410000004,5.748319941,1397.73103434724
1946-09-22,93,2.633466771,"Sep",1946,22,0.311485317,2.633466771,1314.0320340474
1946-09-23,121,3.426338487,"Sep",1946,23,0.792871716,3.426338487,1335.66397372694
1946-09-24,140,3.96435858,"Sep",1946,24,0.538020093,3.96435858,1350.26623302212
1946-10-11,65,1.840595055,"Oct",1946,11,0.0283168470000001,1.840595055,1292.3517575034
1946-10-12,69,1.953862443,"Oct",1946,12,0.113267388,1.953862443,1295.44943304439
1946-10-13,81,2.293664607,"Oct",1946,13,0.339802164,2.293664607,1304.74213331959
1946-10-17,71,2.010496137,"Oct",1946,17,0.0283168470000001,2.010496137,1296.99826881
1946-10-18,73,2.067129831,"Oct",1946,18,0.0566336939999998,2.067129831,1298.54709764268
1946-10-24,68,1.925545596,"Oct",1946,24,0.0283168470000001,1.925545596,1294.67501428627
1946-10-25,70,1.98217929,"Oct",1946,25,0.0566336939999998,1.98217929,1296.22385137751
1946-10-26,72,2.038812984,"Oct",1946,26,0.0566336940000003,2.038812984,1297.7726845698
1946-10-27,93,2.633466771,"Oct",1946,27,0.594653787,2.633466771,1314.0320340474
1946-10-28,97,2.746734159,"Oct",1946,28,0.113267388,2.746734159,1317.12720153653
1946-10-30,105,2.973268935,"Oct",1946,30,0.311485317,2.973268935,1323.31381150657
1946-11-07,91,2.576833077,"Nov",1946,7,0.254851623,2.576833077,1312.48410193967
1946-11-08,108,3.058219476,"Nov",1946,8,0.481386399,3.058219476,1325.63214527057
1946-11-09,162,4.587329214,"Nov",1946,9,1.529109738,4.587329214,1367.0421079921
1946-11-10,212,6.003171564,"Nov",1946,10,1.41584235,6.003171564,1404.33739921882
1946-11-11,1670,47.28913449,"Nov",1946,11,41.285962926,47.28913449,1567.32269580671
1946-11-12,2120,60.03171564,"Nov",1946,12,12.74258115,60.03171564,1489.95266193548
1946-11-17,2300,65.1287481,"Nov",1946,17,50.63052244,65.1287481,1441.56342691866
1946-11-18,2860,80.98618242,"Nov",1946,18,15.85743432,80.98618242,1334.84567111382
1946-11-26,374,10.59050078,"Nov",1946,26,2.746734161,10.59050078,1510.50570821309
1946-11-27,807,22.85169553,"Nov",1946,27,12.26119475,22.85169553,1627.94792143321
1946-12-12,199,5.635052553,"Dec",1946,12,0.594653787,5.635052553,1394.77807588808
1946-12-13,315,8.919806805,"Dec",1946,13,3.284754252,8.919806805,1475.12091402632
1946-12-14,324,9.174658428,"Dec",1946,14,0.254851623,9.174658428,1480.79388889227
1946-12-19,236,6.682775892,"Dec",1946,19,0.113267388000001,6.682775892,1421.67302940767
1946-12-20,1010,28.60001547,"Dec",1946,20,21.917239578,28.60001547,1622.31184386347
1946-12-21,1840,52.10299848,"Dec",1946,21,23.50298301,52.10299848,1545.84447952201
1946-12-29,334,9.457826898,"Dec",1946,29,1.359208656,9.457826898,1486.98515954423
1946-12-30,512,14.49822566,"Dec",1946,30,5.040398762,14.49822566,1574.77224557862
1946-12-31,758,21.46417003,"Dec",1946,31,6.96594437,21.46417003,1625.58750357817
1947-01-01,1730,48.98814531,"Jan",1947,1,27.52397528,48.98814531,1560.65133312812
1947-01-02,3320,94.01193204,"Jan",1947,2,45.02378673,94.01193204,1471.26272325626
1947-01-03,4930,139.6020557,"Jan",1947,3,45.59012366,139.6020557,1767.13350622086
1947-01-04,6730,190.5723803,"Jan",1947,4,50.9703246,190.5723803,4291.68313044961
1947-01-06,6730,190.5723803,"Jan",1947,6,4.813864,190.5723803,4291.68313044961
1947-01-07,7100,201.0496137,"Jan",1947,7,10.4772334,201.0496137,3774.83697906068
1947-01-08,7300,206.7129831,"Jan",1947,8,5.66336939999999,206.7129831,3345.9063858273
1947-01-18,3570,101.0911438,"Jan",1947,18,7.07921175999999,101.0911438,1639.78263593282
1947-01-19,4630,131.1070016,"Jan",1947,19,30.0158578,131.1070016,1857.28294367469
1947-01-20,7600,215.2080372,"Jan",1947,20,84.1010356,215.2080372,2661.17719800432
1947-01-21,9400,266.1783618,"Jan",1947,21,50.9703246,266.1783618,-1462.12771258125
1947-01-30,1040,29.44952088,"Jan",1947,30,1.52910974,29.44952088,1620.18511260128
1947-01-31,1670,47.28913449,"Jan",1947,31,17.83961361,47.28913449,1567.32269580671
1947-02-20,782,22.14377435,"Feb",1947,20,15.91406801,22.14377435,1626.98876345398
1947-02-21,2030,57.48319941,"Feb",1947,21,35.33942506,57.48319941,1510.84376912384
1947-02-22,2050,58.04953635,"Feb",1947,22,0.566336939999999,58.04953635,1506.43347637556
1947-03-02,512,14.49822566,"Mar",1947,2,0.934455949999998,14.49822566,1574.77224557862
1947-03-06,468,13.2522844,"Mar",1947,6,1.50079289,13.2522844,1557.23458117548
1947-03-07,1190,33.69704793,"Mar",1947,7,20.44476353,33.69704793,1607.8560282081
1947-03-08,3320,94.01193204,"Mar",1947,8,60.31488411,94.01193204,1471.26272325626
1947-03-09,3490,98.82579603,"Mar",1947,9,4.81386399,98.82579603,1582.1707289451
1947-03-13,3380,95.71094286,"Mar",1947,13,18.12278208,95.71094286,1507.85919675868
1947-03-14,3940,111.5683772,"Mar",1947,14,15.85743434,111.5683772,1883.85734183457
1947-03-15,4010,113.5505565,"Mar",1947,15,1.9821793,113.5505565,1915.5022232025
1947-03-24,1560,44.17428132,"Mar",1947,24,26.75942041,44.17428132,1577.70079722168
1947-03-25,1870,52.95250389,"Mar",1947,25,8.77822257,52.95250389,1541.1423033455
1947-03-28,1470,41.62576509,"Mar",1947,28,1.98217929,41.62576509,1585.11481649771
1947-04-02,734,20.7845657,"Apr",1947,2,5.97485472,20.7845657,1623.67264635797
1947-04-09,1670,47.28913449,"Apr",1947,9,35.8491283,47.28913449,1567.32269580671
1947-04-10,2380,67.39409586,"Apr",1947,10,20.10496137,67.39409586,1418.80276407357
1947-04-11,3660,103.63966,"Apr",1947,11,36.24556414,103.63966,1705.42678230515
1947-04-12,4980,141.0178981,"Apr",1947,12,37.3782381,141.0178981,1765.97399502152
1947-04-14,6010,170.1842505,"Apr",1947,14,29.1663524,170.1842505,3424.99440245411
1947-04-15,7600,215.2080372,"Apr",1947,15,45.0237867,215.2080372,2661.17719800432
1947-04-30,592,16.76357342,"Apr",1947,30,1.30257496,16.76357342,1599.640250454
1947-05-01,1380,39.07724886,"May",1947,1,22.31367544,39.07724886,1592.22641322108
1947-05-02,1910,54.08517777,"May",1947,2,15.00792891,54.08517777,1534.39859120866
1947-05-15,263,7.447330761,"May",1947,15,0.509703246,7.447330761,1440.61818490819
1947-05-22,199,5.635052553,"May",1947,22,0.0283168470000001,5.635052553,1394.77807588808
1947-05-30,144,4.077625968,"May",1947,30,0.0283168470000001,4.077625968,1353.32844918942
1947-05-31,152,4.304160744,"May",1947,31,0.226534775999999,4.304160744,1359.43770043324
1947-06-02,823,23.30476508,"Jun",1947,2,19.3404065,23.30476508,1628.31533147476
1947-06-03,2030,57.48319941,"Jun",1947,3,34.17843433,57.48319941,1510.84376912384
1947-06-04,2380,67.39409586,"Jun",1947,4,9.91089645,67.39409586,1418.80276407357
1947-06-05,3220,91.18024734,"Jun",1947,5,23.78615148,91.18024734,1418.74297146356
1947-06-06,4880,138.1862134,"Jun",1947,6,47.00596606,138.1862134,1773.65945384914
1947-06-07,5240,148.3802783,"Jun",1947,7,10.1940649,148.3802783,1873.45761267728
1947-06-21,225,6.371290575,"Jun",1947,21,2.605149924,6.371290575,1413.78101267966
1947-06-22,807,22.85169553,"Jun",1947,22,16.480404955,22.85169553,1627.94792143321
1947-06-26,479,13.56376971,"Jun",1947,26,0.622970630000001,13.56376971,1561.88075963222
1947-07-07,104,2.944952088,"Jul",1947,7,0.0283168470000001,2.944952088,1322.54081293075
1947-07-08,106,3.001585782,"Jul",1947,8,0.0566336939999998,3.001585782,1324.08670285206
1947-07-09,113,3.199803711,"Jul",1947,9,0.198217929,3.199803711,1329.49354604905
1947-07-16,87,2.463565689,"Jul",1947,16,0.113267388,2.463565689,1309.38769644097
1947-07-17,114,3.228120558,"Jul",1947,17,0.764554869,3.228120558,1330.26540982962
1947-07-18,446,12.62931376,"Jul",1947,18,9.401193202,12.62931376,1547.41919864927
1947-07-19,807,22.85169553,"Jul",1947,19,10.22238177,22.85169553,1627.94792143321
1947-08-11,53,1.500792891,"Aug",1947,11,0.0566336939999998,1.500792891,1283.058730252
1947-08-13,58,1.642377126,"Aug",1947,13,0.141584235,1.642377126,1286.93082493997
1947-08-14,60,1.69901082,"Aug",1947,14,0.0566336940000001,1.69901082,1288.47966281534
1947-08-15,102,2.888318394,"Aug",1947,15,1.189307574,2.888318394,1320.99451243239
1947-08-18,80,2.26534776,"Aug",1947,18,0.226534776,2.26534776,1303.96779630755
1947-08-25,60,1.69901082,"Aug",1947,25,0.0566336940000001,1.69901082,1288.47966281534
1947-08-26,62,1.755644514,"Aug",1947,26,0.0566336940000001,1.755644514,1290.02850069041
1947-08-29,77,2.180397219,"Aug",1947,29,0.538020093,2.180397219,1301.64469740773
