"","month","day","mUtility","mWFUt","mWBUt","mFishUt","mAngUt","mRampUt"
"1",1,1,1.6918398951287,0.538866357040155,0.67034909402797,0.0540759616081848,0.18083790679914,0.676259058105632
"2",1,8,1.86032779864498,0.778985242690303,0.830904569418619,0.0558384703882401,0.114596404113142,0.27460262818249
"3",1,15,1.96230353324925,0.93829902670032,0.948862613133858,0.0240096554682755,0.0386231431628001,0.0636413327308006
"4",1,22,1.98430221194821,0.966926016928687,0.971476811613815,0.0138623870501085,0.0206118389104454,0.0434621538007606
"5",1,29,2.0032562041712,0.990204575845504,0.991391706437115,0.00576516607396557,0.00876040092595522,0.0230291107032703
"6",2,1,1.68506566917039,0.530106427195586,0.649331554482233,0.0800200293974588,0.199453900915501,0.65176141527472
"7",2,8,1.83041558176494,0.754523913500128,0.805357701483443,0.061628283626195,0.121874299670285,0.295937066640063
"8",2,15,1.93835782852011,0.917500515009397,0.933862037985141,0.021197762482909,0.0435113371447816,0.0880836889405448
"9",2,22,1.97138817265027,0.953504872979254,0.961458115970604,0.0159860657045271,0.0270702229194219,0.0538080130723402
"10",2,29,2.00432318822748,0.998520129032611,0.99927645352675,0.000138158763794043,0.00230826625453088,0.0104686275541152
"11",3,1,1.78868101421503,0.681513300055048,0.761160127294445,0.0566118347313351,0.138407759327502,0.440383744940909
"12",3,8,1.83989821658707,0.75414275113506,0.802469064098998,0.06962283671694,0.128414256190864,0.298912873081281
"13",3,15,1.92811810146637,0.899466592362116,0.919786888525508,0.0242497458413215,0.051850374543037,0.117379374931819
"14",3,22,1.98814740332478,0.977264644651403,0.983629813380688,0.0054979619096352,0.0134556545784102,0.0300543121876984
"15",3,29,1.99818114068228,0.983674456789047,0.986025636324906,0.00723117598353529,0.0113470670027154,0.0311526761668704
"16",4,1,1.70862415100264,0.580311539480397,0.701244379881839,0.0470055392854726,0.16660137671976,0.593524007990108
"17",4,8,1.86228417543277,0.804932270483457,0.852632984366888,0.038053667757697,0.0932902001076686,0.240040305541782
"18",4,15,1.95894128012463,0.931863897781973,0.944362690524457,0.0224353820387788,0.0404884919717321,0.0800701275871128
"19",4,22,1.99546528271404,0.983479849668165,0.987122157873167,0.00412120804300065,0.00998521770543364,0.0314989165539833
"20",4,29,2.00776903685378,0.996711583441696,0.998328013194434,0.000246971936220202,0.00381643380656734,0.0211485027562873
"21",5,1,1.70198533632286,0.541125371321886,0.675851864685726,0.049165201554975,0.175832729732727,0.695853067787822
"22",5,8,1.87332985541709,0.818279075799186,0.868484956916439,0.0287455988997518,0.0858106036606281,0.229829843942799
"23",5,15,1.97326631560307,0.962056709886991,0.971033712314374,0.0111074766510307,0.0232213166724899,0.0349155168288543
"24",5,22,1.99418429123041,0.982946200473013,0.985004818191412,0.00872034952941945,0.0110010462705935,0.0240247998025369
"25",5,29,2.00129030032357,0.991869635131541,0.993801216831241,0.00243428339510781,0.00524950734742099,0.0211208225839471
"26",6,1,1.65693519716787,0.467051453958681,0.62028023937564,0.0433251116291099,0.187231375758371,0.865325408650503
"27",6,8,1.85950732179148,0.800020912328829,0.86235977060813,0.0189575770701011,0.0876224795679752,0.268715644000868
"28",6,15,1.97700496868706,0.973325372224659,0.98446347106947,0.00240730695336847,0.0163852364749228,0.0172324004042033
"29",6,22,1.99788242449378,0.997403795457651,0.998522218501574,0.000200058261653675,0.00148328508297035,0.00202941946284363
"30",6,29,2.00256617664589,0.99968698969588,0.999824386875762,2.44574451424849e-05,0.000724692773323403,0.0053359924848934
"31",7,1,1.66648272734482,0.450688847077766,0.608201293781329,0.0488209810276601,0.193245555581916,0.924297655334206
"32",7,8,1.85445469207888,0.783223855578128,0.849522814056676,0.0228018526739379,0.0943058116581599,0.303506527882109
"33",7,15,1.97181083254903,0.968461255113107,0.980368411787661,0.00411254191565374,0.0196689222305217,0.0180683252347014
"34",7,22,1.99421304643182,0.993795851431145,0.99582703506685,0.000574434388870392,0.00288608835339421,0.0051453627365093
"35",7,29,2.00202721488093,0.999558904600643,0.9997577713738,3.49483740485024e-05,0.000728713003302405,0.00462246806157888
"36",8,1,1.68318410319959,0.47437737017753,0.631568925411305,0.0390128555947012,0.181671341892855,0.894778562139257
"37",8,8,1.87467557195662,0.810295708587844,0.874047693070141,0.015130454186289,0.0830669496428286,0.267336482581867
"38",8,15,1.98321610244129,0.983290526673888,0.99164553053004,0.00150399517281451,0.0126816939008798,0.000870406228209606
"39",8,22,1.99819740317259,0.998033387968162,0.998818713424384,0.000133778436694029,0.000799280637515443,0.00162376604917483
"40",8,29,2.00290505962966,0.999947070201503,0.999966532256765,2.69393865558212e-06,0.00057237966208063,0.0054051468033961
"41",9,1,1.66263010670299,0.437194518728341,0.59357561564766,0.0525544807041979,0.19817371035849,0.960437272887096
"42",9,8,1.85808299282071,0.773971983490318,0.840128816398064,0.0328909168337161,0.104471615884294,0.317710936312927
"43",9,15,1.98278424857941,0.968825921569811,0.977592598076668,0.0148837899654597,0.0260713875153813,0.0168924904195617
"44",9,22,1.99804712694401,0.984489498347193,0.985400785600175,0.0134864008674473,0.0143199732459724,0.0150209110124165
"45",9,29,2.00275143080159,0.986432797115086,0.986546166876441,0.0133538253884104,0.0140721695981831,0.0187651132451197
"46",10,1,1.67634031940068,0.459280349700417,0.617271066932006,0.0406020413603001,0.186103505680719,0.932270217135191
"47",10,8,1.87210154514811,0.802527902534605,0.868675601362385,0.0163468163162468,0.086545414091168,0.282557035778586
"48",10,15,1.9820879878517,0.981513669497048,0.990455718453073,0.0016453012947224,0.0132703533738433,0.00367624383986971
"49",10,22,1.99881567302161,0.998416073041191,0.999021930371925,9.6679067004846e-05,0.000522688641245577,0.00203929244172838
"50",10,29,2.003321789434,0.999985459037975,0.999990706196039,6.64678809988644e-07,0.000638454276955702,0.00605146476540023
"51",11,1,1.65656165851746,0.443914131654466,0.600079522021761,0.0437558624008993,0.189738181047367,0.947886103833306
"52",11,8,1.85829428859126,0.792729806461912,0.856682072210067,0.0187832080063978,0.0893466882506583,0.290851715575104
"53",11,15,1.97907008917473,0.977442537816319,0.987771309279032,0.00197531922916677,0.0150157205076067,0.00874612519282719
"54",11,22,1.99684416877291,0.996818618306901,0.99817281082768,0.000243087349959524,0.00167091323324679,0.00154839134349051
"55",11,29,2.00143889656185,0.999041318535062,0.999484197054596,8.30830796063034e-05,0.00111971096794335,0.0045408848172343
"56",12,1,1.67916284743998,0.499098977650115,0.646406839805564,0.041869664723946,0.179879264748687,0.803695465772027
"57",12,8,1.86077107856989,0.802790645344932,0.86074995730946,0.022352724995924,0.0876208897615939,0.262134612077548
"58",12,15,1.97221060846885,0.965873494584132,0.975068986205554,0.00806101908733791,0.0209861170736417,0.0254281001100086
"59",12,22,1.99711600924217,0.994425256252732,0.995983874779892,0.000612845637175136,0.00295781688728008,0.00923024825746463
"60",12,29,2.00240270416663,0.996512271951924,0.997260466621624,0.000356601672451656,0.00222847642903882,0.0143182514122238
