Longitude,Latitude,Depth
-88.7945302049482,33.2808378328603,1.7
-88.7945397755109,33.2808304915761,1.3
-88.7945507287903,33.2808228002349,1.5
-88.7945607135199,33.2808149813089,1.4
-88.7945708232697,33.2808039770911,1.4
-88.7945785270428,33.280795337687,1.7
-88.7945851260853,33.2807857766322,1.7
-88.794589380662,33.2807752436352,1.8
-88.7945936723066,33.2807651873585,1.7
-88.7945947842993,33.2807556714303,1.7
-88.7945958941474,33.2807456628819,1.7
-88.7945969975615,33.2807339853287,1.7
-88.7945980988311,33.280724432043,1.7
-88.7945991990283,33.2807123874777,1.6
-88.7946002756345,33.2807014125465,1.5
-88.7946013726148,33.2806901673062,1.6
-88.7946024824628,33.2806787170069,1.6
-88.794601304147,33.2806684465122,1.6
-88.7945997069998,33.2806570440912,1.2
-88.7945981252393,33.2806456128427,1.1
-88.7945965157826,33.2806351670443,1.3
-88.7945949232514,33.2806238494035,1.5
-88.794592979579,33.2806123224334,1.5
-88.7945896195265,33.2806005476336,1.4
-88.7945862465258,33.2805887676776,1.6
-88.7945812311296,33.2805780067359,1.6
-88.7945746902668,33.2805675232892,1.6
-88.7945681342209,33.2805579787786,1.5
-88.7945592032131,33.2805477735974,1.6
-88.7945501993548,33.280536490245,1.4
-88.7945407831053,33.280526780653,1.1
-88.7945317286021,33.2805155254896,1.5
-88.794520823885,33.280505691857,1.6
-88.7945110549208,33.2804940941492,1.6
-88.7945003525384,33.2804831990259,1.6
-88.7944918868344,33.2804729473829,1.7
-88.7944845124614,33.2804613942246,1.7
-88.7944779365671,33.2804518303939,1.7
-88.7944732754878,33.2804393524649,1.6
-88.7944690178643,33.2804282035908,1.7
-88.7944713252561,33.2804153358847,1.6
-88.7944759336307,33.2804050413877,1.6
-88.7944799502177,33.2803934635402,1.6
-88.7944838074933,33.2803835653196,1.6
-88.7944889777809,33.2803738333112,1.3
-88.794495690464,33.2803632198911,1.6
-88.7945034373748,33.2803527285847,1.7
-88.794512827113,33.2803434077877,1.7
-88.7945218099123,33.280335027144,1.7
-88.7945307927116,33.280322045099,1.7
-88.7945385318539,33.28031104862,1.7
-88.7945448125409,33.2803004041936,1.8
-88.7945499750438,33.280287762899,1.6
-88.7945538205231,33.2802747656769,1.7
-88.7945577411094,33.2802616841117,1.8
-88.794554453078,33.2802486262157,1.8
-88.7945511618419,33.2802335393873,1.8
-88.794548203136,33.2802205606665,1.7
-88.7945460906167,33.2802054223045,1.7
-88.7945439985083,33.2801924095323,1.7
-88.7945418880301,33.2801793713048,1.8
-88.7945397755109,33.2801635974175,1.7
-88.7945368395316,33.2801532915624,1.7
-88.7945338809895,33.2801396096997,1.7
-88.794530959112,33.280126607543,1.7
-88.7945274160035,33.2801147962182,1.7
-88.7945238881507,33.2801032363196,1.7
-88.7945207472705,33.2800916595685,1.7
-88.7945182148063,33.280079914975,1.7
-88.7945156277204,33.2800668584088,1.6
-88.7945130902906,33.2800549642402,1.7
-88.7945105111566,33.2800435461404,1.7
-88.7945079618482,33.280030980615,1.7
-88.7945053698841,33.2800181326515,1.7
-88.7945018845118,33.2800067091662,1.6
-88.794497265299,33.279994163097,1.6
-88.7944921716559,33.2799812371257,1.6
-88.7944864709268,33.2799687760089,1.6
-88.7944806906671,33.2799558061595,1.6
-88.7944755429612,33.2799453132865,1.5
-88.7944712914035,33.2799324267594,1.4
-88.7944669334188,33.2799221527731,1.5
-88.7944623346551,33.2799091499538,1.5
-88.7944581191817,33.2798961513869,1.5
-88.7944550133464,33.27988306325,1.6
-88.7944519316341,33.2798700260728,1.6
-88.7944505558448,33.2798571019367,1.6
-88.7944521477131,33.2798471986667,1.6
-88.7944537268081,33.2798344324213,1.6
-88.7944553649794,33.2798193341943,1.6
-88.7944570015541,33.2798062652117,1.6
-88.7944586588854,33.2797933116353,1.6
-88.7944621940552,33.2797838124191,1.5
-88.7944660556436,33.2797740101952,1.5
-88.7944701332622,33.2797642073702,1.6
-88.7944742709923,33.2797546539182,1.6
-88.7944788042572,33.2797438400289,1.6
-88.7944839703738,33.2797335236757,1.6
-88.7944907598487,33.2797238570487,1.6
-88.7944979367646,33.2797138967944,1.6
-88.794504469449,33.2797043714556,1.6
-88.794510326572,33.2796962058622,1.6
-88.7945161272553,33.2796866110855,1.6
-88.7945218099123,33.2796766677388,1.6
-88.794526945096,33.279667459322,1.6
-88.7945325204182,33.2796592886389,1.6
-88.7945390933536,33.2796513513943,1.6
-88.7945442026063,33.2796449960825,1.6
-88.7945493628668,33.2796385628732,1.6
-88.794555231629,33.2796304344154,1.6
-88.7945606458733,33.2796220329506,1.6
-88.7945656547603,33.2796152398762,1.5
-88.7945697884513,33.2796093184453,1.6
-88.7945736210119,33.2796038625338,1.5
-88.7945765581664,33.2795983060032,1.5
-88.7945783668652,33.2795918761131,1.4
-88.7945801668933,33.2795853751898,1.3
-88.7945819582507,33.2795780026659,1.4
-88.7945837461399,33.2795715896571,1.3
-88.794583415924,33.2795660383676,1.3
-88.7945806994671,33.2795602772915,1.3
-88.794578042913,33.2795549492104,1.3
-88.7945755010526,33.2795499683059,1.3
-88.7945735746846,33.2795451535327,1.3
-88.7945716369962,33.2795396593891,1.3
-88.7945696879872,33.279534471898,1.2
-88.7945677389783,33.2795296045382,1.3
-88.7945656131932,33.279525732318,1.2
-88.7945632856571,33.2795218897834,1.2
-88.7945609174851,33.2795182740204,1.3
-88.7945585854339,33.2795147134072,1.3
-88.7945553355963,33.279510848429,1.2
-88.7945515333337,33.2795069687667,1.3
-88.7945476379972,33.2795031039725,1.3
-88.79454345306,33.2794993141048,1.3
-88.7945393745265,33.2794963618914,1.3
-88.7945355520587,33.2794933892778,1.4
-88.7945317932987,33.2794925118774,1.3
-88.7945264848072,33.2794933203189,1.4
-88.7945207307604,33.2794941373943,1.4
-88.7945156035225,33.2794949317078,1.4
-88.7945101361332,33.2794957448587,1.5
-88.7945044288298,33.2794965572247,1.5
-88.7944968794442,33.2794973664512,1.5
-88.7944898732496,33.2794981756776,1.5
-88.7944839413366,33.2794989943228,1.5
-88.7944793849092,33.279499965697,1.5
-88.7944738252001,33.2795016184989,1.5
-88.7944673078524,33.2795032681131,1.6
-88.7944613909707,33.2795049352595,1.5
-88.7944565319382,33.279506573717,1.6
-88.7944524065644,33.279508998639,1.6
-88.7944480309487,33.2795119295795,1.6
-88.7944433872982,33.279514881926,1.4
-88.7944413128947,33.2795181569141,1.4
-88.7944420398635,33.2795214032857,1.2
-88.7944427753765,33.2795262953805,1.3
-88.7944435144496,33.2795321791258,1.3
-88.7944442464024,33.2795383761219,1.3
-88.7944449769313,33.2795433006536,1.3
-88.7944457167164,33.2795486376392,1.3
-88.7944464579255,33.2795549492372,1.3
-88.7944471863183,33.2795619813282,1.4
-88.7944479282394,33.2795675297296,1.3
-88.7944486758567,33.2795740342005,1.4
-88.7944494106576,33.2795797347017,1.3
-88.7944511745263,33.2795852924688,1.3
-88.794455972678,33.2795906416991,1.4
-88.7944608052013,33.2795937056275,1.4
-88.7944659109559,33.279596811242,1.4
-88.7944719215347,33.2795969719183,1.4
-88.7944782631914,33.2795959119873,1.4
-88.7944834156085,33.2795948561765,1.4
-88.7944897625825,33.2795937983056,1.4
-88.7944969349589,33.2795927373445,1.3
-88.7945034998029,33.2795916774135,1.4
-88.7945100191941,33.2795906205727,1.3
-88.7945150840977,33.2795883913402,1.3
-88.7945189473033,33.2795853549354,1.3
-88.7945236025179,33.2795820433994,1.4
-88.7945304368266,33.2795765059914,1.3
-88.7945323102333,33.2795714169332,1.4
-88.7945339051795,33.2795665237047,1.4
-88.7945354970288,33.2795617357712,1.3
-88.7945370857811,33.2795565210032,1.3
-88.7945386187877,33.2795512355644,1.3
-88.7945374051714,33.2795457647655,1.3
-88.7945374573691,33.2795400703764,1.3
-88.7945293512288,33.2795344383069,1.2
-88.7945272582285,33.2795289233383,1.2
-88.7945251611561,33.2795234271955,1.3
-88.7945230457598,33.2795183600118,1.4
-88.7945205678812,33.2795132351007,1.4
-88.7945176339716,33.2795077404633,1.5
-88.7945146944036,33.2795022317617,1.7
-88.7945120809943,33.2794969846089,1.7
-88.7945100815528,33.2794920778306,1.8
-88.7945080625282,33.2794855462651,1.9
-88.7945060454618,33.2794809475366,1.8
-88.7945040538536,33.2794767726331,1.9
-88.7945019542677,33.2794727948156,2.1
-88.7944998508294,33.279468898967,2.1
-88.7944977453588,33.2794654030714,2.1
-88.7944956337913,33.2794618970526,2.1
-88.794493912361,33.2794579000333,2.2
-88.794492423949,33.2794540182465,2.2
-88.794490938444,33.2794508318039,2.2
-88.7944894616602,33.2794476640683,2.2
-88.7944879369099,33.2794441400008,2.3
-88.7944864310556,33.2794405706745,2.3
-88.7944844139102,33.2794374089976,2.3
-88.7944799124777,33.279431716264,2.2
-88.7944776071378,33.2794286603551,2.2
-88.7944749956569,33.2794256162678,2.3
-88.7944722481658,33.2794226975643,2.2
-88.79446950602,33.2794198927184,2.1
-88.7944684174512,33.2794170906063,2.1
-88.7944696471342,33.279417564462,2
-88.7944708544808,33.2794186648482,1.9
-88.7944720630029,33.2794197663059,1.8
-88.7944732738763,33.2794208699065,1.8
-88.7944744765204,33.2794219660069,1.8
-88.7944756862181,33.2794230685361,1.9
-88.7944768959159,33.2794241710652,1.9
-88.794480786841,33.2794274392896,2
-88.7944846590598,33.2794306918014,2.1
-88.7944879024066,33.2794341793659,2.2
-88.7944908539791,33.2794377718225,2.3
-88.7944937998591,33.2794413583131,2.3
-88.7944963877747,33.2794449212267,2.2
-88.7944987785276,33.279448175931,2.2
-88.7945011949122,33.2794511218531,2.1
-88.7945035810047,33.2794540308447,2.1
-88.7945055114865,33.2794570665926,2.1
-88.7945073852437,33.27946011772,2.1
-88.794509273498,33.2794635368252,2.1
-88.7945111508795,33.2794674065394,2.1
-88.7945122367202,33.2794714904698,2.1
-88.7945065038403,33.27947586029,2
-88.7945048745574,33.2794810187324,1.9
-88.7945068598024,33.2794874441396,1.9
-88.7945088566231,33.2794948336315,1.8
-88.7945108341509,33.2795008674482,0.8
-88.794512827113,33.2795056462241,0.8
-88.7945147802275,33.279509332002,0.9
-88.794516733342,33.2795125215602,1.3
-88.7945186940933,33.2795144280848,1.6
-88.7945206643906,33.2795135192803,1.5
-88.7945234833995,33.2795125981469,1.5
-88.7945273594362,33.2795116884617,1.4
-88.7945313867533,33.2795107884634,1.4
-88.7945370995472,33.2795098823007,1.4
-88.7945432553913,33.279508976138,1.3
-88.794549975676,33.2795080726171,1.3
-88.7945577411094,33.2795071682157,1.3
-88.7945634453531,33.2795036611994,1.3
-88.7945694594637,33.2795001814222,1.3
-88.7945760620715,33.2794963691124,1.3
-88.7945828863666,33.2794924994957,1.3
-88.7945903589177,33.2794881109926,1.2
-88.7945982128132,33.2794835416678,1.2
-88.7946052208214,33.2794787158777,1.3
-88.7946109838992,33.2794742437357,1.4
-88.7946185662078,33.2794698897735,1.5
-88.7946263349914,33.2794655526705,1.6
-88.7946341098498,33.2794611856484,1.6
-88.7946419247091,33.279456693023,1.6
-88.794649956935,33.2794521084366,1.7
-88.7946585505744,33.2794473265335,1.6
-88.7946663283917,33.2794429552923,1.4
-88.7946737312271,33.2794393626447,1.2
-88.794681422133,33.2794403300262,1.2
-88.7946891983438,33.2794413144291,1.3
-88.7946968578386,33.279442298832,1.3
-88.7947044447301,33.2794432614853,1.3
-88.7947124641657,33.2794442496708,1.3
-88.7947202370607,33.279445222726,1.3
-88.7947280039142,33.2794461891619,1.3
-88.7947337995613,33.279448354287,1.3
-88.7947397848471,33.2794525661325,1.3
-88.7947463798945,33.2794566078701,1.3
-88.7947529536121,33.2794604785557,1.3
-88.7947595277951,33.2794653955727,1.3
-88.7947659131128,33.2794709633243,1.3
-88.7947718170618,33.279476691982,1.3
-88.7947776266684,33.2794821872896,1.3
-88.7947830610851,33.2794877425596,1.3
-88.7947865644796,33.2794937220987,1.3
-88.794789985683,33.2795010670495,1.3
-88.794792676682,33.2795075575975,1.3
-88.7947948737598,33.2795149764416,1.4
-88.7947980689263,33.2795222585981,1.4
-88.7948002766902,33.279534372648,1.4
-88.7948034040129,33.2795421017958,1.5
-88.7948064863165,33.2795499269094,1.6
-88.7948096607063,33.2795589510806,1.5
-88.7948134722663,33.2795671083851,1.5
-88.7948172206718,33.2795759209612,1.5
-88.7948225709358,33.2795841235701,1.5
-88.7948282921592,33.2795937029553,1.5
-88.7948333025435,33.2796036551609,1.6
-88.7948381903298,33.2796119343682,1.4
-88.7948429518544,33.2796213495661,1.5
-88.7948479361267,33.2796309441118,1.4
-88.7948531013615,33.2796396272886,1.2
-88.7948575665247,33.2796485377285,1.3
-88.794861864096,33.2796559983351,1.4
-88.7948651180777,33.2796681660216,1.4
-88.7948679640584,33.2796777005207,1.4
-88.7948707934606,33.2796872441174,1.4
-88.794869414302,33.2796968543307,1.4
-88.7948642242402,33.2797082104328,1.4
-88.7948624591533,33.2797184333301,1.5
-88.7948615919893,33.2797281712878,1.5
-88.7948607222747,33.2797380507788,1.5
-88.7948598432085,33.2797475622675,1.5
-88.7948589607415,33.2797569880733,1.5
-88.7948580876263,33.2797652003032,1.6
-88.7948572153613,33.2797741764665,1.5
-88.7948563379954,33.2797815235323,1.5
-88.7948554580789,33.2797877813772,1.5
-88.7948545807129,33.2797933116418,1.4
-88.794852544589,33.2797981448489,1.4
-88.7948494628117,33.2798023148226,1.3
-88.7948465093174,33.2798050095247,1.3
-88.7948513716081,33.2798078158256,1.3
-88.7948573251273,33.2798077791065,1.3
-88.7948615576865,33.2798057482507,1.2
-88.7948672723412,33.2798036955364,1.2
-88.7948741579459,33.2798016448092,1.2
-88.7948817948002,33.2798045424098,1.2
-88.7948884096955,33.2798080711633,1.2
-88.7948890667862,33.2798100005664,1.2
-88.794887656942,33.2798113931667,1.2
-88.7948862621399,33.279812770909,1.1
-88.7948848413561,33.2798141743151,1.1
-88.7948834260422,33.2798155723184,1.2
-88.7948820216679,33.2798178904614,1.1
-88.794879447959,33.2798222405227,1.1
-88.7948748469039,33.2798265681311,1.2
-88.7948694315929,33.2798309126987,1.2
-88.7948627531621,33.2798296733178,1.2
-88.7948549797321,33.2798274205695,1.2
-88.7948461175521,33.2798251369616,1.2
-88.7948405592433,33.279821153058,1.2
-88.794834884598,33.2798158075342,1.3
-88.7948267463536,33.2798114498763,1.3
-88.7948176523404,33.2798072892935,1.3
-88.7948060836353,33.2798033500194,1.3
-88.794794317585,33.279802240216,1.1
-88.7947805346425,33.2798038002503,1.4
-88.7947691266604,33.279805333284,1.6
-88.7947553626937,33.2798068753179,1.5
-88.7947434190213,33.2798084053515,1.5
-88.7947319963938,33.279812107955,1.4
-88.7947207005653,33.2798170906794,1.4
-88.7947094751015,33.2798226376542,1.4
-88.7947000114529,33.2798288392925,1.4
-88.7946905828912,33.2798353834393,1.5
-88.7946818938039,33.2798425102873,1.4
-88.7946740338799,33.2798503764559,1.5
-88.7946650503791,33.2798578234747,1.5
-88.7946555640706,33.2798649264236,1.6
-88.794646171778,33.2798718236622,1.5
-88.794636702623,33.2798797653769,1.6
-88.7946250587621,33.2798876284184,1.6
-88.7946141215781,33.2798946838825,1.5
-88.7946021906294,33.279901480809,1.5
-88.7945930382266,33.2799091223345,1.5
-88.7945818796385,33.2799175921041,1.5
-88.7945729794824,33.2799271454782,1.5
-88.7945649233771,33.2799351846332,1.5
-88.7945580985679,33.2799442852269,1.6
-88.7945533782933,33.2799558464285,1.5
-88.7945487583101,33.2799657803953,1.5
-88.7945503448745,33.2799754763251,1.6
-88.7945519036043,33.2799850507289,1.6
-88.7945534839832,33.2799945197438,1.5
-88.794555081372,33.2800061510968,1.5
-88.7945566571118,33.2800167799528,1.5
-88.7945590981032,33.2800272130064,1.5
-88.7945633147741,33.2800388424294,1.6
-88.7945677824383,33.2800504203244,1.6
-88.7945727859506,33.2800619621534,1.6
-88.7945781700089,33.2800714823165,1.5
-88.7945840864821,33.2800813816805,1.6
-88.7945905785136,33.2800891178307,1.5
-88.7945971649106,33.280098177646,1.6
-88.7946037330418,33.2801061424252,1.5
-88.7946105338375,33.2801139476579,1.5
-88.7946181749298,33.2801216901855,1.6
-88.794625134386,33.2801307392458,1.5
-88.794631625743,33.2801389416479,1.5
-88.7946382439804,33.2801468585654,1.5
-88.794644789015,33.2801544526846,1.5
-88.7946515204803,33.2801623501605,1.4
-88.7946583062045,33.2801703212604,1.5
-88.7946648496264,33.280177897735,1.5
-88.794671393878,33.2801854474786,1.5
-88.7946779611195,33.2801933609218,1.4
-88.7946847105343,33.2801999277065,1.5
-88.7946924830987,33.2802064605961,1.4
-88.7947018785615,33.2802123210695,1.4
-88.79470911491,33.2802174294907,1.4
-88.7947156583378,33.2802221635966,1.5
-88.794723434998,33.2802261704445,1.4
-88.7947320510872,33.2802296614237,1.4
-88.7947410384741,33.2802309777615,1.4
-88.7947505551057,33.28022988709,1.4
-88.7947586689237,33.2802288238169,1.4
-88.794768801712,33.280227739468,1.4
-88.7947805277418,33.2802266435275,1.4
-88.7947919604977,33.2802255581249,1.4
-88.7948034449959,33.2802244748298,1.3
-88.794816690061,33.2802237051724,1.4
-88.7948296560766,33.2802231956312,1.4
-88.7948451906866,33.2802226870699,1.4
-88.7948573945907,33.2802221843879,1.4
-88.7948727394201,33.2802216826857,1.3
-88.7948846143961,33.2802211942121,1.4
-88.7948996893076,33.2802206890804,1.4
-88.7949121818116,33.2802201854185,1.4
-88.7949285090665,33.280219678327,1.4
-88.7949463959004,33.2802191717254,1.3
-88.7949619670773,33.2802186572847,1.3
-88.79497424208,33.2802181536228,1.3
-88.794989722582,33.2802176401621,1.3
-88.7950052629601,33.2802171335605,1.4
-88.7950196661161,33.2802166269589,1.4
-88.7950329691061,33.2802143046443,1.3
-88.7950476958356,33.2802105301862,1.3
-88.7950626210933,33.2802061602981,1.4
-88.7950762977311,33.2802013230823,1.4
-88.7950902721944,33.2801957821262,1.4
-88.7951033885841,33.2801908369464,1.4
-88.7951155550121,33.2801859369308,1.3
-88.7951296169972,33.2801802109584,1.3
-88.7951440549546,33.2801746423704,1.3
-88.7951572036504,33.2801697214441,1.3
-88.7951709658826,33.2801658825586,1.3
-88.7951865370595,33.280162129743,1.2
-88.7951996110347,33.2801586351185,1.2
-88.7952151008515,33.280154754403,1.3
-88.795228460523,33.2801498001837,1.3
-88.7952422503523,33.2801444193076,1.2
-88.7952551412859,33.2801389877786,1.2
-88.795266714111,33.2801337476627,1.2
-88.7952820264805,33.2801258717362,1.2
-88.7952943306509,33.2801196477547,1.3
