Longitude,Latitude,Depth
-88.7809906446076,33.2821107432998,2.1
-88.7809891824922,33.2821124144757,2.1
-88.7809877261332,33.2821140790722,2.1
-88.7809862668961,33.2821157469584,2.1
-88.780984809098,33.2821174131997,2.1
-88.7809832149474,33.2821192838628,2.1
-88.780981684968,33.2821211051845,2.1
-88.7809801610062,33.2821229193427,2
-88.7809786340357,33.2821247370826,2.1
-88.7809771100739,33.2821263519363,2.1
-88.780975593487,33.2821278732558,2.1
-88.7809741193049,33.2821294020917,2
-88.7809726480218,33.2821309279211,2.1
-88.7809711752892,33.2821324552537,2.1
-88.7809697098042,33.2821318522721,2.1
-88.7809682385211,33.2821304859674,2.1
-88.7809667657885,33.2821291183167,2.1
-88.7809654987437,33.2821277506659,2
-88.7809642329459,33.2821263843613,2
-88.7809629708894,33.2821250104931,2.1
-88.7809617075858,33.2821235919615,2
-88.7809604442823,33.2821221734299,2.1
-88.7809591822258,33.2821207562986,2
-88.7809579151809,33.282119333566,2.1
-88.7809559474884,33.282117917835,2
-88.7809538909161,33.2821162224536,2
-88.7809518302875,33.2821144904871,2
-88.7809497797998,33.282112767044,2
-88.7809472807681,33.2821110333728,2
-88.7809444041099,33.28210977127,2
-88.7809414961527,33.282108912015,2
-88.7809386362423,33.282108056123,1.9
-88.7809358406737,33.2821072044349,2
-88.7809330395857,33.2821063510652,2
-88.7809301441056,33.2821055002178,1.9
-88.7809268602457,33.2821046485296,2
-88.7809235763858,33.2821037968414,1.9
-88.7809201960715,33.2821029443125,1.9
-88.7809167163103,33.2821019873786,1.9
-88.780913236549,33.2821009818464,1.9
-88.7809091559381,33.2820999782995,1.9
-88.780904982859,33.2820989697894,1.9
-88.7809013250816,33.2820979652498,1.9
-88.7808978357815,33.2820969577323,1.9
-88.7808945041587,33.2820959522001,1.9
-88.7808919066326,33.28209523196,1.9
-88.7808893839631,33.2820957144674,1.9
-88.7808868513128,33.2820961988839,1.9
-88.7808843129351,33.2820966823459,1.9
-88.780881768311,33.2820971658079,1.9
-88.7808792161511,33.2820976507016,1.9
-88.7808766187016,33.2820981341636,1.9
-88.7808735662356,33.2820986181028,1.9
-88.7808705197903,33.2820991010875,1.9
-88.7808675341332,33.2820995840722,1.8
-88.7808648642821,33.2821000684887,1.9
-88.7808621970615,33.2821005524279,1.9
-88.7808595324713,33.2821010358899,1.8
-88.7808573457906,33.2821015198291,1.8
-88.7808552808026,33.2821020052001,1.9
-88.7808531995709,33.2821024943892,1.8
-88.7808499893978,33.282100265852,1.9
-88.7808470406283,33.2820981871778,1.8
-88.7808441089201,33.2820961205307,1.8
-88.7808411658377,33.2820946355372,1.9
-88.7808391083025,33.2820936935596,1.9
-88.7808370911193,33.2820927470093,1.9
-88.7808350719871,33.2820917995444,1.8
-88.7808330703957,33.2820908603104,1.8
-88.78083114686,33.2820899219909,1.8
-88.7808293015215,33.2820889809279,1.8
-88.780827434663,33.2820880288903,1.8
-88.7808255767712,33.2820878591129,1.8
-88.7808237224661,33.2820883728762,1.8
-88.780822070774,33.282088884652,1.8
-88.7808205363244,33.282089395434,1.8
-88.7808190690443,33.2820898838569,1.8
-88.7808175495213,33.2820903896703,1.9
-88.7808160061158,33.2820909034336,1.8
-88.7808144686808,33.2820914152094,1.8
-88.7808123690317,33.2820919269851,1.8
-88.7808100332801,33.2820924457171,1.8
-88.7808077310882,33.282092956996,1.8
-88.7808054400829,33.2820934657906,1.8
-88.7808015080299,33.2820939735914,1.8
-88.7807972097417,33.2820944878516,1.8
-88.7807923946667,33.2820949966462,1.8
-88.780787369393,33.2820973236755,1.8
-88.7807815438784,33.2821003138462,1.8
-88.7807754080232,33.2821040207886,1.9
-88.7807688412241,33.2821105693593,1.8
-88.7807632529242,33.2821170087633,1.8
-88.7807576933833,33.2821245301524,1.8
-88.7807525325203,33.2821324248636,1.8
-88.7807473702991,33.2821390380678,1.8
-88.7807421958064,33.2821455366836,1.8
-88.7807369915653,33.2821520878744,1.8
-88.7807318399364,33.2821575546371,1.8
-88.7807266594866,33.2821619034391,1.8
-88.7807220040896,33.2821655917246,1.9
-88.7807177043834,33.2821691237682,1.8
-88.7807130129061,33.2821729341429,1.8
-88.7807078720575,33.2821768884518,1.8
-88.7807027402812,33.2821798988471,1.8
-88.7806976008439,33.2821824857617,1.8
-88.7806934577741,33.2821849898749,1.9
-88.7806892120299,33.2821873716864,1.8
-88.7806850009201,33.2821897000479,1.8
-88.7806808593179,33.2821920017488,1.9
-88.7806774813789,33.2821940940398,1.9
-88.7806745546523,33.2821959525797,1.9
-88.7806716926514,33.2821977700172,1.9
-88.7806685789338,33.2821996017513,1.9
-88.7806652641999,33.2822015112623,1.9
-88.780661875014,33.2822036038635,1.9
-88.7806587542555,33.2822056664847,1.9
-88.7806556356425,33.2822077550886,1.9
-88.7806525528412,33.2822076846326,1.9
-88.780650175073,33.2822068379417,1.9
-88.7806478493708,33.282205993705,1.9
-88.7806454853576,33.2822051355613,1.9
-88.7806432149219,33.2822042864162,1.9
-88.7806415525103,33.2822034389073,1.9
-88.7806399029359,33.2822025979428,1.9
-88.7806382244779,33.2822017422533,2
-88.7806365572523,33.2822008922901,2
-88.7806349285383,33.2822001514039,2
-88.7806327236704,33.282199408248,2
-88.7806303022406,33.2821986736506,2
-88.7806278620036,33.2821979333476,2
-88.7806254194156,33.2821971923314,2
-88.7806218130036,33.2821964570208,2
-88.780618147126,33.2821957095858,2
-88.7806150890721,33.2821949742752,2
-88.7806126078007,33.2821942625002,2
-88.7806100519419,33.2821935293292,2
-88.7806074538171,33.2821921797962,2
-88.780604171151,33.2821904113664,2
-88.7806008757615,33.2821886360822,2
-88.7805975403203,33.2821868830747,2.1
-88.7805939499892,33.2821853495072,2.1
-88.7805904258875,33.2821843437117,2
-88.7805872208608,33.2821833210037,2.1
-88.7805842574631,33.2821823341104,2.1
-88.7805811476879,33.2821812984694,2.1
-88.7805780415657,33.2821802727768,2.1
-88.7805749315545,33.2821792480791,2.1
-88.7805718456987,33.2821782313403,2.1
-88.7805685842915,33.2821762029251,2.2
-88.7805652881709,33.2821740469266,2.2
-88.7805620549964,33.2821719157811,2.2
-88.7805589834391,33.2821697918094,2.2
-88.7805558667119,33.2821676165912,2.2
-88.7805544232538,33.2821654308646,2.2
-88.780557688284,33.2821632682564,2.2
-88.7805609945634,33.2821580812639,2.2
-88.7805646052636,33.2821520086957,2.2
-88.7805684319661,33.2821459334164,2.1
-88.7805731489474,33.2821404000887,2.1
-88.780580992386,33.2821338802224,2.1
-88.7805899913284,33.2821253734791,2
-88.7805994517928,33.2821265638196,2
-88.7806092219987,33.2821277553114,2
-88.7806197538794,33.2821289537103,1.9
-88.7806288207576,33.28213013369,1.9
-88.7806372555747,33.2821313412986,1.9
-88.7806437835813,33.2821325316391,1.8
-88.7806477015707,33.2821342763432,1.9
-88.7806515593991,33.2821361924648,1.8
-88.7806555677825,33.2821380562947,1.8
-88.7806598180606,33.2821399985622,1.8
-88.7806619502607,33.2821400659247,1.8
-88.7806628689873,33.2821396545829,1.8
-88.7806638097194,33.2821392333885,1.8
-88.7806647513684,33.2821388117836,1.8
-88.7806656939342,33.2821383897682,1.8
-88.780666637417,33.2821379673422,1.8
-88.780667587318,33.2821375420426,1.8
-88.7806685308007,33.2821371196167,1.8
-88.7806694797848,33.2821366947276,1.8
-88.7806704841255,33.2821362681965,1.8
-88.7806719228805,33.2821358449495,1.8
-88.7806733881499,33.2821354139026,1.8
-88.7806748436509,33.2821349857294,1.8
-88.7806762824059,33.2821345624824,1.8
-88.7806777295339,33.2821341367723,1.8
-88.7806791668934,33.2821337139358,1.8
-88.78068135837,33.2821332972572,1.8
-88.7806836614212,33.2821328768838,1.8
-88.7806859734687,33.2821319980437,1.8
-88.7806882990106,33.2821310890968,1.8
-88.7806851424045,33.2821301924566,1.8
-88.780678771185,33.2821292703238,1.8
-88.7806776248281,33.2821283754417,1.8
-88.7806764458145,33.282127455067,1.8
-88.7806752859445,33.2821265496363,1.8
-88.7806741317049,33.2821256486008,1.8
-88.7806729718349,33.2821237903313,1.8
-88.7806718198475,33.2821213798072,1.6
-88.7806706532209,33.2821189386509,1.8
-88.780669346725,33.2821165871915,1.7
-88.7806680653473,33.2821144465578,1.8
-88.7806667431866,33.2821122377931,1.8
-88.7806653920831,33.28210980404,1.8
-88.7806640107212,33.2821057948227,1.8
-88.7806626530397,33.2821019471874,1.8
-88.7806612638386,33.2820984185275,1.8
-88.7806595533854,33.282094942376,1.9
-88.7806578429323,33.2820913752217,1.8
-88.7806561308104,33.2820878045872,1.8
-88.7806544020012,33.2820839725164,1.8
-88.7806527249227,33.2820802408767,1.8
-88.7806502469478,33.2820759483999,1.8
-88.7806475268784,33.2820714469587,1.8
-88.7806448199494,33.2820665159197,1.8
-88.7806426965207,33.2820620056506,1.7
-88.7806412927823,33.2820578588291,1.8
-88.7806398425811,33.2820535146945,1.7
-88.7806383994198,33.2820493566581,1.8
-88.780636936547,33.2820460848616,1.7
-88.7806354778981,33.2820428225122,1.8
-88.7806340870703,33.2820390264015,1.8
-88.780632887639,33.2820351746145,1.7
-88.7806316811523,33.2820316415703,1.7
-88.7806304734896,33.2820281448709,1.8
-88.7806292705307,33.2820248543957,1.8
-88.780628035822,33.2820215479596,1.8
-88.7806268187521,33.2820188869698,1.8
-88.7806256087376,33.2820170393312,1.8
-88.7806242695749,33.2820151916927,1.7
-88.7806229038079,33.282013340463,1.8
-88.780621515521,33.282011123736,1.8
-88.7806201590269,33.282008375229,1.7
-88.7806188012081,33.282005624038,1.7
-88.7806174367658,33.2820028612721,1.8
-88.7806167688978,33.2820001210575,1.8
-88.780618061933,33.2819973352621,1.8
-88.7806193425233,33.2819945762787,1.8
-88.780620616891,33.2819918307015,1.8
-88.7806218974813,33.2819888866779,1.8
-88.7806231718491,33.2819849568432,1.8
-88.7806244113708,33.2819811488299,1.8
-88.7806262621435,33.2819772537972,1.8
-88.7806301394477,33.2819733825895,1.8
-88.7806339865195,33.2819695345,1.8
-88.7806389649066,33.2819671853739,1.8
-88.7806440661134,33.2819681528021,1.8
-88.7806506329381,33.2819691365947,1.9
-88.7806580827585,33.2819701203873,1.8
-88.7806646266275,33.2819711051425,1.8
-88.7806703334121,33.2819720995239,1.8
-88.780675078009,33.2819731006436,1.8
-88.7806798499427,33.2819740969502,1.8
-88.7806850110241,33.2819764789738,1.8
-88.7806876647544,33.2819795383877,1.8
-88.7806859451044,33.2819835854537,1.8
-88.7806842820546,33.2819903117994,1.8
-88.7806825723928,33.281994186144,1.7
-88.7806808527428,33.2819987776327,1.8
-88.7806790642031,33.2820051628199,1.8
-88.7806766383291,33.2820106704902,1.7
-88.7806742901774,33.2820166290604,1.8
-88.7806718501721,33.2820238980565,1.8
-88.7806691141138,33.282030994917,1.7
-88.7806658499506,33.2820387814498,1.8
-88.7806625921379,33.282047021147,1.7
-88.7806593730442,33.2820557694389,1.8
-88.780656065287,33.2820640372998,1.8
-88.780652738205,33.2820733100463,1.8
-88.780649348658,33.2820815163605,1.8
-88.7806459691516,33.2820910939785,1.9
-88.7806427514219,33.2821006192906,1.8
-88.7806397048496,33.2821102202349,1.8
-88.7806366257094,33.2821198089323,1.8
-88.7806334622746,33.2821278499596,1.8
-88.7806299125368,33.2821377429928,1.9
-88.7806263834569,33.2821473909529,1.9
-88.780622486413,33.2821571699831,1.9
-88.7806185578741,33.282167007922,1.9
-88.7806146495389,33.2821766233144,1.9
-88.7806108857351,33.282186440184,2
-88.7806070402867,33.2821947017698,2
-88.7806030964319,33.2822062896085,2
-88.7805991028003,33.282215849677,2
-88.780595195728,33.2822259035569,2.1
-88.7805913198441,33.2822354350446,2.1
-88.7805868777907,33.2822454406682,2.2
-88.7805818423486,33.2822555914138,2.2
-88.7805778624032,33.2822666616774,2.2
-88.7805743072877,33.2822762093003,2.2
-88.78057076732,33.2822864851662,2.3
-88.7805671489065,33.282297779096,2.3
-88.7805635550842,33.2823073732197,2.2
-88.7805601018786,33.2823166419826,2.3
-88.7805565363452,33.2823265120551,2.3
-88.7805531525241,33.2823360758085,2.3
-88.7805507378726,33.2823455301577,2.3
-88.7805482196304,33.2823567557173,2.3
-88.7805456767238,33.2823667486561,2.3
-88.7805436912333,33.2823770026879,2.3
-88.7805421306368,33.2823878290407,2.3
-88.7805406629865,33.2823974109995,2.3
-88.7805391158822,33.2824069279557,2.2
-88.780537546291,33.2824181891164,2.2
-88.7805360021849,33.2824286171614,2.2
-88.7805340946178,33.2824382069525,2.2
-88.7805320699921,33.282446280627,2.2
-88.7805288892816,33.2824572879172,2.2
-88.7805268351137,33.2824729055392,2.2
-88.7805236703543,33.2824840174547,2.2
-88.7805203865928,33.2824945225307,2.2
-88.7805169433781,33.2825025575122,2.2
-88.780512725368,33.2825120554645,2.2
-88.7805084156646,33.2825220139253,2.1
-88.7805041784951,33.2825317256704,2.1
-88.7804998834521,33.2825432797106,2.1
-88.7804953209647,33.2825546952223,2.1
-88.7804909464252,33.2825643904469,2.2
-88.7804861746445,33.282576367008,2.1
-88.7804814289527,33.2825859403193,2.1
-88.780476270861,33.2825936207214,2.1
-88.780470946959,33.2826036391053,2.2
-88.7804652425536,33.2826123705453,2.1
-88.7804593735602,33.2826212612705,2
-88.7804533361386,33.282630821236,2.1
-88.780446494588,33.2826388875118,2.1
-88.780439864088,33.2826489365106,2.1
-88.7804317289356,33.282657699058,2.1
-88.7804223304334,33.2826665540399,2
-88.7804131241748,33.2826748485894,2
-88.7804049596994,33.2826840420378,1.9
-88.7803963763661,33.282692135961,2
-88.7803873088592,33.2827013647312,2
-88.7803781785591,33.2827102224934,2
-88.7803696886761,33.2827191588131,2
-88.7803606948983,33.2827289051317,2
-88.7803504684465,33.2827380705772,2.1
-88.7803413629436,33.2827460450985,2
-88.7803320365844,33.2827548326034,2
-88.7803228745858,33.2827628186502,2
-88.7803135421241,33.2827705956837,2.1
-88.7803040643542,33.2827795398513,2
-88.7802949519248,33.2827876718235,2.1
-88.7802856452625,33.2827954887505,2
-88.7802760852612,33.2828047614162,2.1
-88.7802681377516,33.282813237924,2.1
-88.7802577126099,33.282822885548,2
-88.7802497124815,33.2828289654833,2.1
-88.7802376558395,33.282834533818,2.1
-88.7802277514423,33.2828393346995,2.1
-88.7802172253621,33.2828444869012,2
-88.7802068364184,33.2828502582375,1.9
-88.7801965024096,33.2828564163801,1.9
-88.7801859093631,33.2828609561371,2
-88.780174498475,33.2828655689709,1.5
-88.7801638410333,33.2828710712392,2
-88.780151797517,33.282875369969,1.9
-88.7801415316169,33.2828793004762,2
-88.7801307463542,33.2828839355123,1.9
-88.7801187695247,33.2828887119011,1.9
-88.7801073570795,33.2828930760237,1.9
-88.7800973830991,33.2828969722581,2
-88.7800842151943,33.2829005719997,2
-88.7800739470551,33.2829051230973,1.9
-88.7800625339317,33.2829107298658,1.9
-88.7800505202613,33.2829154999468,1.8
-88.7800391236791,33.2829203552454,1.6
-88.7800284897192,33.2829252953633,1.6
-88.7800182197041,33.2829296121351,1.9
-88.7800092625801,33.2829341171464,1.7
-88.7799996767323,33.2829388769491,1.5
-88.7799897065257,33.2829449255646,1.7
-88.779978657867,33.2829578734953,1.9
-88.7799696750677,33.2829703419393,1.7
-88.7799628194269,33.282978189261,1.9
-88.7799567609211,33.2829837020172,1.9
-88.7799513643456,33.282993983834,1.7
-88.7799481368012,33.2830045204123,1.9
-88.7799448069979,33.2830151242024,1.9
-88.7799408463171,33.2830251426063,1.8
-88.779935644174,33.2830347144694,1.7
-88.7799317743798,33.2830465009101,1.7
-88.7799286400073,33.2830582711338,1.5
-88.7799255656803,33.2830679317725,1.5
-88.7799232211628,33.2830775313404,1.4
-88.7799211373978,33.2830870411163,1.3
-88.7799190454851,33.2830966023162,1.3
-88.7799170085692,33.2831061498474,1.2
-88.7799150037679,33.283116206548,1.5
-88.7799131507489,33.2831257776639,1.5
-88.7799112850628,33.2831353375825,1.5
-88.7799094284245,33.2831434554995,1.5
-88.7799075681671,33.2831529225092,1.5
-88.7799063069574,33.2831618820554,1.4
-88.7799054688024,33.2831705420957,1.3
-88.7799046314644,33.2831800970797,1.3
-88.7799037924925,33.2831898073105,1.2
-88.7799029780281,33.2832022708065,1.1
-88.7799021349716,33.2832127742169,1.4
-88.7799012919151,33.2832223148715,1.3
-88.7799004431403,33.283232247201,1.4
-88.7798995959992,33.2832419575422,1.3
-88.7798987488582,33.2832516918981,1.5
-88.7798979082525,33.2832631282083,1.5
-88.7798919107777,33.2832762201033,1.5
-88.7798853563554,33.2832893316794,1.6
-88.7798785552341,33.2833044543668,1.5
-88.7798708642755,33.2833174061693,1.6
-88.779861480922,33.2833289810869,1.6
-88.7798537072031,33.2833407128075,1.6
-88.7798459894072,33.2833524056535,1.5
-88.7798391356318,33.2833621530496,1.5
-88.779832987056,33.2833750829657,1.5
-88.7798278511618,33.283389570032,1.3
-88.7798210244716,33.2834051370483,1.5
-88.7798138697444,33.2834165642781,1.5
-88.7798071694349,33.2834319484718,1.6
-88.7797994095041,33.2834431692784,1.6
-88.7797927864458,33.2834580718615,1.4
-88.7797860763756,33.2834710501964,1.6
-88.7797795235639,33.2834843095807,1.5
-88.7797738027364,33.2834997439728,1.6
-88.7797680391714,33.2835108260473,1.7
-88.7797624618082,33.2835231852629,1.7
-88.7797585642505,33.2835330517006,1.7
-88.7797546930022,33.2835421406223,1.9
-88.7797551852295,33.2835539013716,2
-88.7797564455586,33.2835650155476,1.9
-88.7797577270383,33.2835701509074,2
-88.7797590022972,33.2835764150016,1.9
-88.7797602949742,33.2835843952046,2
-88.7797615888955,33.2835922075967,2.1
-88.7797628579336,33.2836005500755,2
-88.7797656639058,33.2836101331466,2
-88.7797687787872,33.283619983043,2
-88.7797718906532,33.2836275588802,2.1
-88.7797758521996,33.2836353000686,2.1
-88.7797799601136,33.2836450947495,2.1
-88.7797848580005,33.283654907242,2.2
-88.779790019082,33.2836644690062,2.2
-88.779795952622,33.2836737162578,2.2
-88.7798017060839,33.2836820953667,2.2
-88.7798073623284,33.2836916174897,2.1
-88.7798131837646,33.283701657064,2.1
-88.7798186448699,33.2837092976678,2.1
-88.779823787197,33.2837207987381,2.1
-88.779829296923,33.2837303761097,2
-88.7798351943231,33.2837404004307,2
-88.7798403689782,33.2837499739264,2
-88.7798453554576,33.2837597875903,1.9
-88.7798499791551,33.2837681157562,1.8
-88.7798547433152,33.283777140853,1.9
-88.7798597179511,33.2837866729884,1.9
-88.7798645655796,33.2837965580879,1.9
-88.7798691419759,33.2838062472707,1.9
-88.7798741321128,33.2838159114638,1.9
-88.7798793116099,33.2838259993412,1.8
-88.7798851012724,33.2838355092925,1.9
-88.7798907429242,33.2838470462635,1.9
-88.7798959397924,33.2838569118347,1.9
-88.7799015419132,33.2838666538482,1.8
-88.7799073913558,33.2838749001939,1.7
-88.7799130104783,33.2838842544822,1.8
-88.7799184286134,33.2838938594515,1.8
-88.7799234505703,33.2839034130432,1.8
-88.7799304794637,33.2839134480094,1.8
-88.7799371724199,33.2839265180535,1.8
-88.7799429681189,33.2839392104767,1.8
-88.779947555651,33.2839518418449,1.8
-88.7799520564442,33.2839649265047,1.8
-88.7799554233876,33.2839780201014,1.8
-88.7799587100126,33.2839910768637,1.8
-88.7799598433593,33.284003985651,1.8
-88.7799575356667,33.2840163432912,1.4
-88.7799552369101,33.2840293647697,1.4
-88.7799529560252,33.2840423640988,1.7
-88.7799513374104,33.2840574638626,1.7
-88.7799505057006,33.2840729356106,1.6
-88.7799496372855,33.2840889293474,1.6
-88.779948783052,33.2841034420403,1.5
-88.7799479154711,33.2841164900005,1.8
-88.779947102114,33.2841288552167,1.8
-88.779946257891,33.2841418071556,1.8
-88.779945386139,33.2841528179782,1.7
-88.7799445243976,33.2841652159641,1.8
-88.7799436735009,33.2841781983084,1.8
-88.779942817599,33.2841895101373,1.8
-88.7799416746199,33.2842015024631,1.8
-88.7799404864494,33.2842144740028,1.8
-88.7799392994326,33.2842271847039,1.7
-88.7799381043407,33.2842400786738,1.7
-88.7799369542379,33.2842545060817,1.7
-88.7799357579925,33.2842658623699,1.8
-88.7799345617471,33.2842803309563,1.8
-88.7799309274525,33.2842962596151,1.7
-88.7799236570784,33.284312153527,1.7
-88.7799201119583,33.2843249282519,1.8
-88.7799165325528,33.2843396852166,1.7
-88.7799132072122,33.2843537674188,1.7
-88.7799099297473,33.2843668118727,1.8
-88.7799066185685,33.2843799072661,1.7
-88.7799032049738,33.2843929090638,1.7
-88.779899765171,33.2844038591005,1.7
-88.7798963241742,33.2844168690633,1.7
-88.7798927462503,33.2844320219904,1.6
-88.7798891994087,33.2844449939082,1.7
-88.7798861149015,33.2844579087144,1.7
-88.7798830653685,33.2844710046748,1.8
-88.7798800039926,33.2844840744935,1.7
-88.7798768608928,33.2844960023397,1.7
-88.7798737291913,33.2845073802275,1.7
-88.7798706831845,33.2845191602176,1.7
-88.7798672766227,33.2845300646649,1.8
-88.7798637538893,33.2845430503855,1.7
-88.779860469768,33.2845559792816,1.7
-88.7798573973987,33.2845689949785,1.7
-88.7798543777489,33.2845842706259,1.7
-88.779851331809,33.2845964945061,1.7
-88.7798483654365,33.2846082409207,1.7
-88.7798453384668,33.2846212117379,1.8
-88.7798429513784,33.2846363946726,1.8
-88.7798410961568,33.284649591047,1.7
-88.7798392841218,33.2846624271667,1.8
-88.7798374846828,33.2846748001081,1.7
-88.779835636659,33.2846905596808,1.7
-88.7798345782384,33.2847036271182,1.7
-88.7798340208641,33.2847164783564,1.7
-88.7798334715912,33.2847293243415,1.7
-88.7798329136769,33.2847399195302,1.6
-88.7798323546823,33.2847529694384,1.6
-88.7798317962279,33.2847660070439,1.6
-88.7798312388536,33.2847785389724,1.6
-88.779830697142,33.2847936595769,1.6
-88.7798301419281,33.2848044016247,1.6
-88.7798295802331,33.2848174835928,1.6
-88.779829023939,33.2848303671971,1.6
-88.7798284633242,33.2848429632864,1.6
-88.7798279059499,33.2848538357527,1.6
-88.7798273534364,33.2848668621261,1.6
-88.7798267998428,33.2848791779652,1.6
-88.779826245169,33.2848914074341,1.6
-88.7798242541051,33.2849054383795,1.6
-88.7798207717559,33.2849178880493,1.7
-88.7798171509435,33.2849285984193,1.6
-88.7798129370015,33.2849411382352,1.6
-88.7798086874306,33.2849524910508,1.6
-88.7798036838844,33.2849654388619,1.6
-88.7797987456221,33.2849779611443,1.6
-88.7797940094034,33.2849909838655,1.6
-88.7797894137519,33.2850039696213,1.6
-88.7797855762582,33.2850170131794,1.6
-88.779781686452,33.2850283783872,1.6
-88.7797786173014,33.2850407365641,1.6
-88.7797757362362,33.2850534094244,1.6
-88.7797728496038,33.2850669636009,1.5
-88.779768850209,33.2850794088916,1.5
-88.7797643837994,33.2850917533705,1.5
-88.7797649607471,33.285104847314,1.5
-88.7797675533334,33.2851166851568,1.5
-88.7797701484199,33.2851287542736,1.6
-88.7797733443665,33.285141103519,1.5
-88.7797784156929,33.285154293565,1.6
-88.7797842486311,33.2851637158867,1.5
-88.7797910509328,33.2851746714493,1.5
-88.7797976471814,33.2851830223173,1.6
-88.7798064783624,33.2851928082997,1.6
-88.7798155284443,33.2852021509339,1.6
-88.7798264493235,33.2852116826568,1.5
-88.7798362112633,33.2852217300997,1.6
-88.7798472376873,33.2852304430332,1.5
-88.7798586549396,33.2852393350323,1.6
-88.7798888298741,33.2852564132995,1.5
-88.7799043510715,33.2852680040958,1.5
-88.779917047841,33.2852694047931,1.4
-88.7799354181362,33.2852758793534,1.5
-88.7799472730662,33.2852792489946,1.4
-88.779959938964,33.2852799044378,1.4
-88.7799720600789,33.2852805370669,1.4
-88.7799852433276,33.2852811832612,1.5
-88.7799972550686,33.2852818171235,1.5
-88.7800091360023,33.2852824565352,1.5
-88.7800204996793,33.2852830916307,1.5
-88.7800350098632,33.2852837341254,1.5
-88.7800485700483,33.2852843747702,1.5
-88.7800635929112,33.2852850209645,1.4
-88.7800762960277,33.285285659143,1.5
-88.7800898745426,33.2852862856061,1.5
-88.7801004671736,33.2852896441488,1.5
-88.7801110236894,33.2852954459495,1.5
-88.7801195399976,33.285301681429,1.5
-88.7801240834477,33.2852967620245,1.5
-88.7801267366835,33.2853026370499,1.5
-88.7801293663699,33.2853085654387,1.5
-88.7801309258162,33.2853159885509,1.5
-88.7801292365089,33.2853285069759,1.4
-88.7801275842407,33.2853414532398,1.5
