Longitude,Latitude,ElevationBottom
-88.7784875131854,33.2782169307803,-2.1
-88.778473610576,33.2781773852916,-2
-88.7784618734637,33.2781383098241,-2
-88.7784508254943,33.2781005610952,-2
-88.7784412026405,33.2780641219688,-2.1
-88.7784307913571,33.278025108704,-2
-88.7784203919905,33.2779862458819,-2.1
-88.7784094671012,33.2779471857257,-2.1
-88.7783988168049,33.2779075727448,-2.1
-88.778388398959,33.2778730605458,-2.1
-88.7783769318286,33.2778332056158,-2.1
-88.7783663976458,33.2777955676428,-2
-88.7783561231237,33.2777556158591,-2
-88.7783467326362,33.2777156945615,-1.8
-88.7783373315808,33.2776769063201,-2
-88.7783293062998,33.2776417763818,-2
-88.7783224103043,33.2776029189485,-2
-88.7783161789635,33.2775635804005,-2
-88.7783103640925,33.2775249350524,-1.9
-88.7783050497805,33.2774850331523,-2
-88.7783001886117,33.27744625346,-2
-88.7782965837713,33.2774074682951,-2
-88.7782934067419,33.2773684969457,-2
-88.7782898916011,33.2773265802729,-2
-88.7782846296996,33.27728557858,-2
-88.7782794317881,33.2772467733097,-2
-88.7782745510155,33.277204482185,-2
-88.7782696649777,33.2771648342245,-2
-88.778264831713,33.2771263883738,-2
-88.7782596454519,33.2770872419725,-2
-88.7782541192041,33.2770516821738,-2
-88.7782483259707,33.2770128935351,-2
-88.7782424588266,33.2769741297765,-2
-88.7782366209898,33.2769351735306,-2
-88.7782308104946,33.276895328701,-2
-88.7782251988905,33.2768566936508,-2
-88.778219663414,33.2768177851904,-2
-88.7782144321014,33.276778930459,-2.1
-88.7782093154431,33.2767401496223,-2
-88.7782041146745,33.2767003112893,-2
-88.7781989441864,33.2766615170653,-2
-88.7781937160625,33.2766216540051,-2.1
-88.7781884026088,33.2765871296638,-1.6
-88.7781830092315,33.2765483486937,-2
-88.7781762219914,33.2765095389193,-2
-88.7781672100832,33.2764706361686,-2.1
-88.7781557728614,33.276435131564,-2.1
-88.7781456188072,33.2763956260162,-2.1
-88.7781389882644,33.2763565697652,-2.1
-88.7781327044253,33.2763208015293,-2.1
-88.7781264347891,33.2762821544922,-2.2
-88.7781197473803,33.2762428361832,-2.3
-88.7781129751895,33.2762033697065,-2.2
-88.7781065490674,33.2761645836202,-2.1
-88.7781005895292,33.2761214802749,-2.1
-88.7780956859441,33.2760826181795,-2.1
-88.7780906393979,33.2760438558,-2.1
-88.7780852188334,33.276004900504,-2
-88.778079668592,33.2759651670407,-2
-88.7780741717661,33.2759259405327,-2.1
-88.7780690108488,33.2758873464066,-2.1
-88.7780638577206,33.2758476727327,-2
-88.7780589944813,33.2758089214055,-2
-88.7780533284203,33.2757732786768,-2
-88.7780467245506,33.2757335964429,-2
-88.7780407910106,33.2756945386342,-2
-88.7780347057404,33.2756557421544,-2
-88.7780286568656,33.2756159119514,-2
-88.7780204076225,33.275560942834,-2.1
-88.7780141432224,33.2755177839081,-2
-88.7780084697575,33.2754779418964,-2
-88.7780032977669,33.275439185233,-2.1
-88.7779983254002,33.2754002816844,-2
-88.7779934592246,33.2753614409029,-2.1
-88.7779896820311,33.2753227027347,-2.1
-88.777985888271,33.2752839494435,-2.1
-88.7779836118774,33.2752450887612,-2.1
-88.7779822300615,33.2752050474335,-2.1
-88.7779808568778,33.2751664597522,-2.1
-88.7779794657657,33.2751270306413,-2.1
-88.7779780945741,33.2750877009895,-2.1
-88.7779767359987,33.275049029223,-2.1
-88.7779759017724,33.2750101169405,-2.1
-88.7779795661387,33.2749712504187,-2.1
-88.777983262727,33.2749318608128,-2.1
-88.777985263522,33.2748925363065,-2.1
-88.7779868663231,33.2748538587464,-2.1
-88.7779884745364,33.2748139315285,-2.1
-88.7779900696057,33.2747751961659,-2.1
-88.7779916855509,33.2747363362635,-2.1
-88.7779932821665,33.2746975216857,-2.1
-88.777996644051,33.2746576674681,-2.1
-88.7780002347527,33.2746187530211,-2.1
-88.7780036587367,33.2745800175711,-2.1
-88.7780068913605,33.2745412783779,-2.1
-88.7780100912685,33.2745023375462,-2.1
-88.7780059188068,33.2744625432687,-2.1
-88.7780001431341,33.2744238057801,-2.2
-88.777996418031,33.2743849255892,-2.2
-88.7779927269486,33.2743449464882,-2.1
-88.7779894341101,33.2743071809735,-2.2
-88.7779861076222,33.2742674288062,-2.4
-88.7779833428918,33.2742243219622,-2.4
-88.7779811452683,33.2741853862994,-2.5
-88.7779789348245,33.2741466986245,-2.5
-88.7779766912614,33.2741068524414,-2.5
-88.7779751086202,33.2740679701647,-2.5
-88.7779742779873,33.2740282611282,-2.5
-88.777973452172,33.2739859779289,-2.4
-88.7779726175244,33.2739470940048,-2.4
-88.7779717921105,33.27390845463,-2.3
-88.7779709498351,33.2738657855938,-2.2
-88.7779701204066,33.2738254521067,-2.2
-88.7779692986059,33.2737866868481,-2.2
-88.7779684651627,33.2737478337716,-2.2
-88.7779676325224,33.2737089943503,-2.2
-88.7779668030939,33.2736659145654,-2.1
-88.7779673564229,33.2736271764903,-2.1
-88.7779686592862,33.2735884641074,-2.1
-88.7779699817556,33.273545207881,-2.1
-88.7779713061224,33.2735052350352,-2.1
-88.7779726115155,33.273466549973,-2.1
-88.7779739150112,33.2734237267813,-2.2
-88.7779752368481,33.2733846951784,-2.2
-88.7779780131187,33.2733446520379,-2.2
-88.7779811176005,33.2733058270618,-2.3
-88.7779842235784,33.2732670694252,-2.3
