"","month","day","mUtility","mWFUt","mWBUt","mFishUt","mAngUt","mRampUt"
"1",1,1,1.93648214766753,0.00365297181108083,0.0112263631335292,0.948627566631218,0.946174042458774,0.999776449724636
"2",1,8,1.61633544829778,0.149818426412893,0.205126549694251,0.506043293201903,0.588131833260966,0.922562524716506
"3",1,15,1.79937618366932,0.679521062524288,0.723664747964601,0.126976668973464,0.189764217570029,0.348663190843899
"4",1,22,1.94603575746716,0.898007668626203,0.916007122924388,0.0441687327755772,0.0670840050371247,0.108620461244858
"5",1,29,1.98289085705916,0.965769445575077,0.972756855837868,0.0111777399483597,0.0211505187124129,0.0452231126833076
"6",2,1,1.9268232861505,0.00796650998964772,0.0169323767409874,0.936407677987436,0.934689465321367,0.99634397754349
"7",2,8,1.63311163026264,0.140412629220993,0.196964932661576,0.523258027059832,0.600377203510715,0.944574879129753
"8",2,15,1.75132713281721,0.590719223363152,0.644349550542804,0.167526629896704,0.239375163846987,0.458088294182109
"9",2,22,1.89717694454982,0.825384993944721,0.85306910803405,0.0687079688924225,0.105224240350194,0.194805507007055
"10",2,29,1.98022102052326,0.970731528821208,0.974653620148768,0.00983689171842595,0.0161035026788685,0.0338944569908504
"11",3,1,1.92714396129193,0.304654871828431,0.317732666432737,0.631267334310605,0.639248512925885,0.70772966451444
"12",3,8,1.66896937759401,0.178269850545368,0.229940061618748,0.522319738669103,0.587022372651163,0.889857080870423
"13",3,15,1.76288600987806,0.568796473977784,0.618755096472817,0.202212142786267,0.264710902564059,0.481533690718325
"14",3,22,1.91478714302146,0.863946670138483,0.888849057921113,0.0470860488876063,0.0762168368870086,0.153593895261513
"15",3,29,1.98326021310368,0.958845721294829,0.967108991483473,0.0179925204762592,0.0284391290277631,0.0501868306704643
"16",4,1,1.90013437932642,0.00954532261829833,0.0220430963732064,0.911671603663035,0.914096863899632,0.999651849444125
"17",4,8,1.64318529867442,0.205883179283409,0.263461042498341,0.465493719532951,0.542097384276734,0.87459733044271
"18",4,15,1.80141135484476,0.665510719404175,0.712677841892222,0.133649682670732,0.196240943532849,0.382905278222403
"19",4,22,1.94404755910819,0.908731752437539,0.928644698111592,0.0271262353423736,0.0517525611661221,0.107337185267258
"20",4,29,1.98800710676367,0.97361529300171,0.981247205856536,0.00581747472199164,0.0153710045830569,0.039283261783803
"21",5,1,1.93043278812416,0.0230999893987521,0.0324157495611467,0.920906350259367,0.924328937857633,0.983692459952161
"22",5,8,1.58651808853337,0.165591959222094,0.226956869476604,0.457300028498358,0.551097373854483,0.922241088818152
"23",5,15,1.77818390604766,0.679634999367343,0.730344983104617,0.100762457494417,0.17149938814384,0.363383544018719
