"","month","day","mUtility","mWFUt","mWBUt","mFishUt","mAngUt","mRampUt"
"1",1,1,1.6918398951287,0.538866357040155,0.67034909402797,0.0540759616081848,0.18083790679914,0.676259058105632
"2",1,8,1.87193187307672,0.795839226207251,0.843449088482353,0.0506920552313859,0.103264101370321,0.260638904941142
"3",1,15,1.97016209703884,0.952256220269662,0.960894763366457,0.0153482696837102,0.0278662174924349,0.0554594699455918
"4",1,22,1.99323244322952,0.980152398005314,0.98337029782417,0.00735616951909918,0.0127759872333715,0.0319311685285077
"5",1,29,2.00746465411557,0.993758682015927,0.994369170429405,0.00365160716346055,0.00614995091659573,0.0252204380969602
"6",2,1,1.68506566917039,0.530106427195586,0.649331554482233,0.0800200293974588,0.199453900915501,0.65176141527472
"7",2,8,1.84556793575462,0.77831760656693,0.825056413272321,0.0526407104919025,0.107299485535518,0.271806925311418
"8",2,15,1.95550540838741,0.941509553902152,0.954348047977188,0.011265582933141,0.0286617501723271,0.0681026969775366
"9",2,22,1.98473250908391,0.972752254765579,0.97843997469146,0.00626215357457899,0.0139583742992613,0.0405978778053169
"10",2,29,2.00731798801941,0.998994855265309,0.999513871138512,0.000100379906807297,0.00249777475109731,0.014919988666472
"11",3,1,1.79213447723882,0.689146737571212,0.768223562663988,0.0515026228098788,0.132238153037652,0.434284955349821
"12",3,8,1.85309758015765,0.776830664696086,0.821388436514176,0.0602128672926414,0.114322709793315,0.27500851351617
"13",3,15,1.95534982976239,0.935482472551396,0.950494366076483,0.0144695376151786,0.0334148650640318,0.0763920419746412
"14",3,22,1.99741925834476,0.989721593525903,0.99230712776277,0.00231440023144342,0.00711514324611516,0.0190371304031807
"15",3,29,2.00378655023816,0.99185067283267,0.993506153108862,0.00199722553874448,0.00583098119531502,0.0270340163204597
"16",4,1,1.70862415100264,0.580311539480397,0.701244379881839,0.0470055392854726,0.16660137671976,0.593524007990108
"17",4,8,1.87606359844992,0.823972630749158,0.866542766653857,0.0332311554147967,0.0825179029351837,0.222116188329026
"18",4,15,1.97354934220016,0.951491215169435,0.960914166691464,0.0156296861571374,0.0284955935970656,0.0625329547671819
"19",4,22,2.00486625937967,0.994341132904394,0.995651896408217,0.00186084448876957,0.00514751597236363,0.0208772551842248
"20",4,29,2.012138717944,0.999472181395113,0.999737550490171,4.63363864075297e-05,0.00280537511756407,0.0229599242270586
"21",5,1,1.70198533632286,0.541125371321886,0.675851864685726,0.049165201554975,0.175832729732727,0.695853067787822
"22",5,8,1.881137360226,0.830036113355096,0.876825156034643,0.0250704695794128,0.0765125988697019,0.221898643643986
"23",5,15,1.98046403711921,0.973101923210074,0.979191933508593,0.00672826072273275,0.0156212553622924,0.0272625839933308
"24",5,22,1.99536016885293,0.987742160143564,0.989340349716121,0.00320951887540329,0.0069474793247174,0.023188800910958
"25",5,29,2.00542290723818,0.995994232154445,0.996787896145095,0.0005112437828895,0.00352680018538334,0.0207322701261077
"26",6,1,1.65693519716787,0.467051453958681,0.62028023937564,0.0433251116291099,0.187231375758371,0.865325408650503
