"","month","day","mUtility","mWFUt","mWBUt","mFishUt","mAngUt","mRampUt"
"1",1,1,1.98061424928251,0.981067903077911,0.988380014476956,0.00177346795177296,0.0103196933825139,0.00846603416921701
"2",1,8,1.98475933923857,0.976480174853361,0.981221622120271,0.00687080047687078,0.0133278038733597,0.027045679702785
"3",1,15,2.00343154631265,0.994392563990165,0.995905880793031,0.000542878288479651,0.00377430203167208,0.0214061444502738
"4",1,22,2.01136978599124,0.998357784144206,0.99879078016833,0.000157608434495695,0.00310728172687944,0.0250199447615306
"5",1,29,2.01720527610519,0.999613152469399,0.999844388979912,3.2452600912308e-05,0.00363832849670636,0.0317922356132224
"6",2,1,1.9724600519494,0.969489459064808,0.979332566333584,0.00477482899380838,0.0165721548330817,0.0211542402813144
"7",2,8,1.98926584294576,0.984042586830404,0.989325272864895,0.00378588791369862,0.0100658744183092,0.0141583162552193
"8",2,15,2.00505861963048,0.998728895736119,0.999338853155583,0.000114588708954823,0.00215934605060527,0.0115932180090377
"9",2,22,2.01087579646854,0.999534981790557,0.999763327461891,4.14778028863178e-05,0.00251033731787232,0.0205616815085368
"10",2,29,2.01543050618961,1,1,0,0.0029453728134832,0.0279156395657306
"11",3,1,1.98887447252512,0.983611587330667,0.98894273659416,0.00184765885166336,0.0101670802425819,0.0187778992546663
"12",3,8,1.98229989166687,0.974037996650858,0.980162396822944,0.00643279591741188,0.0145232704825069,0.0288101340687992
"13",3,15,2.00470054719375,0.997979279136688,0.998943674164198,0.000156699379490771,0.00240429688490512,0.0128374921418344
"14",3,22,2.01206885112801,0.999804210870548,0.999900751438836,1.82211955240231e-05,0.00249722028828759,0.0221941149579147
"15",3,29,2.01704647813351,0.999935022236847,0.999961750616292,5.13318455764328e-06,0.00330175060917432,0.0309873935824435
"16",4,1,1.98416479741532,0.985047266005862,0.991111907230923,0.00127974369948532,0.00857570691519136,0.0048760540429074
