Longitude,Latitude,ElevationBottom
-88.7796822254905,33.2740140940899,-2.4
-88.7796700668894,33.2739710161807,-2.4
-88.7796656053897,33.2739278686394,-2.4
-88.7796593557878,33.2738894902631,-2.4
-88.7796524179059,33.2738503198959,-2.6
-88.7796458423809,33.2738076456147,-2.5
-88.7796401172326,33.273769384263,-2.6
-88.7796344867476,33.2737263074462,-2.4
-88.7796290665017,33.2736868532153,-2.4
-88.7796245175501,33.2736476220365,-2.3
-88.7796200733606,33.2736088237419,-2.3
-88.7796134147021,33.2735666983212,-2.2
-88.7796049870614,33.2735269289093,-2.2
-88.7795954734259,33.2734836874657,-2.2
-88.7795871448123,33.2734449385822,-2.3
-88.7795806140382,33.2734018477787,-2.3
-88.7795751718462,33.2733630301876,-2.4
-88.7795729171856,33.2733241648206,-2.4
-88.7795711788515,33.2732812345226,-2.5
-88.7795694177334,33.2732393865689,-2.5
-88.7795676853063,33.2732000386627,-2.5
-88.7795659199689,33.2731559814864,-2.6
-88.7795667608626,33.2731173931381,-2.6
-88.7795685385095,33.2730751351836,-2.6
-88.7795703283023,33.2730321038016,-2.6
-88.779572122433,33.2729897505121,-2.6
-88.7795738992123,33.2729410983748,-2.6
-88.7795771617465,33.2728962041183,-2.6
-88.7795810237543,33.2728498830365,-2.7
-88.779584618276,33.2728067782882,-2.6
-88.7795878365717,33.2727643269832,-2.6
-88.779591037872,33.2727217068726,-2.6
-88.7795947062982,33.2726784999939,-2.5
-88.779598772135,33.2726353645271,-2.6
-88.7796030476274,33.2725926346796,-2.7
-88.7796077016934,33.2725539688586,-2.7
-88.7796128499544,33.2725114313788,-2.7
-88.7796185708433,33.2724682440645,-2.7
-88.7796236238732,33.2724294886444,-2.8
-88.7796287335436,33.2723895245006,-2.7
-88.7796359308558,33.2723464847019,-2.8
-88.7796434333209,33.2723081021329,-2.8
-88.7796502167423,33.2722743761125,-2.7
-88.7796570891716,33.2722456000938,-2.6
